id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_movie,play_sound,play_ambient,ambient_volume,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_ex_modernbar_01_1,d_ex_modernbar_01,,Speech,dolla,dolla,Locale_SuddenStory:d_ex_modernbar_01_1,True,Bar,,,,,,12,S_120,0,,,,100,bgm_story_fairytalesend_if,,None,None,,None,False,dolla,,12,idle,crow,,2,idle,jackal,,4,idle,viper,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_modernbar_01_2,d_ex_modernbar_01,,Speech,crow,crow,Locale_SuddenStory:d_ex_modernbar_01_2,True,,,,,,,S_120,20,0,,,,100,,,None,None,,None,False,,,12,idle,,,2,smile,,,4,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_modernbar_01_3,d_ex_modernbar_01,,Speech,crow,crow,Locale_SuddenStory:d_ex_modernbar_01_3,True,,,,,,,20,20,0,,,,100,,,None,None,,None,False,,,12,idle,,,2,smile,,,4,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_modernbar_01_4,d_ex_modernbar_01,,Speech,crow,crow,Locale_SuddenStory:d_ex_modernbar_01_4,True,,,,,,,20,20,0,,,,100,,,None,None,,None,False,,,12,idle,,,2,smile,,,4,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_modernbar_01_5,d_ex_modernbar_01,,Speech,crow,crow,Locale_SuddenStory:d_ex_modernbar_01_5,True,,,,,,,20,1,0,,,,100,,,None,None,,None,False,,,12,idle,,,2,idle,,,4,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_modernbar_01_6,d_ex_modernbar_01,,Speech,dolla,dolla,Locale_SuddenStory:d_ex_modernbar_01_6,True,,,,,,,1,1,0,,,,100,,,None,None,,None,False,,,12,idle,,,2,idle,,,4,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_modernbar_01_7,d_ex_modernbar_01,,Speech,crow,crow,Locale_SuddenStory:d_ex_modernbar_01_7,False,,,,,,,1,1,0,,,,100,,,None,None,,None,False,,,12,idle,,,2,angry,,,4,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_modernbar_01_8,d_ex_modernbar_01,,Choice,,,Locale_SuddenStory:d_ex_modernbar_01_8,False,,,,,,,1,1,0,,,,100,,,None,None,d_ex_modernbar_01_10,None,False,,,12,idle,,,2,angry,,,4,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_modernbar_01_9,d_ex_modernbar_01,,Choice,,,Locale_SuddenStory:d_ex_modernbar_01_9,False,,,,,,,1,1,0,,,,100,,,None,None,d_ex_modernbar_01_10,None,False,,,12,idle,,,2,angry,,,4,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_modernbar_01_10,d_ex_modernbar_01,,Speech,jackal,jackal,Locale_SuddenStory:d_ex_modernbar_01_10,True,,,,,,,1,4,0,,,,100,,,None,None,,None,False,,,12,idle,,,2,idle,,,4,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_modernbar_01_11,d_ex_modernbar_01,,Speech,jackal,jackal,Locale_SuddenStory:d_ex_modernbar_01_11,True,,,,,,,4,4,0,,,,100,,,None,None,,None,False,,,12,idle,,,2,idle,,,4,idle,,,6,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
