id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_movie,play_sound,play_ambient,ambient_volume,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_ex_tower_08_1,d_ex_tower_08,,Monologue,,,Locale_SuddenStory:d_ex_tower_08_1,False,Police,,,,,,XS_50,XS_50,0,,,,100,bgm_story_languor,,None,None,,None,False,anchor_m,,1,think,elegg,,13,idle,trony_m,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_2,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_2,True,,,,,,,XS_50,XS_10,0,,,,100,,,None,None,,None,False,,,1,think,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_3,d_ex_tower_08,,Self,anchor_m,,Locale_SuddenStory:d_ex_tower_08_3,False,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,,None,False,,,1,think,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_4,d_ex_tower_08,,Monologue,anchor_m,,Locale_SuddenStory:d_ex_tower_08_4,False,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,,None,False,,,1,think,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_5,d_ex_tower_08,,Speech,elegg,elegg,Locale_SuddenStory:d_ex_tower_08_5,True,,,,,,,XS_10,S_130,0,,,,100,,,None,None,,None,False,,,1,think,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_6,d_ex_tower_08,,Speech,trony_m,trony_m,Locale_SuddenStory:d_ex_tower_08_6,True,,,,,,,S_130,150,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_7,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_7,True,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,,None,False,,,1,think,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_8,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_8,True,,,,,,,XS_10,XS_100,1717986918,,,,100,,,None,None,,None,False,,,1,angry,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_9,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_9,False,,,,,,,XS_100,XS_100,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_10,d_ex_tower_08,,Speech,elegg,elegg,Locale_SuddenStory:d_ex_tower_08_10,False,,,,,,,XS_100,S_1300,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_11,d_ex_tower_08,,Speech,trony_m,trony_m,Locale_SuddenStory:d_ex_tower_08_11,False,,,,,,,S_1300,1500,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_12,d_ex_tower_08,,Self,trony_m,,Locale_SuddenStory:d_ex_tower_08_12,False,,,,,,,1500,1500,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_13,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_13,True,,,,,,,XS_100,XS_100,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_14,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_14,True,,,,,,,XS_100,XS_100,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_15,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_15,False,,,,,,,XS_100,XS_100,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_16,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_16,True,,,,,,,XS_100,XS_10,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_17,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_17,True,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_18,d_ex_tower_08,,Choice,anchor_m,,Locale_SuddenStory:d_ex_tower_08_18,False,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,d_ex_tower_08_23,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_19,d_ex_tower_08,,Choice,anchor_m,,Locale_SuddenStory:d_ex_tower_08_19,False,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,d_ex_tower_08_20,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_20,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_20,True,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_21,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_21,True,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_22,d_ex_tower_08,,Self,anchor_m,,Locale_SuddenStory:d_ex_tower_08_22,False,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,d_ex_tower_08_23,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_23,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_23,True,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,,None,False,,,1,think,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_24,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_24,True,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,,None,False,,,1,think,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_25,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_25,True,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,,None,False,,,1,think,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_26,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_26,True,,,,,,,XS_10,XS_10,0,,,,100,,,None,None,,None,False,,,1,think,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_27,d_ex_tower_08,,Speech,elegg,elegg,Locale_SuddenStory:d_ex_tower_08_27,True,,,,,,,XS_10,113,0,,,,100,,,None,None,,None,False,,,1,think,,,13,worry,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_28,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_28,True,,,,,,,113,113,0,,,,100,,,None,None,,None,False,,,1,think,,,13,worry,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_29,d_ex_tower_08,,Speech,trony_m,trony_m,Locale_SuddenStory:d_ex_tower_08_29,True,,,,,,,113,1315,0,,,,100,,,None,None,,None,False,,,1,think,,,13,worry,,,15,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_30,d_ex_tower_08,,Self,trony_m,,Locale_SuddenStory:d_ex_tower_08_30,False,,,,,,,1315,1315,0,,,,100,,,None,None,,None,False,,,1,think,,,13,worry,,,15,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_31,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_31,True,,,,,,,1315,113,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_32,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_32,True,,,,,,,113,113,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_33,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_33,True,,,,,,,113,113,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_34,d_ex_tower_08,,Speech,elegg,elegg,Locale_SuddenStory:d_ex_tower_08_34,True,,,,,,,113,113,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_35,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_35,True,,,,,,,113,113,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_36,d_ex_tower_08,,Speech,elegg,elegg,Locale_SuddenStory:d_ex_tower_08_36,True,,,,,,,113,113,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_37,d_ex_tower_08,,Speech,elegg,elegg,Locale_SuddenStory:d_ex_tower_08_37,True,,,,,,,113,1315,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_38,d_ex_tower_08,,Speech,trony_m,trony_m,Locale_SuddenStory:d_ex_tower_08_38,True,,,,,,,1315,1315,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_39,d_ex_tower_08,,Speech,trony_m,trony_m,Locale_SuddenStory:d_ex_tower_08_39,True,,,,,,,1315,1315,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,worry,,,15,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_40,d_ex_tower_08,,Speech,elegg,elegg,Locale_SuddenStory:d_ex_tower_08_40,True,,,,,,,1315,1315,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_41,d_ex_tower_08,,Speech,trony_m,trony_m,Locale_SuddenStory:d_ex_tower_08_41,True,,,,,,,1315,1315,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_42,d_ex_tower_08,,Speech,elegg,elegg,Locale_SuddenStory:d_ex_tower_08_42,True,,,,,,,1315,1315,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_43,d_ex_tower_08,,Speech,elegg,elegg,Locale_SuddenStory:d_ex_tower_08_43,True,,,,,,,1315,1315,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_44,d_ex_tower_08,,Speech,trony_m,trony_m,Locale_SuddenStory:d_ex_tower_08_44,True,,,,,,,1315,1315,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_45,d_ex_tower_08,,Speech,elegg,elegg,Locale_SuddenStory:d_ex_tower_08_45,True,,,,,,,1315,1315,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_46,d_ex_tower_08,,Speech,elegg,elegg,Locale_SuddenStory:d_ex_tower_08_46,True,,,,,,,1315,1315,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_47,d_ex_tower_08,,Self,elegg,,Locale_SuddenStory:d_ex_tower_08_47,False,,,,,,,1315,1315,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_48,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_48,False,,,,,,,1315,113,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_49,d_ex_tower_08,,Speech,anchor_m,anchor_m,Locale_SuddenStory:d_ex_tower_08_49,True,,,,,,,113,113,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_50,d_ex_tower_08,,Speech,elegg,elegg,Locale_SuddenStory:d_ex_tower_08_50,True,,,,,,,113,S_130,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_tower_08_51,d_ex_tower_08,,Speech,elegg,elegg,Locale_SuddenStory:d_ex_tower_08_51,True,,,,,,,S_130,S_130,0,,,,100,,,None,None,,None,False,,,1,idle,,,13,idle,,,15,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
