id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_movie,play_sound,play_ambient,ambient_volume,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_subquest_1431_e_1,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_1,True,SealRoom_af,,,,,,L_10,L_10,0,,,,100,bgm_theruinedcity,,None,None,,None,False,,,,,,,,,grave,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_2,d_subquest_1431_e,,Monologue,grave,,Locale_SubScenario:d_subquest_1431_e_2,False,,,,,,,L_10,1,0,,,,100,,,None,None,,None,False,,,,,,,,,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_3,d_subquest_1431_e,,Self,grave,,Locale_SubScenario:d_subquest_1431_e_3,False,,,,,,,1,1,0,,,,100,,,None,None,,None,False,,,,,,,,,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_4,d_subquest_1431_e,,Monologue,grave,,Locale_SubScenario:d_subquest_1431_e_4,False,,,,,,,1,1,0,,,,100,,,None,None,,None,False,,,,,,,,,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_5,d_subquest_1431_e,,Self,grave,,Locale_SubScenario:d_subquest_1431_e_5,False,,,,,,,1,1,0,,,,100,,,None,None,,None,False,,,,,,,,,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_6,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_6,True,,,,,,,1,L_10,0,,,,100,,,None,None,,None,False,,,,,,,,,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_7,d_subquest_1431_e,,Speech,neon,neon,Locale_SubScenario:d_subquest_1431_e_7,True,,,,,,,4,4,0,,,,100,,,None,None,,None,False,neon,,5,surprise,anis,,3,angry,,,1,idle,rapi,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_8,d_subquest_1431_e,,Speech,anis,anis,Locale_SubScenario:d_subquest_1431_e_8,True,,,,,,,4,4,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,angry,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_9,d_subquest_1431_e,,Speech,rapi,rapi,Locale_SubScenario:d_subquest_1431_e_9,True,,,,,,,4,12,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,angry,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_10,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_10,True,,,,,,,12,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,angry,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_11,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_11,True,,,,,,,12,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_12,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_12,True,,,,,,,12,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_13,d_subquest_1431_e,,Self,grave,,Locale_SubScenario:d_subquest_1431_e_13,False,,,,,,,12,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_14,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_14,True,,,,,,,12,L_10,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_15,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_15,True,,,,,,,L_10,L_10,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_16,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_16,True,,,,,,,L_10,L_10,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_17,d_subquest_1431_e,,Speech,anis,anis,Locale_SubScenario:d_subquest_1431_e_17,True,,,,,,,L_10,30,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_18,d_subquest_1431_e,,Speech,anis,anis,Locale_SubScenario:d_subquest_1431_e_18,True,,,,,,,30,2,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_19,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_19,True,,,,,,,2,2,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_20,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_20,True,,,,,,,2,2,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_21,d_subquest_1431_e,,Speech,anis,anis,Locale_SubScenario:d_subquest_1431_e_21,True,,,,,,,2,2,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,angry,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_22,d_subquest_1431_e,,Speech,neon,neon,Locale_SubScenario:d_subquest_1431_e_22,True,,,,,,,2,4,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,angry,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_23,d_subquest_1431_e,,Speech,rapi,rapi,Locale_SubScenario:d_subquest_1431_e_23,True,,,,,,,12,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,angry,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_24,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_24,True,,,,,,,12,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_25,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_25,True,,,,,,,12,12,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_26,d_subquest_1431_e,,Speech,neon,neon,Locale_SubScenario:d_subquest_1431_e_26,True,,,,,,,S_50,S_50,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_27,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_27,True,,,,,,,L_10,L_10,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_28,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_28,True,,,,,,,L_10,L_10,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_29,d_subquest_1431_e,,Speech,anis,anis,Locale_SubScenario:d_subquest_1431_e_29,True,,,,,,,L_10,30,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,worry,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_30,d_subquest_1431_e,,Speech,anis,anis,Locale_SubScenario:d_subquest_1431_e_30,True,,,,,,,30,30,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,worry,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_subquest_1431_e_31,d_subquest_1431_e,,Speech,grave,grave,Locale_SubScenario:d_subquest_1431_e_31,True,,,,,,,30,2,0,,,,100,,,None,None,,None,False,,,5,idle,,,3,void,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
