id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_emma_10_1,80903,snowfall_speech_emma_10,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_10_1,False,BigHotSpring_n,1,1,1.0,amb_so_hotspring_3,event_bgm_neverland_hugme_night,,,,emma,1,idle
snowfall_speech_emma_10_2,80903,snowfall_speech_emma_10,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_10_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_emma_10_3,80903,snowfall_speech_emma_10,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_10_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_emma_10_4,80903,snowfall_speech_emma_10,Choice,emma,Locale_SubScenario:snowfall_speech_emma_10_4,False,,1,1,1.0,,,snowfall_speech_emma_10_7,,,,1,idle
snowfall_speech_emma_10_5,80903,snowfall_speech_emma_10,Choice,emma,Locale_SubScenario:snowfall_speech_emma_10_5,False,,1,1,1.0,,,snowfall_speech_emma_10_6,,,,1,idle
snowfall_speech_emma_10_6,80903,snowfall_speech_emma_10,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_10_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_emma_10_7,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_7,True,,1,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_10_8,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_8,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_10_9,80903,snowfall_speech_emma_10,Choice,emma,Locale_SubScenario:snowfall_speech_emma_10_9,False,,10,10,1.0,,,snowfall_speech_emma_10_11,,,,1,idle
snowfall_speech_emma_10_10,80903,snowfall_speech_emma_10,Choice,emma,Locale_SubScenario:snowfall_speech_emma_10_10,False,,10,10,1.0,,,snowfall_speech_emma_10_15,,,,1,idle
snowfall_speech_emma_10_11,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_11,True,,10,10,1.0,,,,,emma,,1,delight
snowfall_speech_emma_10_12,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_12,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_10_13,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_13,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_10_14,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_14,True,,10,10,1.0,,,snowfall_speech_emma_10_19,,emma,,1,idle
snowfall_speech_emma_10_15,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_15,True,,10,10,1.0,,,,,emma,,1,surprise
snowfall_speech_emma_10_16,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_16,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_10_17,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_17,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_10_18,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_18,True,,10,10,1.0,,,snowfall_speech_emma_10_19,,emma,,1,idle
snowfall_speech_emma_10_19,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_19,True,,10,10,1.0,,,,,emma,,1,delight
snowfall_speech_emma_10_20,80903,snowfall_speech_emma_10,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_10_20,False,,10,10,1.0,,,,,,,1,delight
snowfall_speech_emma_10_21,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_21,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_10_22,80903,snowfall_speech_emma_10,Self,emma,Locale_SubScenario:snowfall_speech_emma_10_22,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_10_23,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_23,True,,10,10,1.0,,,,,emma,,1,special
snowfall_speech_emma_10_24,80903,snowfall_speech_emma_10,Speech,emma,Locale_SubScenario:snowfall_speech_emma_10_24,True,,10,10,1.0,,,,,emma,,1,delight
snowfall_speech_emma_10_25,80903,snowfall_speech_emma_10,Narration,emma,Locale_SubScenario:snowfall_speech_emma_10_25,False,,black,black,1.0,,,,,,,1,delight
