id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_ludmilla_23_1,80903,snowfall_speech_ludmilla_23,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_1,False,BambooForest_n,1,1,1.0,amb_so_bambooforest_3,event_bgm_neverland_snowflakes_night,,,,ludmilla_w,1,idle
snowfall_speech_ludmilla_23_2,80903,snowfall_speech_ludmilla_23,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_23_3,80903,snowfall_speech_ludmilla_23,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_23_4,80903,snowfall_speech_ludmilla_23,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_4,False,,1,1,1.0,,,snowfall_speech_ludmilla_23_7,,,,1,idle
snowfall_speech_ludmilla_23_5,80903,snowfall_speech_ludmilla_23,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_5,False,,1,1,1.0,,,snowfall_speech_ludmilla_23_6,,,,1,idle
snowfall_speech_ludmilla_23_6,80903,snowfall_speech_ludmilla_23,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_ludmilla_23_7,80903,snowfall_speech_ludmilla_23,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_7,True,,1,10,1.0,,,,,ludmilla_w,,1,smile
snowfall_speech_ludmilla_23_8,80903,snowfall_speech_ludmilla_23,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_8,False,,10,10,1.0,,,,,,,1,smile
snowfall_speech_ludmilla_23_9,80903,snowfall_speech_ludmilla_23,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_9,False,,10,10,1.0,,,,,,,1,smile
snowfall_speech_ludmilla_23_10,80903,snowfall_speech_ludmilla_23,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_10,True,,10,10,1.0,,,,,ludmilla_w,,1,smile
snowfall_speech_ludmilla_23_11,80903,snowfall_speech_ludmilla_23,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_11,False,,10,10,1.0,,,,,,,1,smile
snowfall_speech_ludmilla_23_12,80903,snowfall_speech_ludmilla_23,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_12,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_23_13,80903,snowfall_speech_ludmilla_23,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_13,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_23_14,80903,snowfall_speech_ludmilla_23,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_14,True,,10,10,1.0,,,,,ludmilla_w,,1,smile
snowfall_speech_ludmilla_23_15,80903,snowfall_speech_ludmilla_23,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_15,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_23_16,80903,snowfall_speech_ludmilla_23,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_16,False,,10,10,1.0,,,snowfall_speech_ludmilla_23_18,,,,1,idle
snowfall_speech_ludmilla_23_17,80903,snowfall_speech_ludmilla_23,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_17,False,,10,10,1.0,,,snowfall_speech_ludmilla_23_21,,,,1,idle
snowfall_speech_ludmilla_23_18,80903,snowfall_speech_ludmilla_23,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_18,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_23_19,80903,snowfall_speech_ludmilla_23,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_19,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_23_20,80903,snowfall_speech_ludmilla_23,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_20,True,,10,10,1.0,,,snowfall_speech_ludmilla_23_25,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_23_21,80903,snowfall_speech_ludmilla_23,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_21,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_23_22,80903,snowfall_speech_ludmilla_23,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_22,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_23_23,80903,snowfall_speech_ludmilla_23,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_23,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_23_24,80903,snowfall_speech_ludmilla_23,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_24,False,,10,10,1.0,,,snowfall_speech_ludmilla_23_25,,,,1,smile
snowfall_speech_ludmilla_23_25,80903,snowfall_speech_ludmilla_23,Narration,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_23_25,False,,black,black,1.0,,,,,,,1,idle
