id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_blanc_02_1,80903,snowfall_speech_blanc_02,Monologue,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_1,False,WaterFall_d,1,1,1.0,amb_so_waterfall_1,event_bgm_neverland_snowflakes_day,,,,blanc_c,1,no
snowfall_speech_blanc_02_2,80903,snowfall_speech_blanc_02,Monologue,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_2,False,,1,1,1.0,,,,,,,1,no
snowfall_speech_blanc_02_3,80903,snowfall_speech_blanc_02,Monologue,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_3,False,,1,1,1.0,,,,,,,1,no
snowfall_speech_blanc_02_4,80903,snowfall_speech_blanc_02,Choice,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_4,False,,1,1,1.0,,,snowfall_speech_blanc_02_7,,,,1,no
snowfall_speech_blanc_02_5,80903,snowfall_speech_blanc_02,Choice,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_5,False,,1,1,1.0,,,snowfall_speech_blanc_02_6,,,,1,no
snowfall_speech_blanc_02_6,80903,snowfall_speech_blanc_02,Monologue,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_6,False,,black,black,1.0,,,,True,,,1,no
snowfall_speech_blanc_02_7,80903,snowfall_speech_blanc_02,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_7,True,,1,L_10,1.0,,,,,blanc_c,,1,idle
snowfall_speech_blanc_02_8,80903,snowfall_speech_blanc_02,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_8,True,,L_10,L_10,1.0,,,,,blanc_c,,1,idle
snowfall_speech_blanc_02_9,80903,snowfall_speech_blanc_02,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_9,True,,L_10,L_10,1.0,,,,,blanc_c,,1,no
snowfall_speech_blanc_02_10,80903,snowfall_speech_blanc_02,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_10,True,,L_10,L_10,1.0,,,,,blanc_c,,1,no
snowfall_speech_blanc_02_11,80903,snowfall_speech_blanc_02,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_11,True,,L_10,L_10,1.0,,,,,blanc_c,,1,no
snowfall_speech_blanc_02_12,80903,snowfall_speech_blanc_02,Choice,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_12,False,,L_10,L_10,1.0,,,snowfall_speech_blanc_02_14,,,,1,no
snowfall_speech_blanc_02_13,80903,snowfall_speech_blanc_02,Choice,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_13,False,,L_10,L_10,1.0,,,snowfall_speech_blanc_02_18,,,,1,no
snowfall_speech_blanc_02_14,80903,snowfall_speech_blanc_02,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_14,True,,L_10,L_10,1.0,,,,,blanc_c,,1,think
snowfall_speech_blanc_02_15,80903,snowfall_speech_blanc_02,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_15,True,,L_10,L_10,1.0,,,,,blanc_c,,1,think
snowfall_speech_blanc_02_16,80903,snowfall_speech_blanc_02,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_16,True,,L_10,L_10,1.0,,,,,blanc_c,,1,think
snowfall_speech_blanc_02_17,80903,snowfall_speech_blanc_02,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_17,True,,L_10,L_10,1.0,,,snowfall_speech_blanc_02_20,,blanc_c,,1,think
snowfall_speech_blanc_02_18,80903,snowfall_speech_blanc_02,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_18,True,,L_10,L_10,1.0,,,,,blanc_c,,1,idle
snowfall_speech_blanc_02_19,80903,snowfall_speech_blanc_02,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_19,True,,L_10,L_10,1.0,,,snowfall_speech_blanc_02_20,,blanc_c,,1,idle
snowfall_speech_blanc_02_20,80903,snowfall_speech_blanc_02,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_20,True,,L_10,L_10,1.0,,,,,blanc_c,,1,idle
snowfall_speech_blanc_02_21,80903,snowfall_speech_blanc_02,Narration,blanc_c,Locale_SubScenario:snowfall_speech_blanc_02_21,False,,black,black,1.0,,,,,,,1,idle
