id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,characters/1/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/0/hide_char_id,play_sound,set_filter_01,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,set_camera_shake
event_goldencoinrush1_03_e_1,40048,event_goldencoinrush1_03_e,Self,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_1,False,folkwang_b,1,idle,mary_b,13,idle,soda_b,15,idle,alice_b,17,shy,CoinRushMainHall,12,12,1.0,bgm_story_orangepop,,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_2,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_2,True,,1,delight,,13,idle,,15,idle,,17,shy,,12,10,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_3,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_3,True,,1,delight,,13,idle,,15,idle,,17,shy,,10,10,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_4,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_4,True,,1,delight,,13,idle,,15,idle,,17,shy,,10,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_5,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_5,True,,1,delight,,13,idle,,15,idle,,17,shy,,XS_130,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_6,40048,event_goldencoinrush1_03_e,Self,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_6,False,,1,delight,,13,idle,,15,idle,,17,shy,,XS_130,XS_130,1.0,,,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_7,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_7,True,,1,idle,,13,idle,,15,idle,,17,shy,,XS_130,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_8,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_8,True,,1,idle,,13,idle,,15,idle,,17,shy,,XS_130,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_9,40048,event_goldencoinrush1_03_e,Self,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_9,False,,1,idle,,13,idle,,15,idle,,17,shy,,XS_130,XS_130,1.0,,,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_10,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_10,True,,1,idle,,13,idle,,15,idle,,17,shy,,XS_130,13,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_11,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_11,True,,1,idle,,13,idle,,15,idle,,17,shy,,13,1,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_12,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_12,True,,1,idle,,13,idle,,15,idle,,17,shy,,1,1,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_13,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_13,True,,1,idle,,13,idle,,15,idle,,17,shy,,1,1,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_14,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_14,True,,1,pain,,13,idle,,15,idle,,17,shy,,1,1,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_15,40048,event_goldencoinrush1_03_e,Speech,soda_b,Locale_MainScenario:event_goldencoinrush1_03_e_15,True,,1,pain,,13,idle,,15,idle,,17,shy,,16,16,1.0,,soda_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_16,40048,event_goldencoinrush1_03_e,Speech,soda_b,Locale_MainScenario:event_goldencoinrush1_03_e_16,True,,1,pain,,13,idle,,15,idle,,17,shy,,16,16,1.0,,soda_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_17,40048,event_goldencoinrush1_03_e,Speech,alice_b,Locale_MainScenario:event_goldencoinrush1_03_e_17,True,,1,pain,,13,idle,,15,idle,,17,shy,,16,XS_170,0.6,,alice_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_18,40048,event_goldencoinrush1_03_e,Speech,alice_b,Locale_MainScenario:event_goldencoinrush1_03_e_18,True,,1,pain,,13,idle,,15,idle,,17,shy,,XS_170,XS_170,1.0,,alice_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_19,40048,event_goldencoinrush1_03_e,Speech,alice_b,Locale_MainScenario:event_goldencoinrush1_03_e_19,True,,1,pain,,13,idle,,15,idle,,17,shy,,XS_170,XS_170,1.0,,alice_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_20,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_20,True,,1,idle,,13,idle,,15,idle,,17,shy,,10,10,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_21,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_21,True,,1,idle,,13,idle,,15,idle,,17,shy,,10,10,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_22,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_22,True,,1,idle,,13,idle,,15,idle,,17,shy,,10,10,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_23,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_23,True,,1,idle,,13,idle,,15,idle,,17,shy,,10,10,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_24,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_24,True,,1,idle,,13,idle,,15,idle,,17,shy,,10,10,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_25,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_25,True,,1,idle,,13,idle,,15,idle,,17,shy,,10,10,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_26,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_26,True,,1,idle,,13,idle,,15,idle,,17,shy,,10,10,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_27,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_27,True,,1,delight,,13,idle,,15,idle,,17,shy,,10,10,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_28,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_28,True,,1,pain,,13,idle,,15,idle,,17,shy,,10,10,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_29,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_29,True,,1,idle,,13,shy,,15,idle,,17,shy,,10,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_30,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_30,True,,1,idle,,13,shy,,15,idle,,17,shy,,XS_130,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_31,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_31,True,,1,idle,,13,shy,,15,idle,,17,shy,,XS_130,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_32,40048,event_goldencoinrush1_03_e,Speech,alice_b,Locale_MainScenario:event_goldencoinrush1_03_e_32,True,,1,idle,,13,shy,,15,idle,,17,delight,,XS_170,XS_170,1.0,,alice_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_33,40048,event_goldencoinrush1_03_e,Speech,alice_b,Locale_MainScenario:event_goldencoinrush1_03_e_33,True,,1,idle,,13,shy,,15,idle,,17,delight,,XS_170,XS_170,1.0,,alice_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_34,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_34,True,,1,idle,,13,shy,,15,idle,,17,delight,,10,10,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_35,40048,event_goldencoinrush1_03_e,Speech,soda_b,Locale_MainScenario:event_goldencoinrush1_03_e_35,True,,1,idle,,13,shy,,15,delight,,17,delight,,10,14,1.0,,soda_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_36,40048,event_goldencoinrush1_03_e,Speech,soda_b,Locale_MainScenario:event_goldencoinrush1_03_e_36,True,,1,idle,,13,shy,,15,delight,,17,delight,,14,14,1.0,,soda_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_37,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_37,True,,1,idle,,13,idle,,15,delight,,17,delight,,14,14,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_38,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_38,True,,1,idle,,13,idle,,15,idle,,17,delight,,14,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_39,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_39,True,,1,idle,,13,idle,,15,idle,,17,delight,,XS_130,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_40,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_40,True,,1,idle,,13,idle,,15,idle,,17,delight,,XS_130,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_41,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_41,True,,1,idle,,13,idle,,15,idle,,17,delight,,XS_130,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_42,40048,event_goldencoinrush1_03_e,Speech,alice_b,Locale_MainScenario:event_goldencoinrush1_03_e_42,True,,1,idle,,13,idle,,15,idle,,17,idle,,XS_170,XS_170,1.0,,alice_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_43,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_43,True,,1,idle,,13,idle,,15,idle,,17,idle,,XS_170,14,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_44,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_44,True,,1,idle,,13,idle,,15,idle,,17,idle,,14,14,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_45,40048,event_goldencoinrush1_03_e,Speech,soda_b,Locale_MainScenario:event_goldencoinrush1_03_e_45,True,,1,idle,,13,idle,,15,surprise,,17,idle,,14,14,1.0,,soda_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_46,40048,event_goldencoinrush1_03_e,Speech,soda_b,Locale_MainScenario:event_goldencoinrush1_03_e_46,True,,1,idle,,13,idle,,15,surprise,,17,idle,,14,14,1.0,,soda_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_47,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_47,True,,1,idle,,13,idle,,15,surprise,,17,idle,,14,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_48,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_48,True,,1,idle,,13,idle,,15,surprise,,17,idle,,XS_130,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_49,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_49,True,,1,idle,,13,idle,,15,surprise,,17,idle,,XS_130,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_50,40048,event_goldencoinrush1_03_e,Speech,mary_b,Locale_MainScenario:event_goldencoinrush1_03_e_50,True,,1,idle,,13,idle,,15,surprise,,17,idle,,XS_130,XS_130,1.0,,mary_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_51,40048,event_goldencoinrush1_03_e,Speech,alice_b,Locale_MainScenario:event_goldencoinrush1_03_e_51,True,,1,idle,,13,idle,,15,idle,,17,delight,,XS_170,XS_170,1.0,,alice_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_52,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_52,True,,13,pain,,13,idle,,15,idle,,17,delight,,XS_170,13,1.0,,folkwang_b,mary_b,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_53,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_53,True,,13,idle,,,,,15,idle,,17,idle,,13,13,1.0,,folkwang_b,,,,,,,,,,,,,,,,,
event_goldencoinrush1_03_e_54,40048,event_goldencoinrush1_03_e,Speech,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_54,True,,13,idle,,,,,15,idle,,17,idle,,13,13,1.0,,folkwang_b,,mustang,7,idle,,,,,,,,,,,,,
event_goldencoinrush1_03_e_55,40048,event_goldencoinrush1_03_e,Monologue,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_55,False,,13,idle,,,,,15,idle,,17,idle,,13,7,1.0,,,,,7,idle,,,,,,,,,,,,,
event_goldencoinrush1_03_e_56,40048,event_goldencoinrush1_03_e,Self,folkwang_b,Locale_MainScenario:event_goldencoinrush1_03_e_56,False,,13,idle,,,,,15,idle,,17,idle,,7,7,1.0,none,,,,7,idle,folkwang_b,,,,,,,,,,,,
event_goldencoinrush1_03_e_57,40048,event_goldencoinrush1_03_e,Monologue,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_57,False,,,,,,,,15,idle,,17,idle,,7,L_70,1.0,,,,,7,idle,,,,,,,,,,,,,
event_goldencoinrush1_03_e_58,40048,event_goldencoinrush1_03_e,Monologue,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_58,False,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,,,,,7,idle,,,,,,,,,,,,,
event_goldencoinrush1_03_e_59,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_59,True,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,event_bgm_goldcoinrush_inst,mustang,,,7,delight,,,,,,,,,,,,,
event_goldencoinrush1_03_e_60,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_60,True,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,,mustang,,,7,delight,,,,,,,,,,,,,
event_goldencoinrush1_03_e_61,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_61,True,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,,mustang,,,7,delight,,,,,,,,,,,,,
event_goldencoinrush1_03_e_62,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_62,True,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,,mustang,,,7,delight,,,,,,,,,,,,,
event_goldencoinrush1_03_e_63,40048,event_goldencoinrush1_03_e,Monologue,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_63,False,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,,,,,7,delight,,,,,,,,,,,,,
event_goldencoinrush1_03_e_64,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_64,True,,,,,,,,15,idle,,17,idle,,L_70,7,1.0,,mustang,,,7,good,,,,,,,,,,,,,
event_goldencoinrush1_03_e_65,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_65,True,,,,,,,,15,idle,,17,idle,,7,7,1.0,,mustang,,,7,good,,,,,,,,,,,,,
