id,event_id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_movie,play_sound,play_ambient,ambient_volume,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
event_lastkingdom2_02_s_1,40046,event_lastkingdom2_02_s,,Speech,indivilia,indivilia,Locale_MainScenario:event_lastkingdom2_02_s_1,True,CrownCastleFrontYard_d,,,,,,L_170,L_170,0,,,,100,event_bgm_lastkingdom_pinch,,None,None,,None,False,indivilia,,17,special,hongryeon,,15,no,snowwhite,,13,idle,rapunzel,,1,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_lastkingdom2_02_s_2,40046,event_lastkingdom2_02_s,,Speech,rapunzel,rapunzel,Locale_MainScenario:event_lastkingdom2_02_s_2,True,,,,,,,10,10,0,,,,100,,,None,None,,None,False,,,17,special,,,15,no,,,13,idle,,,1,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_lastkingdom2_02_s_3,40046,event_lastkingdom2_02_s,,Speech,hongryeon,hongryeon,Locale_MainScenario:event_lastkingdom2_02_s_3,True,,,,,,,150,150,0,,,,100,,,None,None,,None,False,,,17,special,,,15,no,,,13,idle,,,1,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_lastkingdom2_02_s_4,40046,event_lastkingdom2_02_s,,Speech,hongryeon,hongryeon,Locale_MainScenario:event_lastkingdom2_02_s_4,True,,,,,,,150,150,0,,,,100,,,None,None,,None,False,,,17,special,,,15,no,,,13,idle,,,1,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_lastkingdom2_02_s_5,40046,event_lastkingdom2_02_s,,Speech,hongryeon,hongryeon,Locale_MainScenario:event_lastkingdom2_02_s_5,True,,,,,,,150,150,0,,,,100,,,None,None,,None,False,,,17,special,,,15,no,,,13,idle,,,1,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_lastkingdom2_02_s_6,40046,event_lastkingdom2_02_s,,Speech,snowwhite,snowwhite,Locale_MainScenario:event_lastkingdom2_02_s_6,True,,,,,,,150,1315,0,,,,100,,,None,None,,None,False,,,17,special,,,15,no,,,13,idle,,,1,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_lastkingdom2_02_s_7,40046,event_lastkingdom2_02_s,,Speech,hongryeon,hongryeon,Locale_MainScenario:event_lastkingdom2_02_s_7,True,,,,,,,1315,1315,0,,,,100,,,None,None,,None,False,,,17,special,,,15,no,,,13,idle,,,1,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_lastkingdom2_02_s_8,40046,event_lastkingdom2_02_s,,Speech,hongryeon,hongryeon,Locale_MainScenario:event_lastkingdom2_02_s_8,True,,,,,,,1315,1315,0,,,,100,,,None,None,,None,False,,,17,special,,,15,no,,,13,idle,,,1,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_lastkingdom2_02_s_9,40046,event_lastkingdom2_02_s,,Speech,hongryeon,hongryeon,Locale_MainScenario:event_lastkingdom2_02_s_9,True,,,,,,,1315,150,0,,,,100,,,None,None,,None,False,,,17,special,,,15,surprise,,,13,idle,,,1,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_lastkingdom2_02_s_10,40046,event_lastkingdom2_02_s,,Speech,indivilia,indivilia,Locale_MainScenario:event_lastkingdom2_02_s_10,True,,,,,,,150,L_170,0,,,,100,,,None,None,,None,False,,,17,special,,,15,surprise,,,13,idle,,,1,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
