id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker
snowfall_speech_ludmilla_18_1,80903,snowfall_speech_ludmilla_18,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_1,False,ludmilla_w,1,think,HotSpringInnIn_s,1,1,1.0,amb_so_inn_in_2,event_bgm_neverland_hugme_sunset,,,
snowfall_speech_ludmilla_18_2,80903,snowfall_speech_ludmilla_18,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_2,False,,1,think,,1,1,1.0,,,,,
snowfall_speech_ludmilla_18_3,80903,snowfall_speech_ludmilla_18,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_3,False,,1,think,,1,1,1.0,,,,,
snowfall_speech_ludmilla_18_4,80903,snowfall_speech_ludmilla_18,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_4,False,,1,think,,1,1,1.0,,,snowfall_speech_ludmilla_18_7,,
snowfall_speech_ludmilla_18_5,80903,snowfall_speech_ludmilla_18,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_5,False,,1,think,,1,1,1.0,,,snowfall_speech_ludmilla_18_6,,
snowfall_speech_ludmilla_18_6,80903,snowfall_speech_ludmilla_18,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_6,False,,1,think,,black,black,1.0,,,,True,
snowfall_speech_ludmilla_18_7,80903,snowfall_speech_ludmilla_18,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_7,True,,1,think,,1,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_18_8,80903,snowfall_speech_ludmilla_18,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_8,False,,1,think,,10,10,1.0,,,,,
snowfall_speech_ludmilla_18_9,80903,snowfall_speech_ludmilla_18,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_9,True,,1,think,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_18_10,80903,snowfall_speech_ludmilla_18,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_10,False,,1,angry,,10,10,1.0,,,,,
snowfall_speech_ludmilla_18_11,80903,snowfall_speech_ludmilla_18,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_11,False,,1,angry,,10,10,1.0,,,,,
snowfall_speech_ludmilla_18_12,80903,snowfall_speech_ludmilla_18,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_12,False,,1,angry,,10,10,1.0,,,,,
snowfall_speech_ludmilla_18_13,80903,snowfall_speech_ludmilla_18,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_13,True,,1,angry,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_18_14,80903,snowfall_speech_ludmilla_18,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_14,False,,1,angry,,10,10,1.0,,,,,
snowfall_speech_ludmilla_18_15,80903,snowfall_speech_ludmilla_18,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_15,False,,1,angry,,10,10,1.0,,,,,
snowfall_speech_ludmilla_18_16,80903,snowfall_speech_ludmilla_18,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_16,True,,1,sad,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_18_17,80903,snowfall_speech_ludmilla_18,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_17,True,,1,sad,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_18_18,80903,snowfall_speech_ludmilla_18,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_18,True,,1,sad,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_18_19,80903,snowfall_speech_ludmilla_18,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_19,False,,1,sad,,10,10,1.0,,,snowfall_speech_ludmilla_18_21,,
snowfall_speech_ludmilla_18_20,80903,snowfall_speech_ludmilla_18,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_20,False,,1,sad,,10,10,1.0,,,snowfall_speech_ludmilla_18_24,,
snowfall_speech_ludmilla_18_21,80903,snowfall_speech_ludmilla_18,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_21,True,,1,think,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_18_22,80903,snowfall_speech_ludmilla_18,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_22,True,,1,sad,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_18_23,80903,snowfall_speech_ludmilla_18,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_23,True,,1,sad,,10,10,1.0,,,snowfall_speech_ludmilla_18_26,,ludmilla_w
snowfall_speech_ludmilla_18_24,80903,snowfall_speech_ludmilla_18,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_18_24,True,,1,think,,10,10,1.0,,,,,ludmilla_w
