id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_ludmilla_17_1,80903,snowfall_speech_ludmilla_17,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_1,False,BambooForest_d,1,1,1.0,amb_so_bambooforest_1,event_bgm_neverland_snowflakes_day,,,,ludmilla_w,1,idle
snowfall_speech_ludmilla_17_2,80903,snowfall_speech_ludmilla_17,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_17_3,80903,snowfall_speech_ludmilla_17,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_17_4,80903,snowfall_speech_ludmilla_17,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_4,False,,1,1,1.0,,,snowfall_speech_ludmilla_17_7,,,,1,idle
snowfall_speech_ludmilla_17_5,80903,snowfall_speech_ludmilla_17,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_5,False,,1,1,1.0,,,snowfall_speech_ludmilla_17_6,,,,1,idle
snowfall_speech_ludmilla_17_6,80903,snowfall_speech_ludmilla_17,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_ludmilla_17_7,80903,snowfall_speech_ludmilla_17,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_7,False,,1,10,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_17_8,80903,snowfall_speech_ludmilla_17,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_8,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_17_9,80903,snowfall_speech_ludmilla_17,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_9,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_17_10,80903,snowfall_speech_ludmilla_17,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_10,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_17_11,80903,snowfall_speech_ludmilla_17,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_11,True,,10,10,1.0,,,,,ludmilla_w,,1,smile
snowfall_speech_ludmilla_17_12,80903,snowfall_speech_ludmilla_17,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_12,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_17_13,80903,snowfall_speech_ludmilla_17,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_13,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_17_14,80903,snowfall_speech_ludmilla_17,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_14,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_17_15,80903,snowfall_speech_ludmilla_17,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_15,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_17_16,80903,snowfall_speech_ludmilla_17,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_16,True,,10,10,1.0,,,,,ludmilla_w,,1,smile
snowfall_speech_ludmilla_17_17,80903,snowfall_speech_ludmilla_17,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_17,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_17_18,80903,snowfall_speech_ludmilla_17,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_18,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_17_19,80903,snowfall_speech_ludmilla_17,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_19,False,,10,10,1.0,,,snowfall_speech_ludmilla_17_21,,,,1,idle
snowfall_speech_ludmilla_17_20,80903,snowfall_speech_ludmilla_17,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_20,False,,10,10,1.0,,,snowfall_speech_ludmilla_17_23,,,,1,idle
snowfall_speech_ludmilla_17_21,80903,snowfall_speech_ludmilla_17,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_21,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_17_22,80903,snowfall_speech_ludmilla_17,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_22,True,,10,10,1.0,,,snowfall_speech_ludmilla_17_25,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_17_23,80903,snowfall_speech_ludmilla_17,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_23,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_17_24,80903,snowfall_speech_ludmilla_17,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_24,True,,10,10,1.0,,,snowfall_speech_ludmilla_17_25,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_17_25,80903,snowfall_speech_ludmilla_17,Narration,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_17_25,False,,black,black,1.0,,,,,,,1,idle
