id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,play_sound,set_camera_shake,fade,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
event_dirtybackyard_01_e_1,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_1,False,CommanderRoom,1,1,1.0,none,,,,,,,moran,5,think,,,
event_dirtybackyard_01_e_2,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_2,True,,1,5,1.0,bgm_risk,moran,moran,,,,,,5,think,,,
event_dirtybackyard_01_e_3,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_3,True,,5,5,1.0,,moran,moran,,,,,,5,think,,,
event_dirtybackyard_01_e_4,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_4,True,,5,5,1.0,,moran,moran,,,,,,5,think,,,
event_dirtybackyard_01_e_5,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_5,True,,5,5,1.0,,moran,moran,,,,,,5,think,,,
event_dirtybackyard_01_e_6,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_6,False,,5,5,1.0,,moran,moran,,,,,,5,think,,,
event_dirtybackyard_01_e_7,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_7,True,,5,5,1.0,,moran,moran,,,,,,5,think,,,
event_dirtybackyard_01_e_8,40038,event_dirtybackyard_01_e,Narration,Locale_SubScenario:event_dirtybackyard_01_e_8,False,,13,130,0.3,,,,sfx_scn_down,Low_2,,,,5,think,,,
event_dirtybackyard_01_e_9,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_9,False,,130,130,1.0,,,,,,,,,5,think,,,
event_dirtybackyard_01_e_10,40038,event_dirtybackyard_01_e,Monologue,Locale_SubScenario:event_dirtybackyard_01_e_10,False,,black,black,1.0,,,,,,,,,5,think,,,
event_dirtybackyard_01_e_11,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_11,True,,50,50,1.0,,moran,moran,,Low_2,,,,5,pain,,,
event_dirtybackyard_01_e_12,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_12,True,,50,50,1.0,,moran,moran,,,,,,5,pain,,,
event_dirtybackyard_01_e_13,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_13,True,,50,50,1.0,,moran,moran,,,,,,5,pain,,,
event_dirtybackyard_01_e_14,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_14,True,,50,50,1.0,,moran,moran,,Low_2,,,,5,pain,,,
event_dirtybackyard_01_e_15,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_15,False,,50,50,1.0,,moran,moran,,,,,,5,pain,,,
event_dirtybackyard_01_e_16,40038,event_dirtybackyard_01_e,Narration,Locale_SubScenario:event_dirtybackyard_01_e_16,False,,50,50,1.0,,,,sfx_scn_grab,,,,,5,pain,,,
event_dirtybackyard_01_e_17,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_17,True,,50,5,1.0,,moran,moran,,,,,,5,worry,,,
event_dirtybackyard_01_e_18,40038,event_dirtybackyard_01_e,Monologue,Locale_SubScenario:event_dirtybackyard_01_e_18,False,,5,5,1.0,,,,,,,,,5,worry,,,
event_dirtybackyard_01_e_19,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_19,False,,5,5,1.0,,,,,,,,,5,worry,,,
event_dirtybackyard_01_e_20,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_20,True,,5,50,1.0,,moran,moran,,,,,,5,worry,,,
event_dirtybackyard_01_e_21,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_21,True,,50,50,1.0,,moran,moran,,,,,,5,worry,,,
event_dirtybackyard_01_e_22,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_22,False,,50,50,1.0,,,,,,,,,5,worry,,,
event_dirtybackyard_01_e_23,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_23,False,,50,50,1.0,,moran,moran,,,,,,5,think,,,
event_dirtybackyard_01_e_24,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_24,True,,50,500,0.5,,moran,moran,,,,,,5,delight,,,
event_dirtybackyard_01_e_25,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_25,True,,500,500,1.0,,moran,moran,,,,,,5,idle,,,
event_dirtybackyard_01_e_26,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_26,True,,500,500,1.0,,moran,moran,,,,,,5,idle,,,
event_dirtybackyard_01_e_27,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_27,True,,500,500,1.0,,moran,moran,,,,,,5,idle,,,
event_dirtybackyard_01_e_28,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_28,True,,500,500,1.0,,moran,moran,,,,,,5,delight,,,
event_dirtybackyard_01_e_29,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_29,False,,500,500,1.0,,,,,,,,,5,delight,,,
event_dirtybackyard_01_e_30,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_30,True,,500,50,1.0,,moran,moran,,,,,,5,think,,,
event_dirtybackyard_01_e_31,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_31,True,,50,50,1.0,,moran,moran,,,,,,5,think,,,
event_dirtybackyard_01_e_32,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_32,True,,50,50,1.0,,moran,moran,,,,,,5,think,,,
event_dirtybackyard_01_e_33,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_33,True,,50,50,1.0,,moran,moran,,,,,,5,idle,,,
event_dirtybackyard_01_e_34,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_34,False,,50,50,1.0,,,,,,,,,5,idle,,,
event_dirtybackyard_01_e_35,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_35,False,,50,50,1.0,,,,,,,,,5,idle,,,
event_dirtybackyard_01_e_36,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_36,True,,50,50,1.0,,moran,moran,,,,,,5,worry,,,
event_dirtybackyard_01_e_37,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_37,True,,50,50,1.0,,moran,moran,,,,,,5,worry,,,
event_dirtybackyard_01_e_38,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_38,True,,50,50,1.0,,moran,moran,,,,,,5,worry,,,
event_dirtybackyard_01_e_39,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_39,False,,50,50,1.0,,,,,,,,,5,worry,,,
event_dirtybackyard_01_e_40,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_40,True,,50,50,1.0,,moran,moran,,,,,,5,worry,,,
event_dirtybackyard_01_e_41,40038,event_dirtybackyard_01_e,Narration,Locale_SubScenario:event_dirtybackyard_01_e_41,False,Cafe,15,15,1.0,none,,,sfx_scn_autodooropen,,black,,,5,worry,sugar,3,idle
event_dirtybackyard_01_e_42,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_42,True,,15,S_30,1.0,bgm_story_backtonormal,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_43,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_43,False,,S_30,S_30,1.0,,,,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_44,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_44,False,,S_30,S_30,1.0,,,,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_45,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_45,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_46,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_46,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_47,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_47,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_48,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_48,False,,S_30,S_30,1.0,,,,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_49,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_49,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_50,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_50,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_51,40038,event_dirtybackyard_01_e,Monologue,Locale_SubScenario:event_dirtybackyard_01_e_51,False,,black,black,1.0,none,,,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_52,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_52,False,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_53,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_53,True,,S_30,3,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_54,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_54,False,,3,3,1.0,,,,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_55,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_55,True,,3,3,1.0,bgm_risk,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_56,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_56,True,,3,3,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_57,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_57,True,,5,50,0.7,,moran,moran,,Low_2,,,,5,angry,,3,idle
event_dirtybackyard_01_e_58,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_58,True,,50,50,1.0,,moran,moran,,,,,,5,angry,,3,idle
event_dirtybackyard_01_e_59,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_59,True,,50,50,1.0,,moran,moran,,,,,,5,angry,,3,idle
event_dirtybackyard_01_e_60,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_60,True,,50,4,1.0,,sugar,sugar,,,,,,5,angry,,3,idle
event_dirtybackyard_01_e_61,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_61,True,,4,4,1.0,,moran,moran,,,,,,5,think,,3,idle
event_dirtybackyard_01_e_62,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_62,True,,4,4,1.0,,moran,moran,,,,,,5,think,,3,idle
event_dirtybackyard_01_e_63,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_63,True,,4,4,1.0,,moran,moran,,,,,,5,think,,3,idle
event_dirtybackyard_01_e_64,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_64,True,,4,4,1.0,,moran,moran,,,,,,5,think,,3,idle
event_dirtybackyard_01_e_65,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_65,True,,4,4,1.0,,sugar,sugar,,,,,,5,think,,3,idle
event_dirtybackyard_01_e_66,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_66,False,,4,4,1.0,,,,,,,,,5,think,,3,idle
event_dirtybackyard_01_e_67,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_67,True,,4,4,1.0,,sugar,sugar,,,,,,5,think,,3,idle
event_dirtybackyard_01_e_68,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_68,True,,4,S_30,1.0,,sugar,sugar,,,,,,5,think,,3,idle
event_dirtybackyard_01_e_69,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_69,False,,S_30,S_30,1.0,,,,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_70,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_70,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_71,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_71,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_72,40038,event_dirtybackyard_01_e,Choice,Locale_SubScenario:event_dirtybackyard_01_e_72,False,,S_30,S_30,1.0,,,,,,,event_dirtybackyard_01_e_74,,5,idle,,3,idle
event_dirtybackyard_01_e_73,40038,event_dirtybackyard_01_e,Choice,Locale_SubScenario:event_dirtybackyard_01_e_73,False,,S_30,S_30,1.0,,,,,,,event_dirtybackyard_01_e_79,,5,idle,,3,idle
event_dirtybackyard_01_e_74,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_74,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_75,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_75,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_76,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_76,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_77,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_77,False,,S_30,S_30,1.0,,,,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_78,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_78,True,,S_30,S_30,1.0,,sugar,sugar,,,,event_dirtybackyard_01_e_82,,5,idle,,3,idle
