id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_emma_13_1,80903,snowfall_speech_emma_13,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_13_1,False,WaterFall_d,1,1,1.0,amb_so_waterfall_1,event_bgm_neverland_snowflakes_day,,,,emma,1,idle
snowfall_speech_emma_13_2,80903,snowfall_speech_emma_13,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_13_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_emma_13_3,80903,snowfall_speech_emma_13,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_13_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_emma_13_4,80903,snowfall_speech_emma_13,Choice,emma,Locale_SubScenario:snowfall_speech_emma_13_4,False,,1,1,1.0,,,snowfall_speech_emma_13_7,,,,1,idle
snowfall_speech_emma_13_5,80903,snowfall_speech_emma_13,Choice,emma,Locale_SubScenario:snowfall_speech_emma_13_5,False,,1,1,1.0,,,snowfall_speech_emma_13_6,,,,1,idle
snowfall_speech_emma_13_6,80903,snowfall_speech_emma_13,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_13_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_emma_13_7,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_7,True,,1,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_13_8,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_8,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_13_9,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_9,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_13_10,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_10,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_13_11,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_11,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_13_12,80903,snowfall_speech_emma_13,Choice,emma,Locale_SubScenario:snowfall_speech_emma_13_12,False,,10,10,1.0,,,snowfall_speech_emma_13_14,,,,1,idle
snowfall_speech_emma_13_13,80903,snowfall_speech_emma_13,Choice,emma,Locale_SubScenario:snowfall_speech_emma_13_13,False,,10,10,1.0,,,snowfall_speech_emma_13_17,,,,1,idle
snowfall_speech_emma_13_14,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_14,True,,10,10,1.0,,,,,emma,,1,delight
snowfall_speech_emma_13_15,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_15,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_13_16,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_16,True,,10,10,1.0,,,snowfall_speech_emma_13_21,,emma,,1,idle
snowfall_speech_emma_13_17,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_17,True,,10,10,1.0,,,,,emma,,1,delight
snowfall_speech_emma_13_18,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_18,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_13_19,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_19,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_13_20,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_20,True,,10,10,1.0,,,snowfall_speech_emma_13_21,,emma,,1,idle
snowfall_speech_emma_13_21,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_21,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_13_22,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_22,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_13_23,80903,snowfall_speech_emma_13,Speech,emma,Locale_SubScenario:snowfall_speech_emma_13_23,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_13_24,80903,snowfall_speech_emma_13,Narration,emma,Locale_SubScenario:snowfall_speech_emma_13_24,False,,black,black,1.0,,,,,,,1,idle
