id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_mica_01_1,80903,snowfall_speech_mica_01,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_01_1,False,HotSpringInnOut_n,1,1,1.0,amb_so_inn_out_3,event_bgm_neverland_snowflakes_night,,,,mica_w,1,idle
snowfall_speech_mica_01_2,80903,snowfall_speech_mica_01,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_01_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_mica_01_3,80903,snowfall_speech_mica_01,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_01_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_mica_01_4,80903,snowfall_speech_mica_01,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_01_4,False,,1,1,1.0,,,snowfall_speech_mica_01_7,,,,1,idle
snowfall_speech_mica_01_5,80903,snowfall_speech_mica_01,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_01_5,False,,1,1,1.0,,,snowfall_speech_mica_01_6,,,,1,idle
snowfall_speech_mica_01_6,80903,snowfall_speech_mica_01,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_01_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_mica_01_7,80903,snowfall_speech_mica_01,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_01_7,True,,1,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_01_8,80903,snowfall_speech_mica_01,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_01_8,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_01_9,80903,snowfall_speech_mica_01,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_01_9,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_01_10,80903,snowfall_speech_mica_01,Self,mica_w,Locale_SubScenario:snowfall_speech_mica_01_10,False,,S_10,S_10,1.0,,,,,,,1,idle
snowfall_speech_mica_01_11,80903,snowfall_speech_mica_01,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_01_11,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_01_12,80903,snowfall_speech_mica_01,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_01_12,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_01_13,80903,snowfall_speech_mica_01,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_01_13,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_01_14,80903,snowfall_speech_mica_01,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_01_14,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_01_15,80903,snowfall_speech_mica_01,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_01_15,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_01_16,80903,snowfall_speech_mica_01,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_01_16,False,,S_10,S_10,1.0,,,snowfall_speech_mica_01_18,,,,1,idle
snowfall_speech_mica_01_17,80903,snowfall_speech_mica_01,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_01_17,False,,S_10,S_10,1.0,,,snowfall_speech_mica_01_22,,,,1,idle
