id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_noir_02_1,80903,snowfall_speech_noir_02,Monologue,noir_c,Locale_SubScenario:snowfall_speech_noir_02_1,False,BambooForest_s,1,1,1.0,amb_so_bambooforest_2,event_bgm_neverland_snowflakes_sunset,,,,noir_c,1,idle
snowfall_speech_noir_02_2,80903,snowfall_speech_noir_02,Monologue,noir_c,Locale_SubScenario:snowfall_speech_noir_02_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_noir_02_3,80903,snowfall_speech_noir_02,Monologue,noir_c,Locale_SubScenario:snowfall_speech_noir_02_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_noir_02_4,80903,snowfall_speech_noir_02,Choice,noir_c,Locale_SubScenario:snowfall_speech_noir_02_4,False,,1,1,1.0,,,snowfall_speech_noir_02_7,,,,1,idle
snowfall_speech_noir_02_5,80903,snowfall_speech_noir_02,Choice,noir_c,Locale_SubScenario:snowfall_speech_noir_02_5,False,,1,1,1.0,,,snowfall_speech_noir_02_6,,,,1,idle
snowfall_speech_noir_02_6,80903,snowfall_speech_noir_02,Monologue,noir_c,Locale_SubScenario:snowfall_speech_noir_02_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_noir_02_7,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_7,True,,1,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_02_8,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_8,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_02_9,80903,snowfall_speech_noir_02,Self,noir_c,Locale_SubScenario:snowfall_speech_noir_02_9,False,,L_10,L_10,1.0,,,,,,,1,idle
snowfall_speech_noir_02_10,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_10,True,,L_10,L_10,1.0,,,,,noir_c,,1,surprise
snowfall_speech_noir_02_11,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_11,True,,L_10,L_10,1.0,,,,,noir_c,,1,surprise
snowfall_speech_noir_02_12,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_12,True,,L_10,L_10,1.0,,,,,noir_c,,1,surprise
snowfall_speech_noir_02_13,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_13,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_02_14,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_14,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_02_15,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_15,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_02_16,80903,snowfall_speech_noir_02,Choice,noir_c,Locale_SubScenario:snowfall_speech_noir_02_16,False,,L_10,L_10,1.0,,,snowfall_speech_noir_02_18,,,,1,idle
snowfall_speech_noir_02_17,80903,snowfall_speech_noir_02,Choice,noir_c,Locale_SubScenario:snowfall_speech_noir_02_17,False,,L_10,L_10,1.0,,,snowfall_speech_noir_02_22,,,,1,idle
snowfall_speech_noir_02_18,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_18,True,,L_10,L_10,1.0,,,,,noir_c,,1,surprise
snowfall_speech_noir_02_19,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_19,True,,L_10,L_10,1.0,,,,,noir_c,,1,no
snowfall_speech_noir_02_20,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_20,True,,L_10,L_10,1.0,,,,,noir_c,,1,no
snowfall_speech_noir_02_21,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_21,True,,L_10,L_10,1.0,,,snowfall_speech_noir_02_28,,noir_c,,1,no
snowfall_speech_noir_02_22,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_22,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_02_23,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_23,True,,L_10,L_10,1.0,,,,,noir_c,,1,delight
snowfall_speech_noir_02_24,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_24,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_02_25,80903,snowfall_speech_noir_02,Self,noir_c,Locale_SubScenario:snowfall_speech_noir_02_25,False,,L_10,L_10,1.0,,,,,,,1,idle
snowfall_speech_noir_02_26,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_26,True,,L_10,L_10,1.0,,,,,noir_c,,1,idle
snowfall_speech_noir_02_27,80903,snowfall_speech_noir_02,Speech,noir_c,Locale_SubScenario:snowfall_speech_noir_02_27,True,,L_10,L_10,1.0,,,snowfall_speech_noir_02_28,,noir_c,,1,idle
snowfall_speech_noir_02_28,80903,snowfall_speech_noir_02,Narration,noir_c,Locale_SubScenario:snowfall_speech_noir_02_28,False,,black,black,1.0,,,,,,,1,idle
