id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_emma_19_1,80903,snowfall_speech_emma_19,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_19_1,False,BambooForest_d,1,1,1.0,amb_so_bambooforest_1,event_bgm_neverland_snowflakes_day,,,,emma,1,idle
snowfall_speech_emma_19_2,80903,snowfall_speech_emma_19,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_19_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_emma_19_3,80903,snowfall_speech_emma_19,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_19_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_emma_19_4,80903,snowfall_speech_emma_19,Choice,emma,Locale_SubScenario:snowfall_speech_emma_19_4,False,,1,1,1.0,,,snowfall_speech_emma_19_7,,,,1,idle
snowfall_speech_emma_19_5,80903,snowfall_speech_emma_19,Choice,emma,Locale_SubScenario:snowfall_speech_emma_19_5,False,,1,1,1.0,,,snowfall_speech_emma_19_6,,,,1,idle
snowfall_speech_emma_19_6,80903,snowfall_speech_emma_19,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_19_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_emma_19_7,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_7,True,,1,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_19_8,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_8,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_19_9,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_9,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_19_10,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_10,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_19_11,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_11,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_19_12,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_12,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_19_13,80903,snowfall_speech_emma_19,Self,emma,Locale_SubScenario:snowfall_speech_emma_19_13,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_19_14,80903,snowfall_speech_emma_19,Choice,emma,Locale_SubScenario:snowfall_speech_emma_19_14,False,,10,10,1.0,,,snowfall_speech_emma_19_16,,,,1,idle
snowfall_speech_emma_19_15,80903,snowfall_speech_emma_19,Choice,emma,Locale_SubScenario:snowfall_speech_emma_19_15,False,,10,10,1.0,,,snowfall_speech_emma_19_21,,,,1,idle
snowfall_speech_emma_19_16,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_16,True,,10,10,1.0,,,,,emma,,1,delight
snowfall_speech_emma_19_17,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_17,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_19_18,80903,snowfall_speech_emma_19,Self,emma,Locale_SubScenario:snowfall_speech_emma_19_18,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_19_19,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_19,True,,10,10,1.0,,,,,emma,,1,special
snowfall_speech_emma_19_20,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_20,True,,10,10,1.0,,,snowfall_speech_emma_19_24,,emma,,1,delight
snowfall_speech_emma_19_21,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_21,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_19_22,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_22,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_19_23,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_23,True,,10,10,1.0,,,snowfall_speech_emma_19_24,,emma,,1,delight
snowfall_speech_emma_19_24,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_24,True,,10,10,1.0,,,,,emma,,1,special
snowfall_speech_emma_19_25,80903,snowfall_speech_emma_19,Speech,emma,Locale_SubScenario:snowfall_speech_emma_19_25,True,,10,10,1.0,,,,,emma,,1,special
snowfall_speech_emma_19_26,80903,snowfall_speech_emma_19,Narration,emma,Locale_SubScenario:snowfall_speech_emma_19_26,False,,black,black,1.0,,,,,,,1,special
