id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/4/hide_char_id,characters/5/hide_char_id,characters/6/hide_char_id
event_ce006_1_05_e_1,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_1,True,rapi,4,idle,roam,12,idle,ce006_01,14,idle,anis,2,void,Drain,120,120,1.0,collab_bgm_sb_field_floodedcs_inst,,,,,,,,,,,,
event_ce006_1_05_e_2,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_2,True,,4,idle,,12,idle,,14,idle,,2,void,,120,120,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_3,40079,event_ce006_1_05_e,Speech,ce006_03_op,ce006_03_op,Locale_MainScenario:event_ce006_1_05_e_3,True,,4,idle,,12,idle,,14,idle,,2,void,,120,120,1.0,,ce006_03_op,OP_leftup,no,,,,,,,,,
event_ce006_1_05_e_4,40079,event_ce006_1_05_e,Speech,ce006_03_op,ce006_03_op,Locale_MainScenario:event_ce006_1_05_e_4,True,,4,idle,,12,idle,,14,idle,,2,void,,120,120,1.0,,,OP_leftup,special,,,,,,,,,
event_ce006_1_05_e_5,40079,event_ce006_1_05_e,Speech,ce006_npc_01_op,ce006_npc_01_op,Locale_MainScenario:event_ce006_1_05_e_5,True,,4,idle,,12,idle,,14,idle,,2,void,,120,120,1.0,,,OP_leftup,special,ce006_npc_01_op,OP_rightup,idle,,,,,,
event_ce006_1_05_e_6,40079,event_ce006_1_05_e,Speech,ce006_npc_01_op,ce006_npc_01_op,Locale_MainScenario:event_ce006_1_05_e_6,True,,4,idle,,12,idle,,14,idle,,2,void,,120,120,1.0,,,OP_leftup,special,,OP_rightup,idle,,,,,,
event_ce006_1_05_e_7,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_7,True,,4,idle,,12,idle,,14,idle,,2,void,,120,13,1.3,,,OP_leftup,special,,OP_rightup,idle,,,,,,
event_ce006_1_05_e_8,40079,event_ce006_1_05_e,Speech,ce006_03_op,ce006_03_op,Locale_MainScenario:event_ce006_1_05_e_8,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,,,,,
event_ce006_1_05_e_9,40079,event_ce006_1_05_e,Speech,ce006_03_op,ce006_03_op,Locale_MainScenario:event_ce006_1_05_e_9,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,,,,,
event_ce006_1_05_e_10,40079,event_ce006_1_05_e,Speech,elegg_op,elegg_op,Locale_MainScenario:event_ce006_1_05_e_10,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,elegg_op,OP_centerup,idle,,,
event_ce006_1_05_e_11,40079,event_ce006_1_05_e,Speech,elegg_op,elegg_op,Locale_MainScenario:event_ce006_1_05_e_11,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_12,40079,event_ce006_1_05_e,Speech,ce006_npc_01_op,ce006_npc_01_op,Locale_MainScenario:event_ce006_1_05_e_12,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_13,40079,event_ce006_1_05_e,Speech,ce006_03_op,ce006_03_op,Locale_MainScenario:event_ce006_1_05_e_13,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_14,40079,event_ce006_1_05_e,Speech,ce006_03_op,ce006_03_op,Locale_MainScenario:event_ce006_1_05_e_14,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_15,40079,event_ce006_1_05_e,Speech,ce006_03_op,ce006_03_op,Locale_MainScenario:event_ce006_1_05_e_15,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_16,40079,event_ce006_1_05_e,Self,ce006_03_op,,Locale_MainScenario:event_ce006_1_05_e_16,False,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_17,40079,event_ce006_1_05_e,Speech,elegg_op,elegg_op,Locale_MainScenario:event_ce006_1_05_e_17,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_18,40079,event_ce006_1_05_e,Speech,elegg_op,elegg_op,Locale_MainScenario:event_ce006_1_05_e_18,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_19,40079,event_ce006_1_05_e,Speech,elegg_op,elegg_op,Locale_MainScenario:event_ce006_1_05_e_19,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_20,40079,event_ce006_1_05_e,Speech,elegg_op,elegg_op,Locale_MainScenario:event_ce006_1_05_e_20,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_21,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_21,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_22,40079,event_ce006_1_05_e,Speech,elegg_op,elegg_op,Locale_MainScenario:event_ce006_1_05_e_22,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_23,40079,event_ce006_1_05_e,Speech,ce006_npc_01_op,ce006_npc_01_op,Locale_MainScenario:event_ce006_1_05_e_23,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_24,40079,event_ce006_1_05_e,Speech,ce006_npc_01_op,ce006_npc_01_op,Locale_MainScenario:event_ce006_1_05_e_24,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,,,
event_ce006_1_05_e_25,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_25,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,OP_leftup,no,,OP_rightup,idle,,OP_centerup,idle,ce006_03_op,ce006_npc_01_op,elegg_op
event_ce006_1_05_e_26,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_26,False,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_27,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_27,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_28,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_28,True,,4,idle,,12,idle,,14,delight,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_29,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_29,True,,4,idle,,12,idle,,14,delight,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_30,40079,event_ce006_1_05_e,Speech,anis,anis,Locale_MainScenario:event_ce006_1_05_e_30,True,,4,idle,,12,idle,,14,delight,,2,void,,13,1,1.3,,,,,,,,,,,,,
event_ce006_1_05_e_31,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_31,True,,4,idle,,12,idle,,14,delight,,2,void,,1,1,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_32,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_32,True,,4,idle,,12,idle,,14,delight,,2,void,,1,1,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_33,40079,event_ce006_1_05_e,Speech,anis,anis,Locale_MainScenario:event_ce006_1_05_e_33,True,,4,idle,,12,idle,,14,delight,,2,void,,1,1,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_34,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_34,True,,4,idle,,12,idle,,14,delight,,2,void,,1,1,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_35,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_35,True,,4,idle,,12,idle,,14,idle,,2,void,,1,13,1.3,,,,,,,,,,,,,
event_ce006_1_05_e_36,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_36,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_37,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_37,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_38,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_38,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_39,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_39,True,,4,idle,,12,idle,,14,idle,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_40,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_40,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_41,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_41,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_42,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_42,True,,4,idle,,12,idle,,14,delight,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_43,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_43,True,,4,idle,,12,idle,,14,delight,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_44,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_44,True,,4,idle,,12,idle,,14,think,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_45,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_45,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_46,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_46,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_47,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_47,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_48,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_48,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_49,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_49,False,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_50,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_50,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_51,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_51,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_52,40079,event_ce006_1_05_e,Speech,roam,roam,Locale_MainScenario:event_ce006_1_05_e_52,True,,4,idle,,12,idle,,14,no,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_53,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_53,True,,4,idle,,12,idle,,14,delight,,2,void,,13,13,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_54,40079,event_ce006_1_05_e,Speech,rapi,rapi,Locale_MainScenario:event_ce006_1_05_e_54,True,,4,idle,,12,idle,,14,delight,,2,void,,4,40,1.3,none,,,,,,,,,,,,
event_ce006_1_05_e_55,40079,event_ce006_1_05_e,Speech,rapi,rapi,Locale_MainScenario:event_ce006_1_05_e_55,True,,4,idle,,12,idle,,14,delight,,2,void,,40,40,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_56,40079,event_ce006_1_05_e,Monologue,rapi,,Locale_MainScenario:event_ce006_1_05_e_56,False,,4,idle,,12,idle,,14,delight,,2,void,,black,black,1.0,bgm_theruinedcity_a,,,,,,,,,,,,
event_ce006_1_05_e_57,40079,event_ce006_1_05_e,Monologue,rapi,,Locale_MainScenario:event_ce006_1_05_e_57,False,,4,idle,,12,idle,,14,no,,2,void,,black,black,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_58,40079,event_ce006_1_05_e,Monologue,rapi,,Locale_MainScenario:event_ce006_1_05_e_58,False,,4,idle,,12,idle,,14,no,,2,void,,black,black,1.0,,,,,,,,,,,,,
event_ce006_1_05_e_59,40079,event_ce006_1_05_e,Monologue,rapi,,Locale_MainScenario:event_ce006_1_05_e_59,False,,12,idle,,16,idle,,14,no,,2,void,,black,black,1.0,,neon,4,idle,,,,,,,,,
event_ce006_1_05_e_60,40079,event_ce006_1_05_e,Speech,anis,anis,Locale_MainScenario:event_ce006_1_05_e_60,True,,12,idle,,16,idle,,14,no,,2,void,,3,3,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_61,40079,event_ce006_1_05_e,Speech,neon,neon,Locale_MainScenario:event_ce006_1_05_e_61,True,,12,idle,,16,idle,,14,no,,2,void,,3,3,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_62,40079,event_ce006_1_05_e,Speech,rapi,rapi,Locale_MainScenario:event_ce006_1_05_e_62,True,,12,idle,,16,idle,,14,no,,2,void,,3,1,1.3,,,4,idle,,,,,,,,,
event_ce006_1_05_e_63,40079,event_ce006_1_05_e,Speech,anis,anis,Locale_MainScenario:event_ce006_1_05_e_63,True,,12,idle,,16,idle,,14,no,,2,angry,,1,1,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_64,40079,event_ce006_1_05_e,Speech,neon,neon,Locale_MainScenario:event_ce006_1_05_e_64,True,,12,idle,,16,idle,,14,no,,2,angry,,S_40,S_40,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_65,40079,event_ce006_1_05_e,Speech,rapi,rapi,Locale_MainScenario:event_ce006_1_05_e_65,True,,12,idle,,16,idle,,14,no,,2,angry,,13,13,1.0,,,4,idle,,,,,,,,,
