id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_emma_05_1,80903,snowfall_speech_emma_05,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_05_1,False,WaterFall_n,1,1,1.0,amb_so_waterfall_3,event_bgm_neverland_snowflakes_night,,,,emma,1,idle
snowfall_speech_emma_05_2,80903,snowfall_speech_emma_05,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_05_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_emma_05_3,80903,snowfall_speech_emma_05,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_05_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_emma_05_4,80903,snowfall_speech_emma_05,Choice,emma,Locale_SubScenario:snowfall_speech_emma_05_4,False,,1,1,1.0,,,snowfall_speech_emma_05_7,,,,1,idle
snowfall_speech_emma_05_5,80903,snowfall_speech_emma_05,Choice,emma,Locale_SubScenario:snowfall_speech_emma_05_5,False,,1,1,1.0,,,snowfall_speech_emma_05_6,,,,1,idle
snowfall_speech_emma_05_6,80903,snowfall_speech_emma_05,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_05_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_emma_05_7,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_7,True,,1,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_05_8,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_8,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_05_9,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_9,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_05_10,80903,snowfall_speech_emma_05,Self,emma,Locale_SubScenario:snowfall_speech_emma_05_10,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_05_11,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_11,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_05_12,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_12,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_05_13,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_13,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_05_14,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_14,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_05_15,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_15,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_05_16,80903,snowfall_speech_emma_05,Choice,emma,Locale_SubScenario:snowfall_speech_emma_05_16,False,,10,10,1.0,,,snowfall_speech_emma_05_18,,,,1,idle
snowfall_speech_emma_05_17,80903,snowfall_speech_emma_05,Choice,emma,Locale_SubScenario:snowfall_speech_emma_05_17,False,,10,10,1.0,,,snowfall_speech_emma_05_21,,,,1,idle
snowfall_speech_emma_05_18,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_18,True,,10,10,1.0,,,,,emma,,1,surprise
snowfall_speech_emma_05_19,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_19,True,,10,10,1.0,,,,,emma,,1,worry
snowfall_speech_emma_05_20,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_20,True,,10,10,1.0,,,snowfall_speech_emma_05_24,,emma,,1,idle
snowfall_speech_emma_05_21,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_21,True,,10,10,1.0,,,,,emma,,1,delight
snowfall_speech_emma_05_22,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_22,True,,10,10,1.0,,,,,emma,,1,delight
snowfall_speech_emma_05_23,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_23,True,,10,10,1.0,,,snowfall_speech_emma_05_24,,emma,,1,delight
snowfall_speech_emma_05_24,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_24,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_05_25,80903,snowfall_speech_emma_05,Speech,emma,Locale_SubScenario:snowfall_speech_emma_05_25,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_05_26,80903,snowfall_speech_emma_05,Narration,emma,Locale_SubScenario:snowfall_speech_emma_05_26,False,,black,black,1.0,,,,,,,1,idle
