id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker
snowfall_infinite_noir_03_1,80903,snowfall_infinite_noir_03,Monologue,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_1,False,noir_c,1,idle,BigHotSpring_n,1,1,1.0,amb_so_hotspring_3,event_bgm_neverland_snowflakes_night,,,
snowfall_infinite_noir_03_2,80903,snowfall_infinite_noir_03,Monologue,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_2,False,,1,idle,,1,1,1.0,,,,,
snowfall_infinite_noir_03_3,80903,snowfall_infinite_noir_03,Choice,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_3,False,,1,idle,,1,1,1.0,,,snowfall_infinite_noir_03_6,,
snowfall_infinite_noir_03_4,80903,snowfall_infinite_noir_03,Choice,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_4,False,,1,idle,,1,1,1.0,,,snowfall_infinite_noir_03_5,,
snowfall_infinite_noir_03_5,80903,snowfall_infinite_noir_03,Monologue,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_5,False,,1,idle,,black,black,1.0,,,,True,
snowfall_infinite_noir_03_6,80903,snowfall_infinite_noir_03,Speech,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_6,True,,1,idle,,1,L_10,1.0,,,,,noir_c
snowfall_infinite_noir_03_7,80903,snowfall_infinite_noir_03,Speech,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_7,True,,1,idle,,L_10,L_10,1.0,,,,,noir_c
snowfall_infinite_noir_03_8,80903,snowfall_infinite_noir_03,Choice,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_8,False,,1,idle,,L_10,L_10,1.0,,,snowfall_infinite_noir_03_10,,
snowfall_infinite_noir_03_9,80903,snowfall_infinite_noir_03,Choice,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_9,False,,1,idle,,L_10,L_10,1.0,,,snowfall_infinite_noir_03_12,,
snowfall_infinite_noir_03_10,80903,snowfall_infinite_noir_03,Speech,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_10,True,,1,surprise,,L_10,L_10,1.0,,,,,noir_c
snowfall_infinite_noir_03_11,80903,snowfall_infinite_noir_03,Speech,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_11,True,,1,surprise,,L_10,L_10,1.0,,,snowfall_infinite_noir_03_14,,noir_c
snowfall_infinite_noir_03_12,80903,snowfall_infinite_noir_03,Speech,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_12,True,,1,idle,,L_10,L_10,1.0,,,,,noir_c
snowfall_infinite_noir_03_13,80903,snowfall_infinite_noir_03,Speech,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_13,True,,1,idle,,L_10,L_10,1.0,,,snowfall_infinite_noir_03_14,,noir_c
snowfall_infinite_noir_03_14,80903,snowfall_infinite_noir_03,Narration,noir_c,Locale_SubScenario:snowfall_infinite_noir_03_14,False,,1,idle,,black,black,1.0,,,,,
