id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_ludmilla_03_1,80903,snowfall_speech_ludmilla_03,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_1,False,BambooForest_d,1,1,1.0,amb_so_bambooforest_1,event_bgm_neverland_snowflakes_day,,,,ludmilla_w,1,idle
snowfall_speech_ludmilla_03_2,80903,snowfall_speech_ludmilla_03,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_03_3,80903,snowfall_speech_ludmilla_03,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_03_4,80903,snowfall_speech_ludmilla_03,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_4,False,,1,1,1.0,,,snowfall_speech_ludmilla_03_7,,,,1,idle
snowfall_speech_ludmilla_03_5,80903,snowfall_speech_ludmilla_03,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_5,False,,1,1,1.0,,,snowfall_speech_ludmilla_03_6,,,,1,idle
snowfall_speech_ludmilla_03_6,80903,snowfall_speech_ludmilla_03,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_ludmilla_03_7,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_7,True,,1,10,1.0,,,,,ludmilla_w,,1,surprise
snowfall_speech_ludmilla_03_8,80903,snowfall_speech_ludmilla_03,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_8,False,,10,10,1.0,,,,,,,1,surprise
snowfall_speech_ludmilla_03_9,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_9,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_03_10,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_10,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_03_11,80903,snowfall_speech_ludmilla_03,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_11,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_03_12,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_12,True,,10,10,1.0,,,,,ludmilla_w,,1,think
snowfall_speech_ludmilla_03_13,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_13,True,,10,10,1.0,,,,,ludmilla_w,,1,think
snowfall_speech_ludmilla_03_14,80903,snowfall_speech_ludmilla_03,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_14,False,,10,10,1.0,,,,,,,1,think
snowfall_speech_ludmilla_03_15,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_15,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_03_16,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_16,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_03_17,80903,snowfall_speech_ludmilla_03,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_17,False,,10,10,1.0,,,snowfall_speech_ludmilla_03_19,,,,1,idle
snowfall_speech_ludmilla_03_18,80903,snowfall_speech_ludmilla_03,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_18,False,,10,10,1.0,,,snowfall_speech_ludmilla_03_22,,,,1,idle
snowfall_speech_ludmilla_03_19,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_19,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_03_20,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_20,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_03_21,80903,snowfall_speech_ludmilla_03,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_21,False,,10,10,1.0,,,snowfall_speech_ludmilla_03_25,,,,1,idle
snowfall_speech_ludmilla_03_22,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_22,True,,10,10,1.0,,,,,ludmilla_w,,1,smile
snowfall_speech_ludmilla_03_23,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_23,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_03_24,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_24,True,,10,10,1.0,,,snowfall_speech_ludmilla_03_25,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_03_25,80903,snowfall_speech_ludmilla_03,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_25,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_03_26,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_26,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_03_27,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_27,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_03_28,80903,snowfall_speech_ludmilla_03,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_28,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_03_29,80903,snowfall_speech_ludmilla_03,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_29,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_03_30,80903,snowfall_speech_ludmilla_03,Narration,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_03_30,False,,black,black,1.0,,,,,,,1,idle
