id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,fade,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/2/hide_char_id,characters/3/hide_char_id,characters/4/hide_char_id,characters/5/hide_char_id,characters/6/hide_char_id,characters/7/hide_char_id,characters/8/hide_char_id,characters/0/hide_char_id,set_filter_01,set_camera_shake
event_goldencoinrush2_06_e_1,40049,event_goldencoinrush2_06_e,Speech,mary_b,mary_b,Locale_MainScenario:event_goldencoinrush2_06_e_1,True,EventScene_GoldenCoinRush_06,goldencoinrush2_06_e_01,goldencoinrush2_06_e_02,1.0,event_bgm_goldcoinrush_inst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_2,40049,event_goldencoinrush2_06_e,Speech,blanc,blanc,Locale_MainScenario:event_goldencoinrush2_06_e_2,True,,goldencoinrush2_06_e_02,goldencoinrush2_06_e_02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_3,40049,event_goldencoinrush2_06_e,Speech,noir,noir,Locale_MainScenario:event_goldencoinrush2_06_e_3,True,,goldencoinrush2_06_e_02,goldencoinrush2_06_e_02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_4,40049,event_goldencoinrush2_06_e,Speech,folkwang,folkwang,Locale_MainScenario:event_goldencoinrush2_06_e_4,True,,goldencoinrush2_06_e_02,goldencoinrush2_06_e_03,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_5,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_5,True,,goldencoinrush2_06_e_03,goldencoinrush2_06_e_03,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_6,40049,event_goldencoinrush2_06_e,Speech,folkwang,folkwang,Locale_MainScenario:event_goldencoinrush2_06_e_6,True,,goldencoinrush2_06_e_03,goldencoinrush2_06_e_03,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_7,40049,event_goldencoinrush2_06_e,Speech,noir,noir,Locale_MainScenario:event_goldencoinrush2_06_e_7,True,,goldencoinrush2_06_e_03,goldencoinrush2_06_e_02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_8,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_8,True,,goldencoinrush2_06_e_02,goldencoinrush2_06_e_02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_9,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_9,True,,goldencoinrush2_06_e_02,goldencoinrush2_06_e_02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_10,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_10,True,,goldencoinrush2_06_e_02,goldencoinrush2_06_e_02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_11,40049,event_goldencoinrush2_06_e,Speech,noir,noir,Locale_MainScenario:event_goldencoinrush2_06_e_11,True,,goldencoinrush2_06_e_02,goldencoinrush2_06_e_02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_12,40049,event_goldencoinrush2_06_e,Speech,rupee_b,rupee_b,Locale_MainScenario:event_goldencoinrush2_06_e_12,True,,goldencoinrush2_06_e_02,goldencoinrush2_06_e_01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_13,40049,event_goldencoinrush2_06_e,Speech,rupee_b,rupee_b,Locale_MainScenario:event_goldencoinrush2_06_e_13,True,,goldencoinrush2_06_e_01,goldencoinrush2_06_e_01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_14,40049,event_goldencoinrush2_06_e,Speech,rupee_b,rupee_b,Locale_MainScenario:event_goldencoinrush2_06_e_14,True,,goldencoinrush2_06_e_01,goldencoinrush2_06_e_01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_15,40049,event_goldencoinrush2_06_e,Speech,blanc,blanc,Locale_MainScenario:event_goldencoinrush2_06_e_15,True,,goldencoinrush2_06_e_01,goldencoinrush2_06_e_04,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_16,40049,event_goldencoinrush2_06_e,Speech,blanc,blanc,Locale_MainScenario:event_goldencoinrush2_06_e_16,True,,goldencoinrush2_06_e_04,goldencoinrush2_06_e_04,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_17,40049,event_goldencoinrush2_06_e,Speech,blanc,blanc,Locale_MainScenario:event_goldencoinrush2_06_e_17,True,,goldencoinrush2_06_e_04,goldencoinrush2_06_e_04,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_18,40049,event_goldencoinrush2_06_e,Narration,blanc,,Locale_MainScenario:event_goldencoinrush2_06_e_18,False,,goldencoinrush2_06_e_04,goldencoinrush2_06_e_04,1.0,,sfx_scn_shutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_19,40049,event_goldencoinrush2_06_e,Monologue,alice_b,,Locale_MainScenario:event_goldencoinrush2_06_e_19,False,CoinRushMainHall,black,black,1.0,,,soda_b,3,idle,alice_b,1,idle,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_20,40049,event_goldencoinrush2_06_e,Monologue,alice_b,,Locale_MainScenario:event_goldencoinrush2_06_e_20,False,,black,black,1.0,,,,3,idle,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_21,40049,event_goldencoinrush2_06_e,Monologue,alice_b,,Locale_MainScenario:event_goldencoinrush2_06_e_21,False,,black,black,1.0,,,,3,idle,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_22,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_22,True,,XS_10,XS_10,1.0,,,,3,idle,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_23,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_23,True,,XS_10,XS_10,1.0,,,,3,idle,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_24,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_24,True,,XS_10,XS_10,1.0,,,,3,idle,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_25,40049,event_goldencoinrush2_06_e,Monologue,alice_b,,Locale_MainScenario:event_goldencoinrush2_06_e_25,False,,XS_10,XS_10,1.0,,,,3,idle,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_26,40049,event_goldencoinrush2_06_e,Speech,milk,milk,Locale_MainScenario:event_goldencoinrush2_06_e_26,True,,XS_10,S_130,1.0,,,,3,idle,,1,delight,,milk,13,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_27,40049,event_goldencoinrush2_06_e,Speech,milk,milk,Locale_MainScenario:event_goldencoinrush2_06_e_27,True,,S_130,S_130,1.0,,,,3,idle,,1,delight,,,13,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_28,40049,event_goldencoinrush2_06_e,Speech,rupee_b,rupee_b,Locale_MainScenario:event_goldencoinrush2_06_e_28,True,,S_130,L_150,1.0,,,,3,idle,,1,delight,,,13,good,rupee_b,15,delight,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_29,40049,event_goldencoinrush2_06_e,Speech,folkwang_b,folkwang_b,Locale_MainScenario:event_goldencoinrush2_06_e_29,True,,L_150,170,1.0,,,,3,idle,,1,delight,,,13,good,,15,delight,folkwang_b,17,delight,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_30,40049,event_goldencoinrush2_06_e,Speech,volume,volume,Locale_MainScenario:event_goldencoinrush2_06_e_30,True,,170,S_190,1.0,,,,3,idle,,1,delight,,,13,good,,15,delight,,17,delight,volume,19,idle,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_31,40049,event_goldencoinrush2_06_e,Speech,volume,volume,Locale_MainScenario:event_goldencoinrush2_06_e_31,True,,S_190,S_190,1.0,,,,3,idle,,1,delight,,,13,good,,15,delight,,17,delight,,19,delight,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_32,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_32,True,,S_30,S_30,1.0,,,,3,delight,,1,delight,,,13,good,,15,delight,,17,delight,,19,delight,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_33,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_33,True,,S_30,S_30,1.0,,,,3,delight,,1,delight,,,13,good,,15,delight,,17,delight,,19,delight,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_34,40049,event_goldencoinrush2_06_e,Speech,mary_b,mary_b,Locale_MainScenario:event_goldencoinrush2_06_e_34,True,,S_30,4,1.0,,,,3,delight,,1,delight,,,13,good,,15,delight,,17,delight,,19,delight,mary_b,5,idle,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_35,40049,event_goldencoinrush2_06_e,Speech,mary_b,mary_b,Locale_MainScenario:event_goldencoinrush2_06_e_35,True,,4,4,1.0,,,,3,delight,,1,delight,,,13,good,,15,delight,,17,delight,,19,delight,,5,idle,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_36,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_36,True,,4,4,1.0,,,,3,surprise,,1,delight,,,13,good,,15,delight,,17,delight,,19,delight,,5,idle,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_37,40049,event_goldencoinrush2_06_e,Speech,mary_b,mary_b,Locale_MainScenario:event_goldencoinrush2_06_e_37,True,,4,4,1.0,,,,3,surprise,,1,delight,,,13,good,,15,delight,,17,delight,,19,delight,,5,idle,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_38,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_38,True,,4,4,1.0,,,,3,worry,,1,delight,,,13,good,,15,delight,,17,delight,,19,delight,,5,idle,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_39,40049,event_goldencoinrush2_06_e,Speech,blanc,blanc,Locale_MainScenario:event_goldencoinrush2_06_e_39,True,,4,8,1.0,,,,3,worry,,1,delight,,,13,good,,15,delight,,17,delight,,19,delight,,5,idle,blanc,9,idle,noir,7,idle,,,,,,,,,,
event_goldencoinrush2_06_e_40,40049,event_goldencoinrush2_06_e,Speech,noir,noir,Locale_MainScenario:event_goldencoinrush2_06_e_40,True,,8,8,1.0,,,,3,worry,,1,delight,,,13,good,,15,delight,,17,delight,,19,delight,,5,idle,,9,idle,,7,idle,,,,,,,,,,
