id,event_id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_movie,play_sound,play_ambient,ambient_volume,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
event_miraclesnow1_04_e_1,40003,event_miraclesnow1_04_e,,Speech,emma_c,emma,Locale_SubScenario:event_miraclesnow1_04_e_1,True,Winter_AmusementPark,,,,,,15,150,0,,,,100,event_bgm_2022winter,,None,None,,None,False,emma_c,,15,idle,rupee_w,,1,sad,anne,,3,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_2,40003,event_miraclesnow1_04_e,,Speech,emma_c,emma,Locale_SubScenario:event_miraclesnow1_04_e_2,True,,,,,,,150,150,0,,,,100,,,None,None,,None,False,,,15,delight,,,1,sad,,,3,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_3,40003,event_miraclesnow1_04_e,,Speech,emma_c,emma,Locale_SubScenario:event_miraclesnow1_04_e_3,True,,,,,,,150,150,0,,,,100,,,None,None,,None,False,,,15,idle,,,1,sad,,,3,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_4,40003,event_miraclesnow1_04_e,,Monologue,,,Locale_SubScenario:event_miraclesnow1_04_e_4,False,,,,,,,150,1500,0,,,,100,,,None,None,,None,False,,,15,idle,,,1,sad,,,3,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_5,40003,event_miraclesnow1_04_e,,Monologue,,,Locale_SubScenario:event_miraclesnow1_04_e_5,False,,,,,,,1500,1500,0,,,,100,,,None,None,,None,False,,,15,idle,,,1,sad,,,3,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_6,40003,event_miraclesnow1_04_e,,Choice,,,Locale_SubScenario:event_miraclesnow1_04_e_6,False,,,,,,,1500,1500,0,,,,100,,,None,None,event_miraclesnow1_04_e_8,None,False,,,15,idle,,,1,sad,,,3,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_7,40003,event_miraclesnow1_04_e,,Choice,,,Locale_SubScenario:event_miraclesnow1_04_e_7,False,,,,,,,1500,1500,0,,,,100,,,None,None,event_miraclesnow1_04_e_8,None,False,,,15,idle,,,1,sad,,,3,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_8,40003,event_miraclesnow1_04_e,,Speech,rupee_w,rupee,Locale_SubScenario:event_miraclesnow1_04_e_8,True,,,,,,,1500,L_10,0,,,,100,,,None,None,,None,False,,,15,idle,,,1,etc,,,3,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_9,40003,event_miraclesnow1_04_e,,Speech,rupee_w,rupee,Locale_SubScenario:event_miraclesnow1_04_e_9,True,,,,,,,L_10,L_10,0,,,,100,,,None,None,,None,False,,emma_c,15,idle,,,1,sad,,,3,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_10,40003,event_miraclesnow1_04_e,,Speech,anne,anne,Locale_SubScenario:event_miraclesnow1_04_e_10,True,,,,,,,L_10,XS_30,0,,,,100,,,None,None,,None,False,,,,,,,1,sad,,,3,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_11,40003,event_miraclesnow1_04_e,,Self,,,Locale_SubScenario:event_miraclesnow1_04_e_11,False,,,,,,,XS_30,XS_30,0,,,,100,,,None,None,,None,False,,,,,,,1,sad,,,3,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_12,40003,event_miraclesnow1_04_e,,Speech,anne,anne,Locale_SubScenario:event_miraclesnow1_04_e_12,True,,,,,,,XS_30,XS_300,0,,,,100,,,None,None,,None,False,,,,,,,1,sad,,,3,pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_13,40003,event_miraclesnow1_04_e,,Self,,,Locale_SubScenario:event_miraclesnow1_04_e_13,False,,,,,,,XS_300,XS_300,0,,,,100,,,None,None,,None,False,,,,,,,1,sad,,,3,pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_14,40003,event_miraclesnow1_04_e,,Self,,,Locale_SubScenario:event_miraclesnow1_04_e_14,False,,,,,,,XS_300,XS_300,0,,,,100,,,None,None,,None,False,,,,,,,1,sad,,,3,pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_15,40003,event_miraclesnow1_04_e,,Speech,anne,anne,Locale_SubScenario:event_miraclesnow1_04_e_15,True,,,,,,,XS_300,XS_30,0,,,,100,,,None,None,,None,False,,,,,,,1,sad,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_16,40003,event_miraclesnow1_04_e,,Speech,rupee_w,rupee,Locale_SubScenario:event_miraclesnow1_04_e_16,True,,,,,,,XS_30,L_10,0,,,,100,,,None,None,,None,False,,,,,,,1,think,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_17,40003,event_miraclesnow1_04_e,,Self,,,Locale_SubScenario:event_miraclesnow1_04_e_17,False,,,,,,,L_10,L_10,0,,,,100,,,None,None,,None,False,,,,,,,1,think,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_18,40003,event_miraclesnow1_04_e,,Speech,rupee_w,rupee,Locale_SubScenario:event_miraclesnow1_04_e_18,True,,,,,,,L_10,L_10,0,,,,100,,,None,None,,None,False,,,,,,,1,think,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_19,40003,event_miraclesnow1_04_e,,Speech,rupee_w,rupee,Locale_SubScenario:event_miraclesnow1_04_e_19,True,,,,,,,L_10,1,0,,,,100,,,None,None,,None,False,,,,,,,1,etc,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_20,40003,event_miraclesnow1_04_e,,Self,,,Locale_SubScenario:event_miraclesnow1_04_e_20,False,,,m_event_miraclesnow1_04_e,,,,1,1,0,,,,100,,,None,None,,None,False,,,,,,,1,etc,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_21,40003,event_miraclesnow1_04_e,,Speech,rupee_w,rupee,Locale_SubScenario:event_miraclesnow1_04_e_21,True,,,,,,,1,L_10,0,,,,100,,,None,None,,None,False,,,,,,,1,idle_02,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_22,40003,event_miraclesnow1_04_e,,Self,,,Locale_SubScenario:event_miraclesnow1_04_e_22,False,,,,,,,L_10,L_10,0,,,,100,,,None,None,,None,False,,,,,,,1,idle_02,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
event_miraclesnow1_04_e_23,40003,event_miraclesnow1_04_e,,Self,,,Locale_SubScenario:event_miraclesnow1_04_e_23,False,,,,,,,L_10,1,0,,,,100,,,None,None,,None,False,,,,,,,1,idle_02,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
