id,event_id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_movie,play_sound,play_ambient,ambient_volume,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_ex_seayouagain_20_1,80600,d_ex_seayouagain_20,,Narration,,Narration,Locale_SuddenStory:d_ex_seayouagain_20_1,False,Beach_n,,,,,,5,5,0,,,,100,none,,None,None,,None,False,pepper_s,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_2,80600,d_ex_seayouagain_20,,Narration,,Narration,Locale_SuddenStory:d_ex_seayouagain_20_2,False,,,,,,,5,5,0,,sfx_scn_wavebreak,,100,bgm_story_backtonormal,,None,None,,None,False,,,5,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_3,80600,d_ex_seayouagain_20,,Speech,pepper_s,pepper_s,Locale_SuddenStory:d_ex_seayouagain_20_3,True,,,,,,,5,5,0,,,,100,,,None,None,,None,False,,,5,special,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_4,80600,d_ex_seayouagain_20,,Narration,,Narration,Locale_SuddenStory:d_ex_seayouagain_20_4,False,,,,,,,black,black,0,,,,100,,,None,None,,None,False,,,5,special,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_5,80600,d_ex_seayouagain_20,,Speech,pepper_s,pepper_s,Locale_SuddenStory:d_ex_seayouagain_20_5,True,,,,,,,5,5,0,,,,100,,,None,None,,None,False,,,5,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_6,80600,d_ex_seayouagain_20,,Narration,,Narration,Locale_SuddenStory:d_ex_seayouagain_20_6,False,,,,,,,black,black,0,,,,100,,,None,None,,None,False,,,5,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_7,80600,d_ex_seayouagain_20,,Speech,pepper_s,pepper_s,Locale_SuddenStory:d_ex_seayouagain_20_7,True,,,,,,,5,XS_50,0,,,,100,,,None,None,,None,False,,,5,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_8,80600,d_ex_seayouagain_20,,Narration,,Narration,Locale_SuddenStory:d_ex_seayouagain_20_8,False,,,,,,,XS_50,XS_50,0,,,,100,,,None,None,,None,False,,,9,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_9,80600,d_ex_seayouagain_20,,Narration,,Narration,Locale_SuddenStory:d_ex_seayouagain_20_9,False,,,,,,,black,black,0,,,,100,,,None,None,,None,False,,,5,surprise,anchor,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_10,80600,d_ex_seayouagain_20,,Speech,pepper_s,pepper_s,Locale_SuddenStory:d_ex_seayouagain_20_10,True,,,,,,,4,4,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_11,80600,d_ex_seayouagain_20,,Speech,pepper_s,pepper_s,Locale_SuddenStory:d_ex_seayouagain_20_11,True,,,,,,,4,4,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_12,80600,d_ex_seayouagain_20,,Speech,anchor,anchor,Locale_SuddenStory:d_ex_seayouagain_20_12,True,,,,,,,4,4,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_13,80600,d_ex_seayouagain_20,,Speech,anchor,anchor,Locale_SuddenStory:d_ex_seayouagain_20_13,True,,,,,,,4,4,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_14,80600,d_ex_seayouagain_20,,Speech,pepper_s,pepper_s,Locale_SuddenStory:d_ex_seayouagain_20_14,True,,,,,,,4,4,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_15,80600,d_ex_seayouagain_20,,Speech,yan_s,yan_s,Locale_SuddenStory:d_ex_seayouagain_20_15,True,,,,,,,1,S_10,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,yan_s,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_16,80600,d_ex_seayouagain_20,,Speech,yan_s,yan_s,Locale_SuddenStory:d_ex_seayouagain_20_16,True,,,,,,,S_10,S_10,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_17,80600,d_ex_seayouagain_20,,Speech,pepper_s,pepper_s,Locale_SuddenStory:d_ex_seayouagain_20_17,True,,,,,,,4,4,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_18,80600,d_ex_seayouagain_20,,Speech,anchor,anchor,Locale_SuddenStory:d_ex_seayouagain_20_18,True,,,,,,,4,4,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_19,80600,d_ex_seayouagain_20,,Speech,yan_s,yan_s,Locale_SuddenStory:d_ex_seayouagain_20_19,True,,,,,,,4,4,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,1,etc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_20,80600,d_ex_seayouagain_20,,Narration,,Narration,Locale_SuddenStory:d_ex_seayouagain_20_20,False,,,,,,,4,4,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,1,etc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_21,80600,d_ex_seayouagain_20,,Speech,anchor,anchor,Locale_SuddenStory:d_ex_seayouagain_20_21,True,,,,,,,4,4,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,1,etc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_22,80600,d_ex_seayouagain_20,,Narration,,Narration,Locale_SuddenStory:d_ex_seayouagain_20_22,False,,,,,,,black,black,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,1,etc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_23,80600,d_ex_seayouagain_20,,Speech,pepper_s,pepper_s,Locale_SuddenStory:d_ex_seayouagain_20_23,True,,,,,,,5,XS_50,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,1,etc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_24,80600,d_ex_seayouagain_20,,Speech,pepper_s,pepper_s,Locale_SuddenStory:d_ex_seayouagain_20_24,True,,,,,,,XS_50,XS_50,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,1,etc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_25,80600,d_ex_seayouagain_20,,Speech,yan_s,yan_s,Locale_SuddenStory:d_ex_seayouagain_20_25,True,,,,,,,1,S_10,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,1,etc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_26,80600,d_ex_seayouagain_20,,Speech,yan_s,yan_s,Locale_SuddenStory:d_ex_seayouagain_20_26,True,,,,,,,S_10,S_10,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,1,etc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_27,80600,d_ex_seayouagain_20,,Speech,yan_s,yan_s,Locale_SuddenStory:d_ex_seayouagain_20_27,True,,,,,,,S_10,S_10,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_28,80600,d_ex_seayouagain_20,,Speech,anchor,anchor,Locale_SuddenStory:d_ex_seayouagain_20_28,True,,,,,,,S_10,2,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,delight,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_29,80600,d_ex_seayouagain_20,,Speech,anchor,anchor,Locale_SuddenStory:d_ex_seayouagain_20_29,True,,,,,,,2,2,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,delight,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_ex_seayouagain_20_30,80600,d_ex_seayouagain_20,,Speech,anchor,anchor,Locale_SuddenStory:d_ex_seayouagain_20_30,True,,,,,,,2,2,0,,,,100,,,None,None,,None,False,,,5,surprise,,,3,sad,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
