id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_mica_02_1,80903,snowfall_speech_mica_02,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_02_1,False,WaterFall_d,1,1,1.0,amb_so_waterfall_1,event_bgm_neverland_snowflakes_day,,,,mica_w,1,idle
snowfall_speech_mica_02_2,80903,snowfall_speech_mica_02,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_02_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_mica_02_3,80903,snowfall_speech_mica_02,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_02_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_mica_02_4,80903,snowfall_speech_mica_02,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_02_4,False,,1,1,1.0,,,snowfall_speech_mica_02_7,,,,1,idle
snowfall_speech_mica_02_5,80903,snowfall_speech_mica_02,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_02_5,False,,1,1,1.0,,,snowfall_speech_mica_02_6,,,,1,idle
snowfall_speech_mica_02_6,80903,snowfall_speech_mica_02,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_02_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_mica_02_7,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_7,True,,1,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_02_8,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_8,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_02_9,80903,snowfall_speech_mica_02,Self,mica_w,Locale_SubScenario:snowfall_speech_mica_02_9,False,,S_10,S_10,1.0,,,,,,,1,idle
snowfall_speech_mica_02_10,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_10,True,,S_10,S_10,1.0,,,,,mica_w,,1,special
snowfall_speech_mica_02_11,80903,snowfall_speech_mica_02,Self,mica_w,Locale_SubScenario:snowfall_speech_mica_02_11,False,,S_10,S_10,1.0,,,,,,,1,special
snowfall_speech_mica_02_12,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_12,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_02_13,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_13,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_02_14,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_14,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_02_15,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_15,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_02_16,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_16,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_02_17,80903,snowfall_speech_mica_02,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_02_17,False,,S_10,S_10,1.0,,,snowfall_speech_mica_02_19,,,,1,idle
snowfall_speech_mica_02_18,80903,snowfall_speech_mica_02,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_02_18,False,,S_10,S_10,1.0,,,snowfall_speech_mica_02_22,,,,1,idle
snowfall_speech_mica_02_19,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_19,True,,S_10,S_10,1.0,,,,,mica_w,,1,surprise
snowfall_speech_mica_02_20,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_20,True,,S_10,S_10,1.0,,,,,mica_w,,1,surprise
snowfall_speech_mica_02_21,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_21,True,,S_10,S_10,1.0,,,snowfall_speech_mica_02_25,,mica_w,,1,surprise
snowfall_speech_mica_02_22,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_22,True,,S_10,S_10,1.0,,,,,mica_w,,1,no
snowfall_speech_mica_02_23,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_23,True,,S_10,S_10,1.0,,,,,mica_w,,1,no
snowfall_speech_mica_02_24,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_24,True,,S_10,S_10,1.0,,,snowfall_speech_mica_02_25,,mica_w,,1,no
snowfall_speech_mica_02_25,80903,snowfall_speech_mica_02,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_02_25,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_02_26,80903,snowfall_speech_mica_02,Self,mica_w,Locale_SubScenario:snowfall_speech_mica_02_26,False,,S_10,S_10,1.0,,,,,,,1,idle
snowfall_speech_mica_02_27,80903,snowfall_speech_mica_02,Narration,mica_w,Locale_SubScenario:snowfall_speech_mica_02_27,False,,black,black,1.0,,,,,,,1,idle
