id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_emma_26_1,80903,snowfall_speech_emma_26,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_26_1,False,DiningRoom_n,1,1,1.0,amb_so_restaurant_3,event_bgm_neverland_hugme_night,,,,emma,1,worry
snowfall_speech_emma_26_2,80903,snowfall_speech_emma_26,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_26_2,False,,1,1,1.0,,,,,,,1,worry
snowfall_speech_emma_26_3,80903,snowfall_speech_emma_26,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_26_3,False,,1,1,1.0,,,,,,,1,worry
snowfall_speech_emma_26_4,80903,snowfall_speech_emma_26,Choice,emma,Locale_SubScenario:snowfall_speech_emma_26_4,False,,1,1,1.0,,,snowfall_speech_emma_26_7,,,,1,worry
snowfall_speech_emma_26_5,80903,snowfall_speech_emma_26,Choice,emma,Locale_SubScenario:snowfall_speech_emma_26_5,False,,1,1,1.0,,,snowfall_speech_emma_26_6,,,,1,worry
snowfall_speech_emma_26_6,80903,snowfall_speech_emma_26,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_26_6,False,,black,black,1.0,,,,True,,,1,worry
snowfall_speech_emma_26_7,80903,snowfall_speech_emma_26,Speech,emma,Locale_SubScenario:snowfall_speech_emma_26_7,True,,1,10,1.0,,,,,emma,,1,worry
snowfall_speech_emma_26_8,80903,snowfall_speech_emma_26,Speech,emma,Locale_SubScenario:snowfall_speech_emma_26_8,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_26_9,80903,snowfall_speech_emma_26,Speech,emma,Locale_SubScenario:snowfall_speech_emma_26_9,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_26_10,80903,snowfall_speech_emma_26,Self,emma,Locale_SubScenario:snowfall_speech_emma_26_10,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_26_11,80903,snowfall_speech_emma_26,Speech,emma,Locale_SubScenario:snowfall_speech_emma_26_11,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_26_12,80903,snowfall_speech_emma_26,Speech,emma,Locale_SubScenario:snowfall_speech_emma_26_12,True,,10,10,1.0,,,,,emma,,1,delight
snowfall_speech_emma_26_13,80903,snowfall_speech_emma_26,Speech,emma,Locale_SubScenario:snowfall_speech_emma_26_13,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_26_14,80903,snowfall_speech_emma_26,Speech,emma,Locale_SubScenario:snowfall_speech_emma_26_14,True,,10,10,1.0,,,,,emma,,1,idle
