id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_ludmilla_06_1,80903,snowfall_speech_ludmilla_06,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_06_1,False,DiningRoom_n,1,1,1.0,amb_so_restaurant_3,event_bgm_neverland_hugme_night,,,,ludmilla_w,1,think
snowfall_speech_ludmilla_06_2,80903,snowfall_speech_ludmilla_06,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_06_2,False,,1,1,1.0,,,,,,,1,think
snowfall_speech_ludmilla_06_3,80903,snowfall_speech_ludmilla_06,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_06_3,False,,1,1,1.0,,,,,,,1,think
snowfall_speech_ludmilla_06_4,80903,snowfall_speech_ludmilla_06,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_06_4,False,,1,1,1.0,,,snowfall_speech_ludmilla_06_7,,,,1,think
snowfall_speech_ludmilla_06_5,80903,snowfall_speech_ludmilla_06,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_06_5,False,,1,1,1.0,,,snowfall_speech_ludmilla_06_6,,,,1,think
snowfall_speech_ludmilla_06_6,80903,snowfall_speech_ludmilla_06,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_06_6,False,,black,black,1.0,,,,True,,,1,think
snowfall_speech_ludmilla_06_7,80903,snowfall_speech_ludmilla_06,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_06_7,True,,1,10,1.0,,,,,ludmilla_w,,1,think
snowfall_speech_ludmilla_06_8,80903,snowfall_speech_ludmilla_06,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_06_8,False,,10,10,1.0,,,,,,,1,think
snowfall_speech_ludmilla_06_9,80903,snowfall_speech_ludmilla_06,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_06_9,False,,10,10,1.0,,,,,,,1,think
snowfall_speech_ludmilla_06_10,80903,snowfall_speech_ludmilla_06,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_06_10,True,,10,10,1.0,,,,,ludmilla_w,,1,think
snowfall_speech_ludmilla_06_11,80903,snowfall_speech_ludmilla_06,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_06_11,True,,10,10,1.0,,,,,ludmilla_w,,1,think
snowfall_speech_ludmilla_06_12,80903,snowfall_speech_ludmilla_06,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_06_12,False,,10,10,1.0,,,,,,,1,think
