id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_ludmilla_26_1,80903,snowfall_speech_ludmilla_26,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_1,False,Trail_n,1,1,1.0,amb_so_trail_3,event_bgm_neverland_snowflakes_night,,,,ludmilla_w,1,think
snowfall_speech_ludmilla_26_2,80903,snowfall_speech_ludmilla_26,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_2,False,,1,1,1.0,,,,,,,1,think
snowfall_speech_ludmilla_26_3,80903,snowfall_speech_ludmilla_26,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_3,False,,1,1,1.0,,,,,,,1,think
snowfall_speech_ludmilla_26_4,80903,snowfall_speech_ludmilla_26,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_4,False,,1,1,1.0,,,snowfall_speech_ludmilla_26_7,,,,1,think
snowfall_speech_ludmilla_26_5,80903,snowfall_speech_ludmilla_26,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_5,False,,1,1,1.0,,,snowfall_speech_ludmilla_26_6,,,,1,think
snowfall_speech_ludmilla_26_6,80903,snowfall_speech_ludmilla_26,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_6,False,,black,black,1.0,,,,True,,,1,think
snowfall_speech_ludmilla_26_7,80903,snowfall_speech_ludmilla_26,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_7,False,,1,10,1.0,,,,,,,1,think
snowfall_speech_ludmilla_26_8,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_8,True,,10,10,1.0,,,,,ludmilla_w,,1,surprise
snowfall_speech_ludmilla_26_9,80903,snowfall_speech_ludmilla_26,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_9,False,,10,10,1.0,,,,,,,1,surprise
snowfall_speech_ludmilla_26_10,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_10,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_26_11,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_11,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_26_12,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_12,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_26_13,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_13,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_26_14,80903,snowfall_speech_ludmilla_26,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_14,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_26_15,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_15,True,,10,10,1.0,,,,,ludmilla_w,,1,smile
snowfall_speech_ludmilla_26_16,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_16,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_26_17,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_17,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_26_18,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_18,True,,10,10,1.0,,,,,ludmilla_w,,1,think
snowfall_speech_ludmilla_26_19,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_19,True,,10,10,1.0,,,,,ludmilla_w,,1,think
snowfall_speech_ludmilla_26_20,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_20,True,,10,10,1.0,,,,,ludmilla_w,,1,think
snowfall_speech_ludmilla_26_21,80903,snowfall_speech_ludmilla_26,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_21,False,,10,10,1.0,,,,,,,1,think
snowfall_speech_ludmilla_26_22,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_22,True,,10,10,1.0,,,,,ludmilla_w,,1,think
snowfall_speech_ludmilla_26_23,80903,snowfall_speech_ludmilla_26,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_23,False,,10,10,1.0,,,snowfall_speech_ludmilla_26_25,,,,1,think
snowfall_speech_ludmilla_26_24,80903,snowfall_speech_ludmilla_26,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_24,False,,10,10,1.0,,,snowfall_speech_ludmilla_26_27,,,,1,think
snowfall_speech_ludmilla_26_25,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_25,True,,10,10,1.0,,,,,ludmilla_w,,1,smile
snowfall_speech_ludmilla_26_26,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_26,True,,10,10,1.0,,,snowfall_speech_ludmilla_26_30,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_26_27,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_27,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_26_28,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_28,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_26_29,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_29,True,,10,10,1.0,,,snowfall_speech_ludmilla_26_30,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_26_30,80903,snowfall_speech_ludmilla_26,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_30,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_26_31,80903,snowfall_speech_ludmilla_26,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_31,False,,10,10,1.0,,,,,,,1,smile
snowfall_speech_ludmilla_26_32,80903,snowfall_speech_ludmilla_26,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_32,True,,10,10,1.0,,,,,ludmilla_w,,1,smile
snowfall_speech_ludmilla_26_33,80903,snowfall_speech_ludmilla_26,Narration,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_26_33,False,,black,black,1.0,,,,,,,1,idle
