id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_mica_24_1,80903,snowfall_speech_mica_24,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_24_1,False,Trail_s,1,1,1.0,amb_so_trail_2,event_bgm_neverland_snowflakes_sunset,,,,mica_w,1,idle
snowfall_speech_mica_24_2,80903,snowfall_speech_mica_24,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_24_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_mica_24_3,80903,snowfall_speech_mica_24,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_24_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_mica_24_4,80903,snowfall_speech_mica_24,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_24_4,False,,1,1,1.0,,,snowfall_speech_mica_24_7,,,,1,idle
snowfall_speech_mica_24_5,80903,snowfall_speech_mica_24,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_24_5,False,,1,1,1.0,,,snowfall_speech_mica_24_6,,,,1,idle
snowfall_speech_mica_24_6,80903,snowfall_speech_mica_24,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_24_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_mica_24_7,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_7,True,,1,S_10,1.0,,,,,mica_w,,1,delight
snowfall_speech_mica_24_8,80903,snowfall_speech_mica_24,Self,mica_w,Locale_SubScenario:snowfall_speech_mica_24_8,False,,S_10,S_10,1.0,,,,,,,1,delight
snowfall_speech_mica_24_9,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_9,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_24_10,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_10,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_24_11,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_11,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_24_12,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_12,True,,S_10,S_10,1.0,,,,,mica_w,,1,delight
snowfall_speech_mica_24_13,80903,snowfall_speech_mica_24,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_24_13,False,,S_10,S_10,1.0,,,snowfall_speech_mica_24_15,,,,1,delight
snowfall_speech_mica_24_14,80903,snowfall_speech_mica_24,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_24_14,False,,S_10,S_10,1.0,,,snowfall_speech_mica_24_19,,,,1,delight
snowfall_speech_mica_24_15,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_15,True,,S_10,S_10,1.0,,,,,mica_w,,1,surprise
snowfall_speech_mica_24_16,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_16,True,,S_10,S_10,1.0,,,,,mica_w,,1,delight
snowfall_speech_mica_24_17,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_17,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_24_18,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_18,True,,S_10,S_10,1.0,,,snowfall_speech_mica_24_23,,mica_w,,1,idle
snowfall_speech_mica_24_19,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_19,True,,S_10,S_10,1.0,,,,,mica_w,,1,special
snowfall_speech_mica_24_20,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_20,True,,S_10,S_10,1.0,,,,,mica_w,,1,special
snowfall_speech_mica_24_21,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_21,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_24_22,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_22,True,,S_10,S_10,1.0,,,snowfall_speech_mica_24_23,,mica_w,,1,idle
snowfall_speech_mica_24_23,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_23,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_24_24,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_24,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_24_25,80903,snowfall_speech_mica_24,Self,mica_w,Locale_SubScenario:snowfall_speech_mica_24_25,False,,S_10,S_10,1.0,,,,,,,1,idle
snowfall_speech_mica_24_26,80903,snowfall_speech_mica_24,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_24_26,True,,S_10,S_10,1.0,,,,,mica_w,,1,delight
snowfall_speech_mica_24_27,80903,snowfall_speech_mica_24,Narration,mica_w,Locale_SubScenario:snowfall_speech_mica_24_27,False,,black,black,1.0,,,,,,,1,delight
