id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_mica_21_1,80903,snowfall_speech_mica_21,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_21_1,False,DiningRoom_d,1,1,1.0,amb_so_restaurant_1,event_bgm_neverland_hugme_day,,,,mica_w,1,idle
snowfall_speech_mica_21_2,80903,snowfall_speech_mica_21,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_21_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_mica_21_3,80903,snowfall_speech_mica_21,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_21_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_mica_21_4,80903,snowfall_speech_mica_21,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_21_4,False,,1,1,1.0,,,snowfall_speech_mica_21_7,,,,1,idle
snowfall_speech_mica_21_5,80903,snowfall_speech_mica_21,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_21_5,False,,1,1,1.0,,,snowfall_speech_mica_21_6,,,,1,idle
snowfall_speech_mica_21_6,80903,snowfall_speech_mica_21,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_21_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_mica_21_7,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_7,True,,1,S_10,1.0,,,,,mica_w,,1,delight
snowfall_speech_mica_21_8,80903,snowfall_speech_mica_21,Self,mica_w,Locale_SubScenario:snowfall_speech_mica_21_8,False,,S_10,S_10,1.0,,,,,,,1,idle
snowfall_speech_mica_21_9,80903,snowfall_speech_mica_21,Monologue,mica_w,Locale_SubScenario:snowfall_speech_mica_21_9,False,,S_10,S_10,1.0,,,,,,,1,idle
snowfall_speech_mica_21_10,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_10,True,,S_10,S_10,1.0,,,,,mica_w,,1,delight
snowfall_speech_mica_21_11,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_11,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_21_12,80903,snowfall_speech_mica_21,Self,mica_w,Locale_SubScenario:snowfall_speech_mica_21_12,False,,S_10,S_10,1.0,,,,,,,1,idle
snowfall_speech_mica_21_13,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_13,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_21_14,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_14,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_21_15,80903,snowfall_speech_mica_21,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_21_15,False,,S_10,S_10,1.0,,,snowfall_speech_mica_21_17,,,,1,idle
snowfall_speech_mica_21_16,80903,snowfall_speech_mica_21,Choice,mica_w,Locale_SubScenario:snowfall_speech_mica_21_16,False,,S_10,S_10,1.0,,,snowfall_speech_mica_21_21,,,,1,idle
snowfall_speech_mica_21_17,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_17,True,,S_10,S_10,1.0,,,,,mica_w,,1,surprise
snowfall_speech_mica_21_18,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_18,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_21_19,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_19,True,,S_10,S_10,1.0,,,,,mica_w,,1,delight
snowfall_speech_mica_21_20,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_20,True,,S_10,S_10,1.0,,,snowfall_speech_mica_21_26,,mica_w,,1,idle
snowfall_speech_mica_21_21,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_21,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_21_22,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_22,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_21_23,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_23,True,,S_10,S_10,1.0,,,,,mica_w,,1,idle
snowfall_speech_mica_21_24,80903,snowfall_speech_mica_21,Self,mica_w,Locale_SubScenario:snowfall_speech_mica_21_24,False,,S_10,S_10,1.0,,,,,,,1,idle
snowfall_speech_mica_21_25,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_25,True,,S_10,S_10,1.0,,,snowfall_speech_mica_21_26,,mica_w,,1,surprise
snowfall_speech_mica_21_26,80903,snowfall_speech_mica_21,Narration,mica_w,Locale_SubScenario:snowfall_speech_mica_21_26,False,,S_10,S_10,1.0,,,,,,,1,idle
snowfall_speech_mica_21_27,80903,snowfall_speech_mica_21,Self,mica_w,Locale_SubScenario:snowfall_speech_mica_21_27,False,,S_10,S_10,1.0,,,,,,,1,idle
snowfall_speech_mica_21_28,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_28,True,,S_10,S_10,1.0,,,,,mica_w,,1,delight
snowfall_speech_mica_21_29,80903,snowfall_speech_mica_21,Speech,mica_w,Locale_SubScenario:snowfall_speech_mica_21_29,True,,S_10,S_10,1.0,,,,,mica_w,,1,delight
snowfall_speech_mica_21_30,80903,snowfall_speech_mica_21,Narration,mica_w,Locale_SubScenario:snowfall_speech_mica_21_30,False,,black,black,1.0,,,,,,,1,delight
