id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_emma_28_1,80903,snowfall_speech_emma_28,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_28_1,False,BigHotSpring_d,1,1,1.0,amb_so_hotspring_1,event_bgm_neverland_hugme_day,,,,emma,1,idle
snowfall_speech_emma_28_2,80903,snowfall_speech_emma_28,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_28_2,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_emma_28_3,80903,snowfall_speech_emma_28,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_28_3,False,,1,1,1.0,,,,,,,1,idle
snowfall_speech_emma_28_4,80903,snowfall_speech_emma_28,Choice,emma,Locale_SubScenario:snowfall_speech_emma_28_4,False,,1,1,1.0,,,snowfall_speech_emma_28_7,,,,1,idle
snowfall_speech_emma_28_5,80903,snowfall_speech_emma_28,Choice,emma,Locale_SubScenario:snowfall_speech_emma_28_5,False,,1,1,1.0,,,snowfall_speech_emma_28_6,,,,1,idle
snowfall_speech_emma_28_6,80903,snowfall_speech_emma_28,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_28_6,False,,black,black,1.0,,,,True,,,1,idle
snowfall_speech_emma_28_7,80903,snowfall_speech_emma_28,Speech,emma,Locale_SubScenario:snowfall_speech_emma_28_7,True,,1,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_28_8,80903,snowfall_speech_emma_28,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_28_8,True,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_28_9,80903,snowfall_speech_emma_28,Choice,emma,Locale_SubScenario:snowfall_speech_emma_28_9,False,,10,10,1.0,,,snowfall_speech_emma_28_11,,,,1,idle
snowfall_speech_emma_28_10,80903,snowfall_speech_emma_28,Choice,emma,Locale_SubScenario:snowfall_speech_emma_28_10,False,,10,10,1.0,,,snowfall_speech_emma_28_17,,,,1,idle
snowfall_speech_emma_28_11,80903,snowfall_speech_emma_28,Speech,emma,Locale_SubScenario:snowfall_speech_emma_28_11,True,,10,10,1.0,,,,,emma,,1,surprise
snowfall_speech_emma_28_12,80903,snowfall_speech_emma_28,Speech,emma,Locale_SubScenario:snowfall_speech_emma_28_12,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_28_13,80903,snowfall_speech_emma_28,Self,emma,Locale_SubScenario:snowfall_speech_emma_28_13,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_28_14,80903,snowfall_speech_emma_28,Speech,emma,Locale_SubScenario:snowfall_speech_emma_28_14,True,,10,10,1.0,,,,,emma,,1,special
snowfall_speech_emma_28_15,80903,snowfall_speech_emma_28,Speech,emma,Locale_SubScenario:snowfall_speech_emma_28_15,True,,10,10,1.0,,,,,emma,,1,special
snowfall_speech_emma_28_16,80903,snowfall_speech_emma_28,Speech,emma,Locale_SubScenario:snowfall_speech_emma_28_16,True,,10,10,1.0,,,snowfall_speech_emma_28_23,,emma,,1,special
snowfall_speech_emma_28_17,80903,snowfall_speech_emma_28,Speech,emma,Locale_SubScenario:snowfall_speech_emma_28_17,True,,10,10,1.0,,,,,emma,,1,surprise
snowfall_speech_emma_28_18,80903,snowfall_speech_emma_28,Speech,emma,Locale_SubScenario:snowfall_speech_emma_28_18,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_28_19,80903,snowfall_speech_emma_28,Self,emma,Locale_SubScenario:snowfall_speech_emma_28_19,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_28_20,80903,snowfall_speech_emma_28,Speech,emma,Locale_SubScenario:snowfall_speech_emma_28_20,True,,10,10,1.0,,,,,emma,,1,special
snowfall_speech_emma_28_21,80903,snowfall_speech_emma_28,Speech,emma,Locale_SubScenario:snowfall_speech_emma_28_21,True,,10,10,1.0,,,,,emma,,1,special
snowfall_speech_emma_28_22,80903,snowfall_speech_emma_28,Speech,emma,Locale_SubScenario:snowfall_speech_emma_28_22,True,,10,10,1.0,,,snowfall_speech_emma_28_23,,emma,,1,special
snowfall_speech_emma_28_23,80903,snowfall_speech_emma_28,Narration,emma,Locale_SubScenario:snowfall_speech_emma_28_23,False,,black,black,1.0,,,,,,,1,special
