id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker
snowfall_speech_ludmilla_19_1,80903,snowfall_speech_ludmilla_19,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_1,False,ludmilla_w,1,idle,Trail_n,1,1,1.0,amb_so_trail_3,event_bgm_neverland_snowflakes_night,,,
snowfall_speech_ludmilla_19_2,80903,snowfall_speech_ludmilla_19,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_2,False,,1,idle,,1,1,1.0,,,,,
snowfall_speech_ludmilla_19_3,80903,snowfall_speech_ludmilla_19,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_3,False,,1,idle,,1,1,1.0,,,,,
snowfall_speech_ludmilla_19_4,80903,snowfall_speech_ludmilla_19,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_4,False,,1,idle,,1,1,1.0,,,snowfall_speech_ludmilla_19_7,,
snowfall_speech_ludmilla_19_5,80903,snowfall_speech_ludmilla_19,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_5,False,,1,idle,,1,1,1.0,,,snowfall_speech_ludmilla_19_6,,
snowfall_speech_ludmilla_19_6,80903,snowfall_speech_ludmilla_19,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_6,False,,1,idle,,black,black,1.0,,,,True,
snowfall_speech_ludmilla_19_7,80903,snowfall_speech_ludmilla_19,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_7,True,,1,idle,,1,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_19_8,80903,snowfall_speech_ludmilla_19,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_8,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_19_9,80903,snowfall_speech_ludmilla_19,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_9,True,,1,smile,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_19_10,80903,snowfall_speech_ludmilla_19,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_10,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_19_11,80903,snowfall_speech_ludmilla_19,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_11,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_19_12,80903,snowfall_speech_ludmilla_19,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_12,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_19_13,80903,snowfall_speech_ludmilla_19,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_13,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_19_14,80903,snowfall_speech_ludmilla_19,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_14,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_19_15,80903,snowfall_speech_ludmilla_19,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_15,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
