id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
event_oldtales2_02_e_1,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_1,True,ArkCleanIndoor,1300,130,1.0,event_bgm_oldtales_beyond,cinderella,1,idle,abe,13,worry
event_oldtales2_02_e_2,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_2,True,,130,130,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_3,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_3,True,,130,130,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_4,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_4,True,,130,130,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_5,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_5,True,,130,130,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_6,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_6,True,,130,1300,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_7,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_7,True,,1300,1300,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_8,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_8,True,,1300,1300,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_9,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_9,True,,1300,1300,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_10,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_10,True,,1300,130,1.0,,,1,idle,,13,idle
event_oldtales2_02_e_11,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_11,True,,130,130,1.0,,,1,idle,,13,idle
event_oldtales2_02_e_12,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_12,True,,130,113,1.0,,,1,idle,,13,idle
event_oldtales2_02_e_13,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_13,True,,113,113,1.0,,,1,idle,,13,idle
event_oldtales2_02_e_14,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_14,True,,113,113,1.0,,,1,idle,,13,idle
event_oldtales2_02_e_15,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_15,True,,113,113,1.0,,,1,idle,,13,idle
event_oldtales2_02_e_16,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_16,True,,113,113,1.0,,,1,idle,,13,idle
event_oldtales2_02_e_17,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_17,True,,113,113,1.0,,,1,idle,,13,idle
event_oldtales2_02_e_18,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_18,True,,113,113,1.0,,,1,idle,,13,idle
event_oldtales2_02_e_19,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_19,False,,113,113,1.0,,,1,surprise,,13,idle
event_oldtales2_02_e_20,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_20,True,,113,113,1.0,,,1,surprise,,13,idle
event_oldtales2_02_e_21,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_21,True,,113,113,1.0,,,1,surprise,,13,idle
event_oldtales2_02_e_22,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_22,True,,113,113,1.0,,,1,surprise,,13,idle
event_oldtales2_02_e_23,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_23,True,,113,113,1.0,,,1,surprise,,13,idle
event_oldtales2_02_e_24,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_24,True,,113,13,1.0,,,1,surprise,,13,worry
event_oldtales2_02_e_25,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_25,True,,13,130,1.0,,,1,surprise,,13,worry
event_oldtales2_02_e_26,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_26,True,,130,130,1.0,,,1,surprise,,13,worry
event_oldtales2_02_e_27,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_27,True,,130,130,1.0,,,1,surprise,,13,worry
event_oldtales2_02_e_28,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_28,True,,130,1300,1.0,,,1,surprise,,13,worry
event_oldtales2_02_e_29,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_29,True,,S_100,S_100,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_30,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_30,True,,1300,1300,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_31,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_31,True,,1300,1300,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_32,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_32,True,,1300,130,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_33,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_33,True,,130,113,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_34,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_34,True,,113,113,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_35,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_35,True,,113,113,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_36,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_36,True,,113,113,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_37,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_37,True,,113,113,1.0,,,1,sad,,13,worry
event_oldtales2_02_e_38,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_38,True,,113,113,1.0,,,1,sad,,13,think
event_oldtales2_02_e_39,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_39,True,,113,113,1.0,,,1,sad,,13,worry
event_oldtales2_02_e_40,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_40,True,,113,113,1.0,,,1,sad,,13,worry
event_oldtales2_02_e_41,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_41,True,,113,113,1.0,,,1,sad,,13,think
event_oldtales2_02_e_42,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_42,True,,113,113,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_43,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_43,True,,113,113,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_44,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_44,True,,113,113,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_45,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_45,True,,113,113,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_46,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_46,True,,113,113,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_47,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_47,True,,113,113,1.0,,,1,idle,,13,worry
event_oldtales2_02_e_48,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_48,True,,113,S_10,1.0,,,1,pain,,13,worry
