id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_ludmilla_28_1,80903,snowfall_speech_ludmilla_28,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_28_1,False,HotSpringInnIn_d,1,1,1.0,amb_so_inn_in_1,event_bgm_neverland_hugme_day,,,,ludmilla_w,1,think
snowfall_speech_ludmilla_28_2,80903,snowfall_speech_ludmilla_28,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_28_2,False,,1,1,1.0,,,,,,,1,think
snowfall_speech_ludmilla_28_3,80903,snowfall_speech_ludmilla_28,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_28_3,False,,1,1,1.0,,,,,,,1,think
snowfall_speech_ludmilla_28_4,80903,snowfall_speech_ludmilla_28,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_28_4,False,,1,1,1.0,,,snowfall_speech_ludmilla_28_7,,,,1,think
snowfall_speech_ludmilla_28_5,80903,snowfall_speech_ludmilla_28,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_28_5,False,,1,1,1.0,,,snowfall_speech_ludmilla_28_6,,,,1,think
snowfall_speech_ludmilla_28_6,80903,snowfall_speech_ludmilla_28,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_28_6,False,,black,black,1.0,,,,True,,,1,think
snowfall_speech_ludmilla_28_7,80903,snowfall_speech_ludmilla_28,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_28_7,True,,1,10,1.0,,,,,ludmilla_w,,1,think
snowfall_speech_ludmilla_28_8,80903,snowfall_speech_ludmilla_28,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_28_8,False,,10,10,1.0,,,,,,,1,think
snowfall_speech_ludmilla_28_9,80903,snowfall_speech_ludmilla_28,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_28_9,False,,10,10,1.0,,,,,,,1,think
snowfall_speech_ludmilla_28_10,80903,snowfall_speech_ludmilla_28,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_28_10,True,,10,10,1.0,,,,,ludmilla_w,,1,think
snowfall_speech_ludmilla_28_11,80903,snowfall_speech_ludmilla_28,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_28_11,False,,10,10,1.0,,,,,,,1,think
