id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_nikke_cinderella_02_1,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_1,True,CountryVillage_d,,,,,,3,3,0,,none,,None,None,,None,False,cinderella,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_2,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_2,True,Laboratory,,,,,,3,15,0,,bgm_story_orangepop,,Grey,Vignetting,,None,False,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_3,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_3,True,,,,,,,15,15,0,,,,Grey,Vignetting,,None,False,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_4,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_4,True,,,,,,,15,15,0,,,,Grey,Vignetting,,None,False,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_5,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_5,True,,,,,,,15,150,0,,,,Grey,Vignetting,,None,False,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_6,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_6,True,,,,,,,150,150,0,,,,Grey,Vignetting,,None,False,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_7,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_7,True,,,,,,,150,150,0,,,,Grey,Vignetting,,None,False,,,3,smile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_8,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_8,True,,,,,,,150,15,0,,,,Grey,Vignetting,,None,False,,,3,smile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_9,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_9,True,CountryVillage_d,,,,,,15,3,0,,,,None,None,,None,False,,,3,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_10,d_nikke_cinderella_02,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_cinderella_02_10,True,,,,,,,6,6,0,,,,None,None,,None,False,,,3,idle,neon,,5,idle,anis,,7,idle,rapi,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_11,d_nikke_cinderella_02,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_cinderella_02_11,True,,,,,,,6,6,0,,,,None,None,,None,False,,,3,idle,,,5,delight,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_12,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_12,True,,,,,,,6,2,0,,,,None,None,,None,False,,,3,idle,,,5,delight,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_13,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_13,True,,,,,,,2,2,0,,,,None,None,,None,False,,,3,surprise,,,5,idle,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_14,d_nikke_cinderella_02,,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_cinderella_02_14,True,,,,,,,2,2,0,,,,None,None,,None,False,,,3,surprise,,,5,idle,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_15,d_nikke_cinderella_02,,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_cinderella_02_15,True,,,,,,,2,2,0,,,,None,None,,None,False,,,3,surprise,,,5,idle,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_16,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_16,True,,,,,,,2,2,0,,,,None,None,,None,False,,,3,idle,,,5,idle,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_17,d_nikke_cinderella_02,,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_cinderella_02_17,True,,,,,,,2,2,0,,,,None,None,,None,False,,,3,idle,,,5,idle,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_18,d_nikke_cinderella_02,,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_cinderella_02_18,True,,,,,,,2,2,0,,,,None,None,,None,False,,,3,idle,,,5,idle,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_19,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_19,True,,,,,,,2,2,0,,,,None,None,,None,False,,,3,surprise,,,5,idle,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_20,d_nikke_cinderella_02,,Self,,Self,Locale_NikkeEpisode:d_nikke_cinderella_02_20,False,,,,,,,2,2,0,,,,None,None,,None,False,,,3,surprise,,,5,idle,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_21,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_21,True,,,,,,,2,2,0,,,,None,None,,None,False,,,3,idle,,,5,idle,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_22,d_nikke_cinderella_02,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_cinderella_02_22,True,,,,,,,70,70,0,,,,None,None,,None,False,,,3,idle,,,5,idle,,,7,void,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_23,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_23,True,,,,,,,4,4,0,,,,None,None,,None,False,,,3,idle,,,5,idle,,,7,void,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_24,d_nikke_cinderella_02,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_cinderella_02_24,True,,,,,,,4,4,0,,,,None,None,,None,False,,,3,idle,,,5,surprise,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_25,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_25,True,,,,,,,4,4,0,,,,None,None,,None,False,,,3,angry,,,5,surprise,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_26,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_26,True,,,,,,,4,4,0,,,,None,None,,None,False,,,3,angry,,,5,surprise,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_27,d_nikke_cinderella_02,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_cinderella_02_27,True,,,,,,,4,4,0,,,,None,None,,None,False,,,3,angry,,,5,surprise,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_28,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_28,True,,,,,,,4,4,0,,,,None,None,,None,False,,,3,idle,,,5,surprise,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_29,d_nikke_cinderella_02,,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_cinderella_02_29,True,,,,,,,4,2,0,,,,None,None,,None,False,,,3,idle,,,5,idle,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_30,d_nikke_cinderella_02,,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_cinderella_02_30,True,,,,,,,2,2,0,,,,None,None,,None,False,,,3,idle,,,5,idle,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_31,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_31,False,,,,,,,2,S_30,0,,,,None,None,,None,False,,,3,surprise,,,5,idle,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_cinderella_02_32,d_nikke_cinderella_02,,Speech,cinderella,cinderella,Locale_NikkeEpisode:d_nikke_cinderella_02_32,True,,,,,,,S_30,S_30,0,,,,None,None,,None,False,,,3,surprise,,,5,idle,,,7,idle,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
