id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_nikke_laplace_01_1,d_nikke_laplace_01,,Narration,,,Locale_NikkeEpisode:d_nikke_laplace_01_1,False,BurningCity,,,,,,black,black,0,sfx_scn_policesignal,bgm_story_armageddon,,None,None,,None,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_2,d_nikke_laplace_01,,Speech,citizen,citizen,Locale_NikkeEpisode:d_nikke_laplace_01_2,True,,,,,,,black,black,0,sfx_scn_noisily,,,None,None,,None,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_3,d_nikke_laplace_01,,Speech,reporter,reporter,Locale_NikkeEpisode:d_nikke_laplace_01_3,True,,,,,,,1,1,0,,,,None,None,,None,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_4,d_nikke_laplace_01,,Speech,reporter,reporter,Locale_NikkeEpisode:d_nikke_laplace_01_4,True,,,,,,,1,10,0,,,,None,None,,None,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_5,d_nikke_laplace_01,,Speech,reporter,reporter,Locale_NikkeEpisode:d_nikke_laplace_01_5,True,,,,,,,10,10,0,,,,None,None,,None,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_6,d_nikke_laplace_01,,Narration,,,Locale_NikkeEpisode:d_nikke_laplace_01_6,False,,,,,,,10,10,0,sfx_scn_explosions,,Low_2,None,None,,None,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_7,d_nikke_laplace_01,,Speech,citizen,citizen,Locale_NikkeEpisode:d_nikke_laplace_01_7,True,,,,,,,10,1,0,,,,None,None,,None,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_8,d_nikke_laplace_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_laplace_01_8,True,,,,,,,1,1315,0,,,,None,None,,None,False,,,,,anis,,13,angry,neon,,15,idle,rapi,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_9,d_nikke_laplace_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_laplace_01_9,True,,,,,,,1315,1315,0,,,,None,None,,None,False,,,,,,,13,angry,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_10,d_nikke_laplace_01,,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_laplace_01_10,True,,,,,,,1315,17,0,,,,None,None,,None,False,,,,,,,13,angry,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_11,d_nikke_laplace_01,,Speech,laplace,laplace,Locale_NikkeEpisode:d_nikke_laplace_01_11,True,,,,,,,17,1,0,,none,,None,None,,None,False,laplace,,1,idle_alt,,,13,angry,,,15,surprise,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_12,d_nikke_laplace_01,,Self,laplace,,Locale_NikkeEpisode:d_nikke_laplace_01_12,False,,,,,,,1,1,0,,,,None,None,,None,False,,,1,idle_alt,,,13,angry,,,15,surprise,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_13,d_nikke_laplace_01,,Speech,laplace,laplace,Locale_NikkeEpisode:d_nikke_laplace_01_13,False,,,,,,,1,S_10,0,,bgm_story_breakaway,,None,None,,None,False,,,1,"expression_0_alt,idle",,,13,angry,,,15,surprise,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_14,d_nikke_laplace_01,,Speech,laplace,laplace,Locale_NikkeEpisode:d_nikke_laplace_01_14,True,,,,,,,S_10,S_10,0,,,,None,None,,None,False,,,1,idle,,,13,angry,,,15,surprise,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_15,d_nikke_laplace_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_laplace_01_15,True,,,,,,,S_10,113,0,,,,None,None,,None,False,,,1,idle,,,13,void,,,15,surprise,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_16,d_nikke_laplace_01,,Speech,laplace,laplace,Locale_NikkeEpisode:d_nikke_laplace_01_16,True,,,,,,,113,113,0,,,,None,None,,None,False,,,1,delight,,,13,void,,,15,surprise,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_17,d_nikke_laplace_01,,Speech,laplace,laplace,Locale_NikkeEpisode:d_nikke_laplace_01_17,True,,,,,,,113,113,0,,,,None,None,,None,False,,,1,delight,,,13,void,,,15,surprise,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_18,d_nikke_laplace_01,,Self,laplace,,Locale_NikkeEpisode:d_nikke_laplace_01_18,False,,,,,,,113,113,0,,,,None,None,,None,False,,,1,delight,,,13,void,,,15,surprise,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_19,d_nikke_laplace_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_laplace_01_19,True,,,,,,,113,113,0,,,,None,None,,None,False,,,1,delight,,,13,void,,,15,surprise,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_20,d_nikke_laplace_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_laplace_01_20,True,,,,,,,113,113,0,,,,None,None,,None,False,,,1,delight,,,13,worry,,,15,surprise,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_21,d_nikke_laplace_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_laplace_01_21,True,,,,,,,113,1315,0,,,,None,None,,None,False,,,1,delight,,,13,worry,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_22,d_nikke_laplace_01,,Speech,laplace,laplace,Locale_NikkeEpisode:d_nikke_laplace_01_22,True,,,,,,,1315,113,0,,,,None,None,,None,False,,,1,angry,,,13,worry,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_23,d_nikke_laplace_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_laplace_01_23,True,,,,,,,113,113,0,,,,None,None,,None,False,,,1,angry,,,13,angry,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_24,d_nikke_laplace_01,,Speech,laplace,laplace,Locale_NikkeEpisode:d_nikke_laplace_01_24,True,,,,,,,113,113,0,,,,None,None,,None,False,,,1,angry,,,13,angry,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_25,d_nikke_laplace_01,,Speech,laplace,laplace,Locale_NikkeEpisode:d_nikke_laplace_01_25,True,,,,,,,113,113,0,,,,None,None,,None,False,,,1,angry,,,13,angry,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_26,d_nikke_laplace_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_laplace_01_26,True,,,,,,,113,113,0,,,,None,None,,None,False,,,1,angry,,,13,sad,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_27,d_nikke_laplace_01,,Choice,,,Locale_NikkeEpisode:d_nikke_laplace_01_27,False,,,,,,,113,113,0,,,,None,None,d_nikke_laplace_01_29,None,False,,,1,angry,,,13,sad,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_28,d_nikke_laplace_01,,Choice,,,Locale_NikkeEpisode:d_nikke_laplace_01_28,False,,,,,,,113,113,0,,,,None,None,d_nikke_laplace_01_29,None,False,,,1,angry,,,13,sad,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_29,d_nikke_laplace_01,,Speech,laplace,laplace,Locale_NikkeEpisode:d_nikke_laplace_01_29,False,,,,,,,113,3,0,,none,,None,None,,None,False,,,3,"expression_0,idle_alt",,,13,sad,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_30,d_nikke_laplace_01,,Narration,laplace,,Locale_NikkeEpisode:d_nikke_laplace_01_30,False,,,,,,,3,3,0,,,Low_2,None,None,,None,False,,,3,idle_alt,,,13,sad,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_31,d_nikke_laplace_01,,Monologue,laplace,,Locale_NikkeEpisode:d_nikke_laplace_01_31,False,,,,,,,3,S_30,0,,bgm_story_fairytalesend_a,,None,None,,None,False,,,3,idle_alt,,,13,sad,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_32,d_nikke_laplace_01,,Narration,laplace,,Locale_NikkeEpisode:d_nikke_laplace_01_32,False,,,,,,,S_30,S_30,0,sfx_scn_earthquake,,Low_2,None,None,,None,False,,,3,idle_alt,,,13,sad,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_33,d_nikke_laplace_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_laplace_01_33,True,,,,,,,130,130,0,,,,None,None,,None,False,,,3,idle_alt,,,13,angry,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_34,d_nikke_laplace_01,,Speech,laplace,laplace,Locale_NikkeEpisode:d_nikke_laplace_01_34,True,,,,,,,S_30,S_30,0,,,,None,None,,None,False,,,3,idle_alt,,,13,angry,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_35,d_nikke_laplace_01,,Narration,,,Locale_NikkeEpisode:d_nikke_laplace_01_35,False,,,,,,,S_30,S_30,0,,,Low_2,None,None,,None,False,,,3,idle_alt,,,13,angry,,,15,no,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_36,d_nikke_laplace_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_laplace_01_36,True,,,,,,,S_30,1315,0,,,,None,None,,None,False,,,3,idle_alt,,,13,angry,,,15,worry,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_37,d_nikke_laplace_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_laplace_01_37,True,,,,,,,1315,1315,0,,,,None,None,,None,False,,,3,idle_alt,,,13,sad,,,15,worry,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_38,d_nikke_laplace_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_laplace_01_38,True,,,,,,,1315,1315,0,,,,None,None,,None,False,,,3,idle_alt,,,13,sad,,,15,worry,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_39,d_nikke_laplace_01,,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_laplace_01_39,True,,,,,,,1315,17,0,,,,None,None,,None,False,,,3,idle_alt,,,13,sad,,,15,worry,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_40,d_nikke_laplace_01,,Self,rapi,,Locale_NikkeEpisode:d_nikke_laplace_01_40,False,,,,,,,17,17,0,,,,None,None,,None,False,,,3,idle_alt,,,13,sad,,,15,worry,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_41,d_nikke_laplace_01,,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_laplace_01_41,True,,,,,,,17,170,0,,,,None,None,,None,False,,,3,idle_alt,,,13,sad,,,15,worry,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_42,d_nikke_laplace_01,,Speech,laplace,laplace,Locale_NikkeEpisode:d_nikke_laplace_01_42,True,,,,,,,S_30,S_30,1717986918,,,Low_2,None,None,,None,False,,,3,idle_alt,,,13,sad,,,15,worry,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_43,d_nikke_laplace_01,,Narration,,,Locale_NikkeEpisode:d_nikke_laplace_01_43,False,,,,,,,S_30,S_30,0,sfx_scn_piperupture,,,None,None,,None,False,,,3,idle_alt,,,13,sad,,,15,worry,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_laplace_01_44,d_nikke_laplace_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_laplace_01_44,True,,,,,,,S_150,S_150,0,,none,,None,None,,None,False,,,3,idle_alt,,,13,sad,,,15,surprise,,,17,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
