id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
treasurestory_laplace_02_1,treasurestory_laplace_02,,Monologue,,,Locale_NikkeEpisode:treasurestory_laplace_02_1,False,CommanderRoom,,,,,,1,1,0,,bgm_story_leisuretime,,None,None,,None,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_2,treasurestory_laplace_02,,Narration,,,Locale_NikkeEpisode:treasurestory_laplace_02_2,False,,,,,,,black,black,0,sfx_scn_windowbreak,none,,None,None,,None,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_3,treasurestory_laplace_02,,Monologue,,,Locale_NikkeEpisode:treasurestory_laplace_02_3,False,,,,,,,1,1,0,,,,None,None,,None,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_4,treasurestory_laplace_02,,Speech,laplace,laplace,Locale_NikkeEpisode:treasurestory_laplace_02_4,True,,,,,,,1,S_10,0,,bgm_story_herecomestrouble,,None,None,,None,False,laplace,,1,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_5,treasurestory_laplace_02,,Speech,laplace,laplace,Locale_NikkeEpisode:treasurestory_laplace_02_5,True,,,,,,,S_10,S_10,0,,,,None,None,,None,False,,,1,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_6,treasurestory_laplace_02,,Monologue,laplace,,Locale_NikkeEpisode:treasurestory_laplace_02_6,False,,,,,,,S_10,S_10,0,,,,None,None,,None,False,,,1,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_7,treasurestory_laplace_02,,Choice,laplace,,Locale_NikkeEpisode:treasurestory_laplace_02_7,False,,,,,,,S_10,S_10,0,,,,None,None,treasurestory_laplace_02_9,None,False,,,1,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_8,treasurestory_laplace_02,,Choice,laplace,,Locale_NikkeEpisode:treasurestory_laplace_02_8,False,,,,,,,S_10,S_10,0,,,,None,None,treasurestory_laplace_02_12,None,False,,,1,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_9,treasurestory_laplace_02,,Speech,laplace,laplace,Locale_NikkeEpisode:treasurestory_laplace_02_9,True,,,,,,,S_10,S_10,0,,,,None,None,,None,False,,,1,think,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_10,treasurestory_laplace_02,,Speech,laplace,laplace,Locale_NikkeEpisode:treasurestory_laplace_02_10,True,,,,,,,S_10,S_10,0,,,,None,None,,None,False,,,1,think,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_11,treasurestory_laplace_02,,Self,laplace,,Locale_NikkeEpisode:treasurestory_laplace_02_11,False,,,,,,,S_10,S_10,0,,,,None,None,treasurestory_laplace_02_14,None,False,,,1,think,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_12,treasurestory_laplace_02,,Speech,laplace,laplace,Locale_NikkeEpisode:treasurestory_laplace_02_12,True,,,,,,,S_10,S_10,0,,,,None,None,,None,False,,,1,shy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_13,treasurestory_laplace_02,,Speech,laplace,laplace,Locale_NikkeEpisode:treasurestory_laplace_02_13,True,,,,,,,S_10,S_10,0,,,,None,None,treasurestory_laplace_02_14,None,False,,,1,shy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_14,treasurestory_laplace_02,,Speech,laplace,laplace,Locale_NikkeEpisode:treasurestory_laplace_02_14,True,,,,,,,S_10,S_10,0,,,,None,None,,None,False,,,1,shy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_15,treasurestory_laplace_02,,Speech,laplace,laplace,Locale_NikkeEpisode:treasurestory_laplace_02_15,True,,,,,,,S_10,S_10,0,,,,None,None,,None,False,,,1,shy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_16,treasurestory_laplace_02,,Self,laplace,,Locale_NikkeEpisode:treasurestory_laplace_02_16,False,,,,,,,S_10,S_10,0,,,,None,None,,None,False,,,1,shy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_17,treasurestory_laplace_02,,Speech,laplace,laplace,Locale_NikkeEpisode:treasurestory_laplace_02_17,True,,,,,,,S_10,S_100,0,,,,None,None,,None,False,,,1,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_18,treasurestory_laplace_02,,Speech,laplace,laplace,Locale_NikkeEpisode:treasurestory_laplace_02_18,True,,,,,,,S_100,S_100,0,,,,None,None,,None,False,,,1,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
treasurestory_laplace_02_19,treasurestory_laplace_02,,Speech,laplace,laplace,Locale_NikkeEpisode:treasurestory_laplace_02_19,True,,,,,,,S_100,S_100,0,,,,None,None,,None,False,,,1,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
