id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_nikke_centi_01_1,d_nikke_centi_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_centi_01_1,True,CommanderRoom,,,,,,12,120,0,,bgm_story_orangepop,,None,None,,None,False,,,,,anis,,12,worry,neon,,2,idle,rapi,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_2,d_nikke_centi_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_centi_01_2,True,,,,,,,120,120,0,,,,None,None,,None,False,,,,,,,12,worry,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_3,d_nikke_centi_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_centi_01_3,True,,,,,,,120,120,0,,,,None,None,,None,False,,,,,,,12,worry,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_4,d_nikke_centi_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_centi_01_4,True,,,,,,,120,1,0,,,,None,None,,None,False,,,,,,,12,worry,,,2,surprise,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_5,d_nikke_centi_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_centi_01_5,True,,,,,,,1,1,0,,,,None,None,,None,False,,,,,,,12,worry,,,2,surprise,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_6,d_nikke_centi_01,,Choice,neon,,Locale_NikkeEpisode:d_nikke_centi_01_6,False,,,,,,,1,1,0,,,,None,None,d_nikke_centi_01_8,None,False,,,,,,,12,worry,,,2,surprise,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_7,d_nikke_centi_01,,Choice,neon,,Locale_NikkeEpisode:d_nikke_centi_01_7,False,,,,,,,1,1,0,,,,None,None,d_nikke_centi_01_8,None,False,,,,,,,12,worry,,,2,surprise,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_8,d_nikke_centi_01,,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_centi_01_8,True,,,,,,,1,4,0,,,,None,None,,None,False,,,,,,,12,worry,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_9,d_nikke_centi_01,,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_centi_01_9,True,,,,,,,4,4,0,,,,None,None,,None,False,,,,,,,12,worry,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_10,d_nikke_centi_01,,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_centi_01_10,True,,,,,,,4,4,0,,,,None,None,,None,False,,,,,,,12,worry,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_11,d_nikke_centi_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_centi_01_11,True,,,,,,,4,12,0,,,,None,None,,None,False,,,,,,,12,idle,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_12,d_nikke_centi_01,,Monologue,anis,Monologue,Locale_NikkeEpisode:d_nikke_centi_01_12,False,,,,,,,12,12,0,,,,None,None,,None,False,,,,,,,12,idle,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_13,d_nikke_centi_01,,Self,anis,Self,Locale_NikkeEpisode:d_nikke_centi_01_13,False,,,,,,,12,12,0,,,,None,None,,None,False,,,,,,,12,idle,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_14,d_nikke_centi_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_centi_01_14,True,,,,,,,12,120,0,,,,None,None,,None,False,,,,,,,12,idle,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_15,d_nikke_centi_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_centi_01_15,True,,,,,,,120,120,0,,,,None,None,,None,False,,,,,,,12,idle,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_16,d_nikke_centi_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_centi_01_16,True,,,,,,,120,S_20,0,,,,None,None,,None,False,,,,,,,12,idle,,,2,no,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_17,d_nikke_centi_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_centi_01_17,True,,,,,,,S_20,120,0,,,,None,None,,None,False,,,,,,,12,worry,,,2,no,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_18,d_nikke_centi_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_centi_01_18,True,,,,,,,120,120,0,,,,None,None,,None,False,,,,,,,12,worry,,,2,no,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_19,d_nikke_centi_01,,Self,anis,Self,Locale_NikkeEpisode:d_nikke_centi_01_19,False,,,,,,,120,120,0,,,,None,None,,None,False,,,,,,,12,worry,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_20,d_nikke_centi_01,,Narration,,Narration,Locale_NikkeEpisode:d_nikke_centi_01_20,False,Workshop,,,,,,black,black,0,,,,Grey,None,,None,False,centi,,12,idle,,anis,12,idle,,neon,2,idle,,rapi,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_21,d_nikke_centi_01,,Narration,centi,Narration,Locale_NikkeEpisode:d_nikke_centi_01_21,True,,,,,,,12,12,0,,,,Grey,None,,None,False,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_22,d_nikke_centi_01,,Narration,centi,Narration,Locale_NikkeEpisode:d_nikke_centi_01_22,True,,,,,,,12,L_120,0,,,,Grey,None,,None,False,,,12,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_23,d_nikke_centi_01,,Narration,centi,Narration,Locale_NikkeEpisode:d_nikke_centi_01_23,True,,,,,,,L_120,L_120,0,,,,Grey,None,,None,False,,,12,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_24,d_nikke_centi_01,,Narration,centi,Narration,Locale_NikkeEpisode:d_nikke_centi_01_24,True,,,,,,,L_120,L_1200,0,,,,Grey,None,,None,False,,,12,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_25,d_nikke_centi_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_centi_01_25,True,CommanderRoom,,,,,,120,120,0,,,,None,None,,None,False,,centi,12,delight,anis,,12,worry,neon,,2,idle,rapi,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_26,d_nikke_centi_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_centi_01_26,True,,,,,,,120,20,0,,,,None,None,,None,False,,,,,,,12,worry,,,2,delight,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_27,d_nikke_centi_01,,Self,neon,Self,Locale_NikkeEpisode:d_nikke_centi_01_27,False,,,,,,,20,20,0,,,,None,None,,None,False,,,,,,anis,12,worry,,,2,delight,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_28,d_nikke_centi_01,,Narration,,Narration,Locale_NikkeEpisode:d_nikke_centi_01_28,False,,,,,,,14,14,0,,none,,None,None,,Black,False,,,,,,,,,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_29,d_nikke_centi_01,,Speech,centi,centi,Locale_NikkeEpisode:d_nikke_centi_01_29,True,,,,,,,14,14,0,,bgm_story_whosdumber,,None,None,,None,False,centi,,14,idle,,,,,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_30,d_nikke_centi_01,,Speech,centi,centi,Locale_NikkeEpisode:d_nikke_centi_01_30,True,,,,,,,14,14,0,,,,None,None,,None,False,,,14,idle,,,,,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_31,d_nikke_centi_01,,Speech,centi,centi,Locale_NikkeEpisode:d_nikke_centi_01_31,True,,,,,,,14,L_140,0,,,,None,None,,None,False,,,14,idle,,,,,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_32,d_nikke_centi_01,,Self,centi,Self,Locale_NikkeEpisode:d_nikke_centi_01_32,False,,,,,,,L_140,L_140,0,,,,None,None,,None,False,,,14,idle,,,,,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_centi_01_33,d_nikke_centi_01,,Speech,centi,centi,Locale_NikkeEpisode:d_nikke_centi_01_33,True,,,,,,,L_140,L_140,0,,,,None,None,,None,False,,,14,delight,,,,,,,2,idle,,,4,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
