id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,highlight,speaker,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,set_camera_shake,jump_target,characters/1/hide_char_id
d_nikke_mica_snowbuddy_02_1,d_nikke_mica_snowbuddy_02,Narration,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_1,False,ToyShop,5,5,1.0,sfx_scn_toyshopbell,none,,,,,,,,,,,,
d_nikke_mica_snowbuddy_02_2,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_2,True,,5,XS_50,1.0,,bgm_story_leisuretime,belorta,belorta,belorta,5,idle,,,,,,,
d_nikke_mica_snowbuddy_02_3,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_3,True,,XS_50,XS_50,1.0,,,belorta,belorta,,5,delight,,,,,,,
d_nikke_mica_snowbuddy_02_4,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_4,True,,S_30,S_30,1.0,,,mica_w,mica_w,,5,delight,mica_w,3,delight,,,,
d_nikke_mica_snowbuddy_02_5,d_nikke_mica_snowbuddy_02,Monologue,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_5,False,,S_30,S_30,1.0,,,,,,5,delight,,3,delight,,,,
d_nikke_mica_snowbuddy_02_6,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_6,True,,S_30,4,1.0,,,belorta,belorta,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_7,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_7,False,,4,4,1.0,,,,,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_8,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_8,True,,4,4,1.0,,,mica_w,mica_w,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_9,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_9,True,,4,4,1.0,,,mica_w,mica_w,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_10,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_10,False,,4,4,1.0,,,,,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_11,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_11,True,,4,S_30,1.0,,,mica_w,mica_w,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_12,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_12,True,,S_30,S_30,1.0,,,mica_w,mica_w,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_13,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_13,True,,S_30,S_30,1.0,,,mica_w,mica_w,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_14,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_14,False,,S_30,S_30,1.0,,,,,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_15,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_15,True,,S_30,S_30,1.0,,,mica_w,mica_w,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_16,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_16,True,,S_30,3,1.0,,,mica_w,mica_w,,5,idle,,3,idle,,,,
d_nikke_mica_snowbuddy_02_17,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_17,True,,3,3,1.0,,,mica_w,mica_w,,5,idle,,3,idle,,,,
d_nikke_mica_snowbuddy_02_18,d_nikke_mica_snowbuddy_02,Monologue,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_18,False,,3,3,1.0,,,,,,5,idle,,3,idle,mica_w,,,
d_nikke_mica_snowbuddy_02_19,d_nikke_mica_snowbuddy_02,Monologue,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_19,False,,3,3,1.0,,,,,,5,idle,,,,,,,
d_nikke_mica_snowbuddy_02_20,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_20,True,,3,5,1.0,,,belorta,belorta,,5,angry,,,,,,,
d_nikke_mica_snowbuddy_02_21,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_21,True,,5,5,1.0,,,belorta,belorta,,5,angry,,,,,,,
d_nikke_mica_snowbuddy_02_22,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_22,False,,5,5,1.0,,,,,,5,angry,,,,,,,
d_nikke_mica_snowbuddy_02_23,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_23,False,,5,5,1.0,,,,,,5,angry,,,,,,,
d_nikke_mica_snowbuddy_02_24,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_24,True,,5,5,1.0,,,belorta,belorta,,5,angry,,,,,,,
d_nikke_mica_snowbuddy_02_25,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_25,True,,5,5,1.0,,,belorta,belorta,,5,angry,,,,,,,
d_nikke_mica_snowbuddy_02_26,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_26,False,,5,5,1.0,,,,,,5,angry,,,,,,,
d_nikke_mica_snowbuddy_02_27,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_27,True,,5,5,1.0,,,belorta,belorta,,5,idle,,,,,,,
d_nikke_mica_snowbuddy_02_28,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_28,True,,5,5,1.0,,,belorta,belorta,,5,idle,,,,,,,
d_nikke_mica_snowbuddy_02_29,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_29,False,,5,5,1.0,,,,,,5,idle,,,,,,,
d_nikke_mica_snowbuddy_02_30,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_30,True,,S_30,S_30,1.0,,,mica_w,mica_w,,5,idle,mica_w,3,delight,,,,
d_nikke_mica_snowbuddy_02_31,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_31,True,,S_30,S_30,1.0,,,mica_w,mica_w,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_32,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_32,True,,S_30,S_30,1.0,,,mica_w,mica_w,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_33,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_33,True,,5,XS_50,0.7,,,belorta,belorta,,5,idle,,3,delight,,Low_2,,
d_nikke_mica_snowbuddy_02_34,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_34,True,,XS_50,XS_50,1.0,,,belorta,belorta,,5,idle,,3,delight,,Low_2,,
d_nikke_mica_snowbuddy_02_35,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_35,True,,XS_50,XS_50,1.0,,,belorta,belorta,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_36,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_36,True,,XS_50,XS_50,1.0,,,belorta,belorta,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_37,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_37,False,,XS_50,XS_50,1.0,,,,,,5,idle,,3,delight,,,,
d_nikke_mica_snowbuddy_02_38,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_38,True,,XS_50,4,1.0,,,mica_w,mica_w,,5,idle,,3,surprise,,,,
d_nikke_mica_snowbuddy_02_39,d_nikke_mica_snowbuddy_02,Monologue,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_39,False,,4,4,1.0,,,,,,5,idle,,3,surprise,,,,
d_nikke_mica_snowbuddy_02_40,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_40,True,,4,4,1.0,,,mica_w,mica_w,,5,idle,,3,surprise,,,,
d_nikke_mica_snowbuddy_02_41,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_41,True,,4,4,1.0,,,belorta,belorta,,5,idle,,3,surprise,,,,
d_nikke_mica_snowbuddy_02_42,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_42,True,,4,4,1.0,,,belorta,belorta,,5,idle,,3,surprise,,,,
d_nikke_mica_snowbuddy_02_43,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_43,False,,4,4,1.0,,,,,,5,idle,,3,surprise,,,,
d_nikke_mica_snowbuddy_02_44,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_44,True,,4,4,1.0,,,mica_w,mica_w,,5,idle,,3,no,,,,
d_nikke_mica_snowbuddy_02_45,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_45,True,,4,4,1.0,,,mica_w,mica_w,,5,idle,,3,no,,,,
d_nikke_mica_snowbuddy_02_46,d_nikke_mica_snowbuddy_02,Monologue,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_46,False,,4,4,1.0,,,,,,5,idle,,3,no,,,,
d_nikke_mica_snowbuddy_02_47,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_47,True,,4,4,1.0,,,mica_w,mica_w,,5,idle,,3,special,,,,
d_nikke_mica_snowbuddy_02_48,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_48,True,,4,4,1.0,,,mica_w,mica_w,,5,idle,,3,special,,,,
d_nikke_mica_snowbuddy_02_49,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_49,True,,4,XS_50,1.0,,,belorta,belorta,,5,angry,,3,special,,,,
d_nikke_mica_snowbuddy_02_50,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_50,True,,XS_50,XS_50,1.0,,,belorta,belorta,,5,angry,,3,special,,,,
d_nikke_mica_snowbuddy_02_51,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_51,True,,XS_50,XS_50,1.0,,,belorta,belorta,,5,worry,,3,special,,Low_2,,
d_nikke_mica_snowbuddy_02_52,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_52,True,,XS_50,XS_50,1.0,,,belorta,belorta,,5,angry,,3,special,,,,
d_nikke_mica_snowbuddy_02_53,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_53,True,,XS_50,XS_50,1.0,,,belorta,belorta,,5,angry,,3,special,,,,
d_nikke_mica_snowbuddy_02_54,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_54,False,,XS_50,XS_50,1.0,,,,,,5,angry,,3,special,,,,
d_nikke_mica_snowbuddy_02_55,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_55,True,,XS_50,4,1.0,,,mica_w,mica_w,,5,angry,,3,sad,,,,
d_nikke_mica_snowbuddy_02_56,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_56,True,,4,4,1.0,,,belorta,belorta,,5,idle,,3,sad,,,,
d_nikke_mica_snowbuddy_02_57,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_57,True,,4,4,1.0,,,belorta,belorta,,5,idle,,3,sad,,,,
d_nikke_mica_snowbuddy_02_58,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_58,True,,4,4,1.0,,,mica_w,mica_w,,5,idle,,3,sad,,,,
d_nikke_mica_snowbuddy_02_59,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_59,True,,4,S_30,1.0,,,mica_w,mica_w,,5,idle,,3,special,,,,
d_nikke_mica_snowbuddy_02_60,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_60,True,,S_30,S_30,1.0,,,mica_w,mica_w,,5,idle,,3,no,,,,
d_nikke_mica_snowbuddy_02_61,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_61,True,,S_30,S_30,1.0,,,mica_w,mica_w,,5,idle,,3,special,,,,
d_nikke_mica_snowbuddy_02_62,d_nikke_mica_snowbuddy_02,Narration,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_62,False,,5,XS_50,1.0,,none,,,,5,worry,,3,special,,Low_2,,
d_nikke_mica_snowbuddy_02_63,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_63,True,,XS_50,XS_50,1.0,,,belorta,belorta,,5,worry,,3,special,,Low_2,,
d_nikke_mica_snowbuddy_02_64,d_nikke_mica_snowbuddy_02,Monologue,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_64,False,,XS_50,XS_50,1.0,,bgm_story_leisuretime,,,,5,worry,,3,special,,,,
d_nikke_mica_snowbuddy_02_65,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_65,False,,XS_50,XS_50,1.0,,,,,,5,worry,,3,special,,,,
d_nikke_mica_snowbuddy_02_66,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_66,True,,XS_50,XS_50,1.0,,,belorta,belorta,,5,worry,,3,special,,,,
d_nikke_mica_snowbuddy_02_67,d_nikke_mica_snowbuddy_02,Choice,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_67,False,,XS_50,XS_50,1.0,,,,,,5,worry,,3,special,,,d_nikke_mica_snowbuddy_02_69,
d_nikke_mica_snowbuddy_02_68,d_nikke_mica_snowbuddy_02,Choice,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_68,False,,XS_50,XS_50,1.0,,,,,,5,worry,,3,special,,,d_nikke_mica_snowbuddy_02_71,
d_nikke_mica_snowbuddy_02_69,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_69,True,,XS_50,XS_50,1.0,,,belorta,belorta,,5,worry,,3,special,,,,
d_nikke_mica_snowbuddy_02_70,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_70,False,,XS_50,XS_50,1.0,,,,,,5,worry,,3,special,,,,
d_nikke_mica_snowbuddy_02_71,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_71,False,,XS_50,XS_50,1.0,,,belorta,belorta,,5,worry,,3,special,,Low_2,,
d_nikke_mica_snowbuddy_02_72,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_72,True,,XS_50,XS_50,1.0,,,belorta,belorta,,5,worry,,3,special,,,,
