id,group_id,title_localkey,speech_window,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,fade,is_exit_scenario,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/hide_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/hide_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/hide_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/hide_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/9/show_char_id,characters/9/hide_char_id,characters/9/set_char_position,characters/9/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_nikke_ce_02_01_01_1,d_nikke_ce_02_01_01,,Monologue,,,Locale_NikkeEpisode:d_nikke_ce_02_01_01_1,False,Factory,,,,,,black,black,0,,none,,None,None,,None,False,ce_02_01,,3,idle,ce_02_npc_01,,13,idle,rapi,,1,idle,anis,,5,worry,neon,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_2,d_nikke_ce_02_01_01,,Monologue,,,Locale_NikkeEpisode:d_nikke_ce_02_01_01_2,False,,,,,,,black,black,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_3,d_nikke_ce_02_01_01,,Monologue,,,Locale_NikkeEpisode:d_nikke_ce_02_01_01_3,False,,,,,,,17,17,0,,event_bgm_ce002_story_3,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_4,d_nikke_ce_02_01_01,,Narration,,,Locale_NikkeEpisode:d_nikke_ce_02_01_01_4,False,,,,,,,17,170,0,sfx_scn_rapturehowl,,Low_2,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_5,d_nikke_ce_02_01_01,,Monologue,,,Locale_NikkeEpisode:d_nikke_ce_02_01_01_5,False,,,,,,,170,170,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_6,d_nikke_ce_02_01_01,,Speech,ce_02_01,ce_02_01,Locale_NikkeEpisode:d_nikke_ce_02_01_01_6,True,,,,,,,30,30,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_7,d_nikke_ce_02_01_01,,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_ce_02_01_01_7,True,,,,,,,10,10,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_8,d_nikke_ce_02_01_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_ce_02_01_01_8,True,,,,,,,50,50,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_9,d_nikke_ce_02_01_01,,Speech,ce_02_npc_01,ce_02_npc_01,Locale_NikkeEpisode:d_nikke_ce_02_01_01_9,True,,,,,,,130,130,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_10,d_nikke_ce_02_01_01,,Speech,ce_02_npc_01,ce_02_npc_01,Locale_NikkeEpisode:d_nikke_ce_02_01_01_10,True,,,,,,,130,130,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_11,d_nikke_ce_02_01_01,,Speech,ce_02_npc_01,ce_02_npc_01,Locale_NikkeEpisode:d_nikke_ce_02_01_01_11,True,,,,,,,130,130,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_12,d_nikke_ce_02_01_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_ce_02_01_01_12,True,,,,,,,50,50,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,sad,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_13,d_nikke_ce_02_01_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_ce_02_01_01_13,True,,,,,,,50,S_70,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,sad,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_14,d_nikke_ce_02_01_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_ce_02_01_01_14,True,,,,,,,S_70,S_70,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,sad,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_15,d_nikke_ce_02_01_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_ce_02_01_01_15,True,,,,,,,S_70,S_70,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,sad,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_16,d_nikke_ce_02_01_01,,Self,,,Locale_NikkeEpisode:d_nikke_ce_02_01_01_16,False,,,,,,,S_70,S_70,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,sad,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_17,d_nikke_ce_02_01_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_ce_02_01_01_17,True,,,,,,,S_70,50,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_18,d_nikke_ce_02_01_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_ce_02_01_01_18,True,,,,,,,50,50,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_19,d_nikke_ce_02_01_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_ce_02_01_01_19,True,,,,,,,50,500,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_20,d_nikke_ce_02_01_01,,Self,,,Locale_NikkeEpisode:d_nikke_ce_02_01_01_20,False,,,,,,,500,500,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_21,d_nikke_ce_02_01_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_ce_02_01_01_21,True,,,,,,,500,S_700,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,c1002_02,,15,idle,b0006_02,,17,idle,6000d_02,,19,idle,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_22,d_nikke_ce_02_01_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_ce_02_01_01_22,True,,,,,,,S_700,S_700,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,worry,,,15,idle,,,17,idle,,,19,idle,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_23,d_nikke_ce_02_01_01,,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_ce_02_01_01_23,True,,,,,,,S_700,S_70,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,worry,,,15,idle,,,17,idle,,,19,idle,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_24,d_nikke_ce_02_01_01,,Speech,c1002_02,c1002_02,Locale_NikkeEpisode:d_nikke_ce_02_01_01_24,False,,,,,,,150,150,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,worry,,,15,idle,,,17,idle,,,19,idle,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_25,d_nikke_ce_02_01_01,,Speech,b0006_02,b0006_02,Locale_NikkeEpisode:d_nikke_ce_02_01_01_25,False,,,,,,,150,170,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,worry,,,15,idle,,,17,idle,,,19,idle,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_26,d_nikke_ce_02_01_01,,Speech,6000d_02,6000d_02,Locale_NikkeEpisode:d_nikke_ce_02_01_01_26,False,,,,,,,170,190,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,worry,,,15,idle,,,17,idle,,,19,idle,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_27,d_nikke_ce_02_01_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_ce_02_01_01_27,True,,,,,,,50,50,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,15,idle,,,17,idle,,,19,idle,,,,,,,,,,,,False,,,,False
d_nikke_ce_02_01_01_28,d_nikke_ce_02_01_01,,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_ce_02_01_01_28,True,,,,,,,50,50,0,,,,None,None,,None,False,,,3,idle,,,13,idle,,,1,idle,,,5,worry,,,7,idle,,,15,idle,,,17,idle,,,19,idle,,,,,,,,,,,,False,,,,False
