id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_grave_13_1,d_counseling_grave_13,Monologue,0,Monologue,Monologue,Locale_Counseling:d_counseling_grave_13_1,False,CountryVillage_d,L_10,L_10,1.0,bgm_story_backtonormal,,grave_p,1,idle,
d_counseling_grave_13_2,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_2,True,,L_10,L_10,1.0,,,,1,idle,
d_counseling_grave_13_3,d_counseling_grave_13,Self,0,Self,Self,Locale_Counseling:d_counseling_grave_13_3,False,,L_10,L_10,1.0,,,,1,idle,
d_counseling_grave_13_4,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_4,True,,L_10,L_10,1.0,,,,1,idle,
d_counseling_grave_13_5,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_5,True,,L_10,L_10,1.0,,,,1,idle,
d_counseling_grave_13_6,d_counseling_grave_13,Choice,120,Choice,,Locale_Counseling:d_counseling_grave_13_6,False,,L_10,L_10,1.0,,d_counseling_grave_13_8,,1,idle,
d_counseling_grave_13_7,d_counseling_grave_13,Choice,100,Choice,,Locale_Counseling:d_counseling_grave_13_7,False,,L_10,L_10,1.0,,d_counseling_grave_13_15,,1,idle,
d_counseling_grave_13_8,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_8,True,,L_10,L_100,1.0,,,,1,surprise,
d_counseling_grave_13_9,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_9,True,,L_100,L_100,1.0,,,,1,surprise,
d_counseling_grave_13_10,d_counseling_grave_13,Self,0,Self,Self,Locale_Counseling:d_counseling_grave_13_10,False,,L_100,L_100,1.0,,,,1,surprise,
d_counseling_grave_13_11,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_11,True,,L_100,L_100,1.0,,,,1,idle,
d_counseling_grave_13_12,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_12,True,,L_100,L_100,1.0,,,,1,idle,
d_counseling_grave_13_13,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_13,True,,L_100,L_100,1.0,,,,1,idle,
d_counseling_grave_13_14,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_14,True,,L_100,L_100,1.0,,d_counseling_grave_13_21,,1,idle,
d_counseling_grave_13_15,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_15,True,,L_10,L_100,1.0,,,,1,idle,
d_counseling_grave_13_16,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_16,True,,L_100,L_100,1.0,,,,1,idle,
d_counseling_grave_13_17,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_17,True,,L_100,L_100,1.0,,,,1,idle,
d_counseling_grave_13_18,d_counseling_grave_13,Self,0,Self,Self,Locale_Counseling:d_counseling_grave_13_18,False,,L_100,L_100,1.0,,,,1,idle,
d_counseling_grave_13_19,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_19,True,,L_100,L_100,1.0,,,,1,surprise,
d_counseling_grave_13_20,d_counseling_grave_13,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_13_20,True,,L_100,L_100,1.0,,d_counseling_grave_13_21,,1,idle,
d_counseling_grave_13_21,d_counseling_grave_13,Narration,0,Narration,Narration,Locale_Counseling:d_counseling_grave_13_21,False,,L_100,L_100,1.0,,,,1,idle,
d_counseling_grave_13_22,d_counseling_grave_13,Narration,0,Narration,Narration,Locale_Counseling:d_counseling_grave_13_22,False,none,L_100,L_100,1.0,,,,1,idle,grave_p
