id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_anis_sprklingsummer_03_1,d_counseling_anis_sparklingsummer_03,Speech,0,anis_s,anis_s,Locale_Counseling:d_counseling_anis_sprklingsummer_03_1,True,anis_s,1,worry,Beach_d,XS_10,XS_10,1.0,bgm_story_summermood,,
d_counseling_anis_sprklingsummer_03_2,d_counseling_anis_sparklingsummer_03,Speech,0,anis_s,anis_s,Locale_Counseling:d_counseling_anis_sprklingsummer_03_2,True,,1,worry,,XS_10,XS_10,1.0,,,
d_counseling_anis_sprklingsummer_03_3,d_counseling_anis_sparklingsummer_03,Speech,0,anis_s,anis_s,Locale_Counseling:d_counseling_anis_sprklingsummer_03_3,True,,1,worry,,XS_10,XS_10,1.0,,,
d_counseling_anis_sprklingsummer_03_4,d_counseling_anis_sparklingsummer_03,Choice,120,anis_s,,Locale_Counseling:d_counseling_anis_sprklingsummer_03_4,False,,1,worry,,XS_10,XS_10,1.0,,d_counseling_anis_sprklingsummer_03_6,
d_counseling_anis_sprklingsummer_03_5,d_counseling_anis_sparklingsummer_03,Choice,100,anis_s,,Locale_Counseling:d_counseling_anis_sprklingsummer_03_5,False,,1,worry,,XS_10,XS_10,1.0,,d_counseling_anis_sprklingsummer_03_9,
d_counseling_anis_sprklingsummer_03_6,d_counseling_anis_sparklingsummer_03,Speech,0,anis_s,anis_s,Locale_Counseling:d_counseling_anis_sprklingsummer_03_6,False,,1,shy,,XS_10,XS_100,1.0,,,
d_counseling_anis_sprklingsummer_03_7,d_counseling_anis_sparklingsummer_03,Speech,0,anis_s,anis_s,Locale_Counseling:d_counseling_anis_sprklingsummer_03_7,True,,1,shy,,XS_100,XS_100,1.0,,,
d_counseling_anis_sprklingsummer_03_8,d_counseling_anis_sparklingsummer_03,Speech,0,anis_s,anis_s,Locale_Counseling:d_counseling_anis_sprklingsummer_03_8,True,,1,shy,,XS_100,XS_100,1.0,,d_counseling_anis_sprklingsummer_03_11,
d_counseling_anis_sprklingsummer_03_9,d_counseling_anis_sparklingsummer_03,Speech,0,anis_s,anis_s,Locale_Counseling:d_counseling_anis_sprklingsummer_03_9,True,,1,angry,,XS_10,XS_100,1.0,,,
d_counseling_anis_sprklingsummer_03_10,d_counseling_anis_sparklingsummer_03,Speech,0,anis_s,anis_s,Locale_Counseling:d_counseling_anis_sprklingsummer_03_10,True,,1,angry,,XS_100,XS_100,1.0,,,
d_counseling_anis_sprklingsummer_03_11,d_counseling_anis_sparklingsummer_03,Narration,0,anis_s,Narration,Locale_Counseling:d_counseling_anis_sprklingsummer_03_11,False,,1,idle,none,XS_100,XS_100,1.0,,,anis_s
