id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_helm_aquamarine_16_1,d_counseling_helm_aquamarine_16,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_16_1,True,Beach_d,10,10,1.0,bgm_story_summermood,,helm_s,1,idle,
d_counseling_helm_aquamarine_16_2,d_counseling_helm_aquamarine_16,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_16_2,True,,10,10,1.0,,,,1,idle,
d_counseling_helm_aquamarine_16_3,d_counseling_helm_aquamarine_16,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_16_3,True,,10,10,1.0,,,,1,sad,
d_counseling_helm_aquamarine_16_4,d_counseling_helm_aquamarine_16,Choice,120,helm_s,,Locale_Counseling:d_counseling_helm_aquamarine_16_4,False,,10,10,1.0,,d_counseling_helm_aquamarine_16_6,,1,sad,
d_counseling_helm_aquamarine_16_5,d_counseling_helm_aquamarine_16,Choice,100,helm_s,,Locale_Counseling:d_counseling_helm_aquamarine_16_5,False,,10,10,1.0,,d_counseling_helm_aquamarine_16_10,,1,sad,
d_counseling_helm_aquamarine_16_6,d_counseling_helm_aquamarine_16,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_16_6,True,,10,100,1.0,,,,1,surprise,
d_counseling_helm_aquamarine_16_7,d_counseling_helm_aquamarine_16,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_16_7,True,,100,100,1.0,,,,1,delight,
d_counseling_helm_aquamarine_16_8,d_counseling_helm_aquamarine_16,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_16_8,True,,100,100,1.0,,,,1,delight,
d_counseling_helm_aquamarine_16_9,d_counseling_helm_aquamarine_16,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_16_9,True,,100,100,1.0,,d_counseling_helm_aquamarine_16_13,,1,delight,
d_counseling_helm_aquamarine_16_10,d_counseling_helm_aquamarine_16,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_16_10,True,,10,100,1.0,,,,1,idle,
d_counseling_helm_aquamarine_16_11,d_counseling_helm_aquamarine_16,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_16_11,True,,100,100,1.0,,,,1,idle,
d_counseling_helm_aquamarine_16_12,d_counseling_helm_aquamarine_16,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_16_12,True,,100,100,1.0,,,,1,think,
d_counseling_helm_aquamarine_16_13,d_counseling_helm_aquamarine_16,Narration,0,helm_s,Narration,Locale_Counseling:d_counseling_helm_aquamarine_16_13,False,none,100,100,1.0,,,,1,idle,helm_s
