id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_bay_04_1,d_counseling_bay_04,Speech,0,bay,bay,Locale_Counseling:d_counseling_bay_04_1,True,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,bay,1,idle,
d_counseling_bay_04_2,d_counseling_bay_04,Choice,120,Choice,,Locale_Counseling:d_counseling_bay_04_2,False,,10,10,1.0,,d_counseling_bay_04_4,,1,idle,
d_counseling_bay_04_3,d_counseling_bay_04,Choice,100,Choice,,Locale_Counseling:d_counseling_bay_04_3,False,,10,10,1.0,,d_counseling_bay_04_7,,1,idle,
d_counseling_bay_04_4,d_counseling_bay_04,Speech,0,bay,bay,Locale_Counseling:d_counseling_bay_04_4,True,,10,100,1.0,,,,1,delight,
d_counseling_bay_04_5,d_counseling_bay_04,Speech,0,bay,bay,Locale_Counseling:d_counseling_bay_04_5,True,,100,100,1.0,,,,1,delight,
d_counseling_bay_04_6,d_counseling_bay_04,Speech,0,bay,bay,Locale_Counseling:d_counseling_bay_04_6,True,,100,100,1.0,,d_counseling_bay_04_12,,1,delight,
d_counseling_bay_04_7,d_counseling_bay_04,Speech,0,bay,bay,Locale_Counseling:d_counseling_bay_04_7,False,,10,100,1.0,,,,1,sad,
d_counseling_bay_04_8,d_counseling_bay_04,Speech,0,bay,bay,Locale_Counseling:d_counseling_bay_04_8,True,,100,100,1.0,,,,1,sad,
d_counseling_bay_04_9,d_counseling_bay_04,Speech,0,bay,bay,Locale_Counseling:d_counseling_bay_04_9,True,,100,100,1.0,,,,1,sad,
d_counseling_bay_04_10,d_counseling_bay_04,Speech,0,bay,bay,Locale_Counseling:d_counseling_bay_04_10,True,,100,100,1.0,,,,1,idle,
d_counseling_bay_04_11,d_counseling_bay_04,Speech,0,bay,bay,Locale_Counseling:d_counseling_bay_04_11,True,,100,100,1.0,,d_counseling_bay_04_12,,1,idle,
d_counseling_bay_04_12,d_counseling_bay_04,Narration,0,Narration,,Locale_Counseling:d_counseling_bay_04_12,False,none,100,100,1.0,,,,1,idle,bay
