id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_guillotine_winterslayer_15_1,d_counseling_guillotine_winterslayer_15,Narration,0,guillotine,Locale_Counseling:d_counseling_guillotine_winterslayer_15_1,False,black,XS_10,XS_10,1.0,event_bgm_icedragonsaga_adventure,,,guillotine,1,idle,
d_counseling_guillotine_winterslayer_15_2,d_counseling_guillotine_winterslayer_15,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_15_2,True,SnowTown_d,XS_10,XS_10,1.0,,guillotine_w,,guillotine_w,1,no,guillotine
d_counseling_guillotine_winterslayer_15_3,d_counseling_guillotine_winterslayer_15,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_15_3,True,,XS_10,XS_10,1.0,,guillotine_w,,,1,no,
d_counseling_guillotine_winterslayer_15_4,d_counseling_guillotine_winterslayer_15,Choice,100,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_15_4,False,,XS_10,XS_10,1.0,,,d_counseling_guillotine_winterslayer_15_6,,1,no,
d_counseling_guillotine_winterslayer_15_5,d_counseling_guillotine_winterslayer_15,Choice,120,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_15_5,False,,XS_10,XS_10,1.0,,,d_counseling_guillotine_winterslayer_15_9,,1,no,
d_counseling_guillotine_winterslayer_15_6,d_counseling_guillotine_winterslayer_15,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_15_6,True,,XS_10,XS_100,1.0,,guillotine_w,,,1,idle,
d_counseling_guillotine_winterslayer_15_7,d_counseling_guillotine_winterslayer_15,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_15_7,True,,XS_100,XS_100,1.0,,guillotine_w,,,1,idle,
d_counseling_guillotine_winterslayer_15_8,d_counseling_guillotine_winterslayer_15,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_15_8,True,,XS_100,XS_100,1.0,,guillotine_w,d_counseling_guillotine_winterslayer_15_13,,1,think,
d_counseling_guillotine_winterslayer_15_9,d_counseling_guillotine_winterslayer_15,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_15_9,True,,XS_10,XS_100,1.0,,guillotine_w,,,1,no,
d_counseling_guillotine_winterslayer_15_10,d_counseling_guillotine_winterslayer_15,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_15_10,True,,XS_100,XS_100,1.0,,guillotine_w,,,1,no,
d_counseling_guillotine_winterslayer_15_11,d_counseling_guillotine_winterslayer_15,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_15_11,True,,XS_100,XS_100,1.0,,guillotine_w,,,1,no,
d_counseling_guillotine_winterslayer_15_12,d_counseling_guillotine_winterslayer_15,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_15_12,True,,XS_100,XS_100,1.0,,guillotine_w,d_counseling_guillotine_winterslayer_15_13,,1,think,
d_counseling_guillotine_winterslayer_15_13,d_counseling_guillotine_winterslayer_15,Narration,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_15_13,False,none,XS_100,XS_100,1.0,,,,,1,think,guillotine_w
