id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_trony_05_1,d_counseling_trony_05,Speech,0,trony,trony,Locale_Counseling:d_counseling_trony_05_1,False,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,trony,1,shy,
d_counseling_trony_05_2,d_counseling_trony_05,Speech,0,trony,trony,Locale_Counseling:d_counseling_trony_05_2,False,,10,10,1.0,,,,1,no,
d_counseling_trony_05_3,d_counseling_trony_05,Monologue,0,Monologue,,Locale_Counseling:d_counseling_trony_05_3,False,,10,10,1.0,,,,1,shy,
d_counseling_trony_05_4,d_counseling_trony_05,Choice,120,Choice,,Locale_Counseling:d_counseling_trony_05_4,False,,10,10,1.0,,d_counseling_trony_05_6,,1,shy,
d_counseling_trony_05_5,d_counseling_trony_05,Choice,100,Choice,,Locale_Counseling:d_counseling_trony_05_5,False,,10,10,1.0,,d_counseling_trony_05_8,,1,shy,
d_counseling_trony_05_6,d_counseling_trony_05,Speech,0,trony,trony,Locale_Counseling:d_counseling_trony_05_6,False,,10,100,1.0,,,,1,shy,
d_counseling_trony_05_7,d_counseling_trony_05,Speech,0,trony,trony,Locale_Counseling:d_counseling_trony_05_7,True,,100,100,1.0,,d_counseling_trony_05_12,,1,shy,
d_counseling_trony_05_8,d_counseling_trony_05,Speech,0,trony,trony,Locale_Counseling:d_counseling_trony_05_8,False,,10,100,1.0,,,,1,no,
d_counseling_trony_05_9,d_counseling_trony_05,Self,0,Self,,Locale_Counseling:d_counseling_trony_05_9,False,,100,100,1.0,,,,1,no,
d_counseling_trony_05_10,d_counseling_trony_05,Speech,0,trony,trony,Locale_Counseling:d_counseling_trony_05_10,False,,100,100,1.0,,,,1,sad,
d_counseling_trony_05_11,d_counseling_trony_05,Self,0,Self,,Locale_Counseling:d_counseling_trony_05_11,False,,100,100,1.0,,d_counseling_trony_05_12,,1,sad,
d_counseling_trony_05_12,d_counseling_trony_05,Speech,0,trony,trony,Locale_Counseling:d_counseling_trony_05_12,True,,100,100,1.0,,,,1,no,
d_counseling_trony_05_13,d_counseling_trony_05,Speech,0,trony,trony,Locale_Counseling:d_counseling_trony_05_13,True,,100,100,1.0,,,,1,no,
d_counseling_trony_05_14,d_counseling_trony_05,Speech,0,trony,trony,Locale_Counseling:d_counseling_trony_05_14,True,,100,100,1.0,,,,1,no,
d_counseling_trony_05_15,d_counseling_trony_05,Narration,0,Narration,,Locale_Counseling:d_counseling_trony_05_15,False,none,100,100,1.0,,,,1,no,trony
