id,group_id,title_localkey,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_counseling_dorothy_serendipity_03_1,d_counseling_dorothy_serendipity_03,,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_03_1,True,Deck_n,,,,,,100,100,0,,bgm_story_milkyway,,None,None,,dorothy_s,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_dorothy_serendipity_03_2,d_counseling_dorothy_serendipity_03,,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_03_2,True,,,,,,,100,100,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_dorothy_serendipity_03_3,d_counseling_dorothy_serendipity_03,,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_03_3,True,,,,,,,100,100,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_dorothy_serendipity_03_4,d_counseling_dorothy_serendipity_03,,Choice,120,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_03_4,False,,,,,,,100,100,0,,,,None,None,d_counseling_dorothy_serendipity_03_6,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_dorothy_serendipity_03_5,d_counseling_dorothy_serendipity_03,,Choice,100,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_03_5,False,,,,,,,100,100,0,,,,None,None,d_counseling_dorothy_serendipity_03_9,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_dorothy_serendipity_03_6,d_counseling_dorothy_serendipity_03,,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_03_6,False,,,,,,,100,10,0,,,,None,None,,,,1,surprise,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_dorothy_serendipity_03_7,d_counseling_dorothy_serendipity_03,,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_03_7,True,,,,,,,10,10,0,,,,None,None,,,,1,smile,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_dorothy_serendipity_03_8,d_counseling_dorothy_serendipity_03,,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_03_8,True,,,,,,,10,10,0,,,,None,None,d_counseling_dorothy_serendipity_03_13,,,1,smile,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_dorothy_serendipity_03_9,d_counseling_dorothy_serendipity_03,,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_03_9,True,,,,,,,100,10,0,,,,None,None,,,,1,no,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_dorothy_serendipity_03_10,d_counseling_dorothy_serendipity_03,,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_03_10,True,,,,,,,10,10,0,,,,None,None,,,,1,no,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_dorothy_serendipity_03_11,d_counseling_dorothy_serendipity_03,,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_03_11,True,,,,,,,10,10,0,,,,None,None,,,,1,no,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_dorothy_serendipity_03_12,d_counseling_dorothy_serendipity_03,,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_03_12,True,,,,,,,10,10,0,,,,None,None,d_counseling_dorothy_serendipity_03_13,,,1,no,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_dorothy_serendipity_03_13,d_counseling_dorothy_serendipity_03,,Narration,0,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_03_13,False,none,,,,,,10,10,0,,,,None,None,,,dorothy_s,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
