id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_isabel_01_1,d_counseling_isabel_01,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_01_1,False,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,isabel,1,idle,
d_counseling_isabel_01_2,d_counseling_isabel_01,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_01_2,False,,10,10,1.0,,,,1,idle,
d_counseling_isabel_01_3,d_counseling_isabel_01,Choice,100,isabel,,Locale_Counseling:d_counseling_isabel_01_3,False,,10,10,1.0,,d_counseling_isabel_01_5,,1,idle,
d_counseling_isabel_01_4,d_counseling_isabel_01,Choice,120,isabel,,Locale_Counseling:d_counseling_isabel_01_4,False,,10,10,1.0,,d_counseling_isabel_01_7,,1,idle,
d_counseling_isabel_01_5,d_counseling_isabel_01,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_01_5,True,,10,100,1.0,,,,1,surprise,
d_counseling_isabel_01_6,d_counseling_isabel_01,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_01_6,True,,100,100,1.0,,d_counseling_isabel_01_10,,1,shy,
d_counseling_isabel_01_7,d_counseling_isabel_01,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_01_7,True,,10,100,1.0,,,,1,surprise,
d_counseling_isabel_01_8,d_counseling_isabel_01,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_01_8,True,,100,100,1.0,,,,1,good,
d_counseling_isabel_01_9,d_counseling_isabel_01,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_01_9,True,,100,100,1.0,,,,1,idle,
d_counseling_isabel_01_10,d_counseling_isabel_01,Narration,0,isabel,,Locale_Counseling:d_counseling_isabel_01_10,False,none,100,100,1.0,,,,1,idle,isabel
