id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_mast_romanticmaid_13_1,d_counseling_mast_romanticmaid_13,Speech,0,mast_m,mast_m,Locale_Counseling:d_counseling_mast_romanticmaid_13_1,True,CommanderRoom,S_10,S_10,1.0,bgm_story_backtonormal,,mast_m,1,idle2,
d_counseling_mast_romanticmaid_13_2,d_counseling_mast_romanticmaid_13,Speech,0,mast_m,mast_m,Locale_Counseling:d_counseling_mast_romanticmaid_13_2,True,,S_10,S_10,1.0,,,,1,idle2,
d_counseling_mast_romanticmaid_13_3,d_counseling_mast_romanticmaid_13,Speech,0,mast_m,mast_m,Locale_Counseling:d_counseling_mast_romanticmaid_13_3,True,,S_10,S_10,1.0,,,,1,idle2,
d_counseling_mast_romanticmaid_13_4,d_counseling_mast_romanticmaid_13,Speech,0,mast_m,mast_m,Locale_Counseling:d_counseling_mast_romanticmaid_13_4,True,,S_10,S_10,1.0,,,,1,idle2,
d_counseling_mast_romanticmaid_13_5,d_counseling_mast_romanticmaid_13,Choice,100,mast_m,,Locale_Counseling:d_counseling_mast_romanticmaid_13_5,False,,S_10,S_10,1.0,,d_counseling_mast_romanticmaid_13_7,,1,idle2,
d_counseling_mast_romanticmaid_13_6,d_counseling_mast_romanticmaid_13,Choice,120,mast_m,,Locale_Counseling:d_counseling_mast_romanticmaid_13_6,False,,S_10,S_10,1.0,,d_counseling_mast_romanticmaid_13_13,,1,idle2,
d_counseling_mast_romanticmaid_13_7,d_counseling_mast_romanticmaid_13,Speech,0,mast_m,mast_m,Locale_Counseling:d_counseling_mast_romanticmaid_13_7,True,,S_10,S_100,1.0,,,,1,surprise,
d_counseling_mast_romanticmaid_13_8,d_counseling_mast_romanticmaid_13,Self,0,mast_m,,Locale_Counseling:d_counseling_mast_romanticmaid_13_8,False,,S_100,S_100,1.0,,,,1,surprise,
d_counseling_mast_romanticmaid_13_9,d_counseling_mast_romanticmaid_13,Speech,0,mast_m,mast_m,Locale_Counseling:d_counseling_mast_romanticmaid_13_9,True,,S_100,S_100,1.0,,,,1,surprise,
d_counseling_mast_romanticmaid_13_10,d_counseling_mast_romanticmaid_13,Self,0,mast_m,,Locale_Counseling:d_counseling_mast_romanticmaid_13_10,False,,S_100,S_100,1.0,,,,1,surprise,
d_counseling_mast_romanticmaid_13_11,d_counseling_mast_romanticmaid_13,Speech,0,mast_m,morgan,Locale_Counseling:d_counseling_mast_romanticmaid_13_11,False,,S_100,S_100,1.0,,,,1,surprise2,
d_counseling_mast_romanticmaid_13_12,d_counseling_mast_romanticmaid_13,Self,0,mast_m,,Locale_Counseling:d_counseling_mast_romanticmaid_13_12,False,,S_100,S_100,1.0,,d_counseling_mast_romanticmaid_13_16,,1,surprise2,
d_counseling_mast_romanticmaid_13_13,d_counseling_mast_romanticmaid_13,Speech,0,mast_m,mast_m,Locale_Counseling:d_counseling_mast_romanticmaid_13_13,True,,S_10,S_100,1.0,,,,1,delight,
d_counseling_mast_romanticmaid_13_14,d_counseling_mast_romanticmaid_13,Speech,0,mast_m,mast_m,Locale_Counseling:d_counseling_mast_romanticmaid_13_14,True,,S_100,S_100,1.0,,,,1,delight,
d_counseling_mast_romanticmaid_13_15,d_counseling_mast_romanticmaid_13,Speech,0,mast_m,mast_m,Locale_Counseling:d_counseling_mast_romanticmaid_13_15,True,,S_100,S_100,1.0,,d_counseling_mast_romanticmaid_13_16,,1,delight,
d_counseling_mast_romanticmaid_13_16,d_counseling_mast_romanticmaid_13,Narration,0,mast_m,,Locale_Counseling:d_counseling_mast_romanticmaid_13_16,False,none,S_100,S_100,1.0,,,,1,idle2,mast_m
