id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_mihara_18_1,d_counseling_mihara_18,Speech,0,mihara,mihara,Locale_Counseling:d_counseling_mihara_18_1,True,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,mihara,1,idle,
d_counseling_mihara_18_2,d_counseling_mihara_18,Speech,0,mihara,mihara,Locale_Counseling:d_counseling_mihara_18_2,True,,10,10,1.0,,,,1,idle,
d_counseling_mihara_18_3,d_counseling_mihara_18,Choice,100,mihara,,Locale_Counseling:d_counseling_mihara_18_3,False,,10,10,1.0,,d_counseling_mihara_18_5,,1,idle,
d_counseling_mihara_18_4,d_counseling_mihara_18,Choice,120,mihara,,Locale_Counseling:d_counseling_mihara_18_4,False,,10,10,1.0,,d_counseling_mihara_18_8,,1,idle,
d_counseling_mihara_18_5,d_counseling_mihara_18,Speech,0,mihara,mihara,Locale_Counseling:d_counseling_mihara_18_5,True,,10,100,1.0,,,,1,idle,
d_counseling_mihara_18_6,d_counseling_mihara_18,Speech,0,mihara,mihara,Locale_Counseling:d_counseling_mihara_18_6,True,,100,100,1.0,,,,1,idle,
d_counseling_mihara_18_7,d_counseling_mihara_18,Speech,0,mihara,mihara,Locale_Counseling:d_counseling_mihara_18_7,True,,100,100,1.0,,d_counseling_mihara_18_11,,1,idle,
d_counseling_mihara_18_8,d_counseling_mihara_18,Speech,0,mihara,mihara,Locale_Counseling:d_counseling_mihara_18_8,True,,10,100,1.0,,,,1,surprise,
d_counseling_mihara_18_9,d_counseling_mihara_18,Speech,0,mihara,mihara,Locale_Counseling:d_counseling_mihara_18_9,True,,100,100,1.0,,,,1,idle,
d_counseling_mihara_18_10,d_counseling_mihara_18,Speech,0,mihara,mihara,Locale_Counseling:d_counseling_mihara_18_10,True,,100,100,1.0,,,,1,idle,
d_counseling_mihara_18_11,d_counseling_mihara_18,Speech,0,mihara,mihara,Locale_Counseling:d_counseling_mihara_18_11,True,,100,100,1.0,,,,1,idle,
d_counseling_mihara_18_12,d_counseling_mihara_18,Speech,0,mihara,mihara,Locale_Counseling:d_counseling_mihara_18_12,True,,100,100,1.0,,,,1,idle,
d_counseling_mihara_18_13,d_counseling_mihara_18,Narration,0,mihara,,Locale_Counseling:d_counseling_mihara_18_13,False,none,100,100,1.0,,,,1,idle,mihara
