id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_littlemermaid_18_1,d_counseling_littlemermaid_18,Narration,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_18_1,False,TreeOfWater,L_100,L_100,1.0,event_bgm_oldtales_beautifulthing,,,littlemermaid,1,idle,
d_counseling_littlemermaid_18_2,d_counseling_littlemermaid_18,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_18_2,True,,L_100,L_100,1.0,,littlemermaid,,,1,idle,
d_counseling_littlemermaid_18_3,d_counseling_littlemermaid_18,Narration,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_18_3,False,,L_100,L_100,1.0,,,,,1,idle,
d_counseling_littlemermaid_18_4,d_counseling_littlemermaid_18,Choice,120,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_18_4,False,,L_100,L_100,1.0,,none,d_counseling_littlemermaid_18_6,,1,idle,
d_counseling_littlemermaid_18_5,d_counseling_littlemermaid_18,Choice,100,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_18_5,False,,L_100,L_100,1.0,,none,d_counseling_littlemermaid_18_8,,1,idle,
d_counseling_littlemermaid_18_6,d_counseling_littlemermaid_18,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_18_6,True,,L_100,L_10,1.0,,littlemermaid,,,1,delight,
d_counseling_littlemermaid_18_7,d_counseling_littlemermaid_18,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_18_7,True,,L_10,L_10,1.0,,littlemermaid,d_counseling_littlemermaid_18_12,,1,delight,
d_counseling_littlemermaid_18_8,d_counseling_littlemermaid_18,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_18_8,True,,L_100,L_10,1.0,,littlemermaid,,,1,idle,
d_counseling_littlemermaid_18_9,d_counseling_littlemermaid_18,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_18_9,True,,L_10,L_10,1.0,,littlemermaid,,,1,idle,
d_counseling_littlemermaid_18_10,d_counseling_littlemermaid_18,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_18_10,True,,L_10,L_10,1.0,,littlemermaid,,,1,idle,
d_counseling_littlemermaid_18_11,d_counseling_littlemermaid_18,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_18_11,True,,L_10,L_10,1.0,,littlemermaid,d_counseling_littlemermaid_18_12,,1,delight,
d_counseling_littlemermaid_18_12,d_counseling_littlemermaid_18,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_18_12,True,,L_10,L_10,1.0,,littlemermaid,,,1,delight,
d_counseling_littlemermaid_18_13,d_counseling_littlemermaid_18,Narration,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_18_13,False,none,L_10,L_10,1.0,,,,,1,delight,littlemermaid
