id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_noise_18_1,d_counseling_noise_18,Speech,0,noise,noise,Locale_Counseling:d_counseling_noise_18_1,True,noise,1,idle,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,
d_counseling_noise_18_2,d_counseling_noise_18,Speech,0,noise,noise,Locale_Counseling:d_counseling_noise_18_2,True,,1,idle,,10,10,1.0,,,
d_counseling_noise_18_3,d_counseling_noise_18,Speech,0,noise,noise,Locale_Counseling:d_counseling_noise_18_3,True,,1,idle,,10,10,1.0,,,
d_counseling_noise_18_4,d_counseling_noise_18,Choice,120,noise,,Locale_Counseling:d_counseling_noise_18_4,False,,1,idle,,10,10,1.0,,d_counseling_noise_18_6,
d_counseling_noise_18_5,d_counseling_noise_18,Choice,100,noise,,Locale_Counseling:d_counseling_noise_18_5,False,,1,idle,,10,10,1.0,,d_counseling_noise_18_9,
d_counseling_noise_18_6,d_counseling_noise_18,Speech,0,noise,noise,Locale_Counseling:d_counseling_noise_18_6,False,,1,shy,,10,100,1.0,,,
d_counseling_noise_18_7,d_counseling_noise_18,Speech,0,noise,noise,Locale_Counseling:d_counseling_noise_18_7,True,,1,sad,,100,100,1.0,,,
d_counseling_noise_18_8,d_counseling_noise_18,Speech,0,noise,noise,Locale_Counseling:d_counseling_noise_18_8,True,,1,sad,,100,100,1.0,,d_counseling_noise_18_13,
d_counseling_noise_18_9,d_counseling_noise_18,Speech,0,noise,noise,Locale_Counseling:d_counseling_noise_18_9,False,,1,sad,,10,100,1.0,,,
d_counseling_noise_18_10,d_counseling_noise_18,Speech,0,noise,noise,Locale_Counseling:d_counseling_noise_18_10,True,,1,angry,,100,100,1.0,,,
d_counseling_noise_18_11,d_counseling_noise_18,Self,0,noise,,Locale_Counseling:d_counseling_noise_18_11,False,,1,angry,,100,100,1.0,,,
d_counseling_noise_18_12,d_counseling_noise_18,Speech,0,noise,noise,Locale_Counseling:d_counseling_noise_18_12,True,,1,angry,,100,100,1.0,,,
d_counseling_noise_18_13,d_counseling_noise_18,Narration,0,noise,,Locale_Counseling:d_counseling_noise_18_13,False,,1,idle,none,100,100,1.0,,,noise
