id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_drake_12_1,d_counseling_drake_12,Speech,0,drake,drake,Locale_Counseling:d_counseling_drake_12_1,True,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,drake,1,idle,
d_counseling_drake_12_2,d_counseling_drake_12,Speech,0,drake,drake,Locale_Counseling:d_counseling_drake_12_2,True,,10,10,1.0,,,,1,idle,
d_counseling_drake_12_3,d_counseling_drake_12,Speech,0,drake,drake,Locale_Counseling:d_counseling_drake_12_3,True,,10,10,1.0,,,,1,idle,
d_counseling_drake_12_4,d_counseling_drake_12,Choice,120,drake,,Locale_Counseling:d_counseling_drake_12_4,False,,10,10,1.0,,d_counseling_drake_12_6,,1,idle,
d_counseling_drake_12_5,d_counseling_drake_12,Choice,100,drake,,Locale_Counseling:d_counseling_drake_12_5,False,,10,10,1.0,,d_counseling_drake_12_8,,1,idle,
d_counseling_drake_12_6,d_counseling_drake_12,Speech,0,drake,drake,Locale_Counseling:d_counseling_drake_12_6,True,,10,100,1.0,,,,1,angry,
d_counseling_drake_12_7,d_counseling_drake_12,Speech,0,drake,drake,Locale_Counseling:d_counseling_drake_12_7,True,,100,100,1.0,,d_counseling_drake_12_10,,1,delight,
d_counseling_drake_12_8,d_counseling_drake_12,Speech,0,drake,drake,Locale_Counseling:d_counseling_drake_12_8,True,,10,100,1.0,,,,1,no,
d_counseling_drake_12_9,d_counseling_drake_12,Speech,0,drake,drake,Locale_Counseling:d_counseling_drake_12_9,True,,100,100,1.0,,,,1,no,
d_counseling_drake_12_10,d_counseling_drake_12,Narration,0,drake,,Locale_Counseling:d_counseling_drake_12_10,False,none,100,100,1.0,,,,1,idle,drake
