id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_novel_02_1,d_counseling_novel_02,Speech,0,novel,novel,Locale_Counseling:d_counseling_novel_02_1,True,novel,1,think,CommanderRoom,S_10,S_10,1.0,bgm_story_backtonormal,,
d_counseling_novel_02_2,d_counseling_novel_02,Speech,0,novel,novel,Locale_Counseling:d_counseling_novel_02_2,True,,1,think,,S_10,S_10,1.0,,,
d_counseling_novel_02_3,d_counseling_novel_02,Speech,0,novel,novel,Locale_Counseling:d_counseling_novel_02_3,True,,1,think,,S_10,S_10,1.0,,,
d_counseling_novel_02_4,d_counseling_novel_02,Choice,100,novel,,Locale_Counseling:d_counseling_novel_02_4,False,,1,think,,S_10,S_10,1.0,,d_counseling_novel_02_6,
d_counseling_novel_02_5,d_counseling_novel_02,Choice,120,novel,,Locale_Counseling:d_counseling_novel_02_5,False,,1,think,,S_10,S_10,1.0,,d_counseling_novel_02_10,
d_counseling_novel_02_6,d_counseling_novel_02,Narration,0,novel,,Locale_Counseling:d_counseling_novel_02_6,False,,1,delight,,S_10,S_100,1.0,,,
d_counseling_novel_02_7,d_counseling_novel_02,Speech,0,novel,novel,Locale_Counseling:d_counseling_novel_02_7,True,,1,idle,,S_100,S_100,1.0,bgm_story_backtonormal,,
d_counseling_novel_02_8,d_counseling_novel_02,Speech,0,novel,novel,Locale_Counseling:d_counseling_novel_02_8,True,,1,delight,,S_100,S_100,1.0,,d_counseling_novel_02_12,
d_counseling_novel_02_10,d_counseling_novel_02,Speech,0,novel,novel,Locale_Counseling:d_counseling_novel_02_10,True,,1,shy,,S_10,S_100,1.0,,,
d_counseling_novel_02_11,d_counseling_novel_02,Speech,0,novel,novel,Locale_Counseling:d_counseling_novel_02_11,True,,1,delight,,S_100,S_100,1.0,,,
d_counseling_novel_02_12,d_counseling_novel_02,Narration,0,novel,,Locale_Counseling:d_counseling_novel_02_12,False,,1,delight,none,S_100,S_100,1.0,,,novel
