id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_neve_01_1,d_counseling_neve_01,Speech,0,neve,neve,Locale_Counseling:d_counseling_neve_01_1,True,neve,1,sad,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,
d_counseling_neve_01_2,d_counseling_neve_01,Speech,0,neve,neve,Locale_Counseling:d_counseling_neve_01_2,True,,1,sad,,10,10,1.0,,,
d_counseling_neve_01_3,d_counseling_neve_01,Choice,120,neve,,Locale_Counseling:d_counseling_neve_01_3,False,,1,sad,,10,10,1.0,,d_counseling_neve_01_5,
d_counseling_neve_01_4,d_counseling_neve_01,Choice,100,neve,,Locale_Counseling:d_counseling_neve_01_4,False,,1,sad,,10,10,1.0,,d_counseling_neve_01_8,
d_counseling_neve_01_5,d_counseling_neve_01,Speech,0,neve,neve,Locale_Counseling:d_counseling_neve_01_5,True,,1,idle,,10,100,1.0,,,
d_counseling_neve_01_6,d_counseling_neve_01,Speech,0,neve,neve,Locale_Counseling:d_counseling_neve_01_6,True,,1,idle,,100,100,1.0,,,
d_counseling_neve_01_7,d_counseling_neve_01,Speech,0,neve,neve,Locale_Counseling:d_counseling_neve_01_7,True,,1,good,,100,100,1.0,,d_counseling_neve_01_10,
d_counseling_neve_01_8,d_counseling_neve_01,Speech,0,neve,neve,Locale_Counseling:d_counseling_neve_01_8,True,,1,sad,,10,100,1.0,,,
d_counseling_neve_01_9,d_counseling_neve_01,Speech,0,neve,neve,Locale_Counseling:d_counseling_neve_01_9,True,,1,sad,,100,100,1.0,,,
d_counseling_neve_01_10,d_counseling_neve_01,Narration,0,neve,,Locale_Counseling:d_counseling_neve_01_10,False,,1,good,none,100,100,1.0,,,neve
