id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_hongryeon_blackshadow_15_1,d_counseling_hongryeon_blackshadow_15,Narration,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_1,False,black,10,10,1.0,event_bgm_redash_alldownhill,,,hongryeon,1,sad,
d_counseling_hongryeon_blackshadow_15_2,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_2,True,BattleShipBridge,10,S_10,1.0,,hongryeon_o,,hongryeon_o,1,idle,hongryeon
d_counseling_hongryeon_blackshadow_15_3,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_3,True,,S_10,S_10,1.0,,hongryeon_o,,,1,idle,
d_counseling_hongryeon_blackshadow_15_4,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_4,True,,S_10,S_10,1.0,,hongryeon_o,,,1,idle,
d_counseling_hongryeon_blackshadow_15_5,d_counseling_hongryeon_blackshadow_15,Choice,100,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_5,False,,S_10,S_10,1.0,,,d_counseling_hongryeon_blackshadow_15_7,,1,idle,
d_counseling_hongryeon_blackshadow_15_6,d_counseling_hongryeon_blackshadow_15,Choice,120,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_6,False,,S_10,S_10,1.0,,,d_counseling_hongryeon_blackshadow_15_10,,1,idle,
d_counseling_hongryeon_blackshadow_15_7,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_7,True,,S_10,S_100,1.0,,hongryeon_o,,,1,surprise,
d_counseling_hongryeon_blackshadow_15_8,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_8,True,,S_100,S_100,1.0,,hongryeon_o,,,1,idle,
d_counseling_hongryeon_blackshadow_15_9,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_9,True,,S_100,S_100,1.0,,hongryeon_o,d_counseling_hongryeon_blackshadow_15_13,,1,idle,
d_counseling_hongryeon_blackshadow_15_10,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_10,True,,S_10,S_100,1.0,,hongryeon_o,,,1,sad,
d_counseling_hongryeon_blackshadow_15_11,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_11,True,,S_100,S_100,1.0,,hongryeon_o,,,1,sad,
d_counseling_hongryeon_blackshadow_15_12,d_counseling_hongryeon_blackshadow_15,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_12,True,,S_100,S_100,1.0,,hongryeon_o,d_counseling_hongryeon_blackshadow_15_13,,1,sad,
d_counseling_hongryeon_blackshadow_15_13,d_counseling_hongryeon_blackshadow_15,Narration,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_15_13,False,none,S_100,S_100,1.0,,,,,1,sad,hongryeon_o
