id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_ein_03_1,d_counseling_ein_03,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_03_1,True,ein,1,delight,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,
d_counseling_ein_03_2,d_counseling_ein_03,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_03_2,True,,1,delight,,10,10,1.0,,,
d_counseling_ein_03_3,d_counseling_ein_03,Choice,120,ein,,Locale_Counseling:d_counseling_ein_03_3,False,,1,delight,,10,10,1.0,,d_counseling_ein_03_5,
d_counseling_ein_03_4,d_counseling_ein_03,Choice,100,ein,,Locale_Counseling:d_counseling_ein_03_4,False,,1,delight,,10,10,1.0,,d_counseling_ein_03_9,
d_counseling_ein_03_5,d_counseling_ein_03,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_03_5,True,,1,surprise,,10,100,1.0,,,
d_counseling_ein_03_6,d_counseling_ein_03,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_03_6,True,,1,surprise,,100,100,1.0,,,
d_counseling_ein_03_7,d_counseling_ein_03,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_03_7,True,,1,surprise,,100,100,1.0,,,
d_counseling_ein_03_8,d_counseling_ein_03,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_03_8,True,,1,surprise,,100,100,1.0,,d_counseling_ein_03_13,
d_counseling_ein_03_9,d_counseling_ein_03,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_03_9,True,,1,idle,,10,100,1.0,,,
d_counseling_ein_03_10,d_counseling_ein_03,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_03_10,True,,1,idle,,100,100,1.0,,,
d_counseling_ein_03_11,d_counseling_ein_03,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_03_11,True,,1,delight,,100,100,1.0,,,
d_counseling_ein_03_12,d_counseling_ein_03,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_03_12,True,,1,delight,,100,100,1.0,,d_counseling_ein_03_13,
d_counseling_ein_03_13,d_counseling_ein_03,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_03_13,True,,1,surprise,,100,100,1.0,,,
d_counseling_ein_03_14,d_counseling_ein_03,Narration,0,ein,,Locale_Counseling:d_counseling_ein_03_14,False,,1,surprise,none,100,100,1.0,,,ein
