id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_rei_13_1,d_counseling_rei_13,Speech,0,rei,rei,Locale_Counseling:d_counseling_rei_13_1,True,rei,1,angry,CommanderRoom,XS_10,XS_10,1.0,bgm_story_backtonormal,,
d_counseling_rei_13_2,d_counseling_rei_13,Speech,0,rei,rei,Locale_Counseling:d_counseling_rei_13_2,True,,1,angry,,XS_10,XS_10,1.0,,,
d_counseling_rei_13_3,d_counseling_rei_13,Speech,0,rei,rei,Locale_Counseling:d_counseling_rei_13_3,True,,1,angry,,XS_10,XS_10,1.0,,,
d_counseling_rei_13_4,d_counseling_rei_13,Choice,100,rei,,Locale_Counseling:d_counseling_rei_13_4,False,,1,angry,,XS_10,XS_10,1.0,,d_counseling_rei_13_6,
d_counseling_rei_13_5,d_counseling_rei_13,Choice,120,rei,,Locale_Counseling:d_counseling_rei_13_5,False,,1,angry,,XS_10,XS_10,1.0,,d_counseling_rei_13_10,
d_counseling_rei_13_6,d_counseling_rei_13,Speech,0,rei,rei,Locale_Counseling:d_counseling_rei_13_6,True,,1,angry,,XS_10,XS_100,1.0,,,
d_counseling_rei_13_7,d_counseling_rei_13,Speech,0,rei,rei,Locale_Counseling:d_counseling_rei_13_7,True,,1,angry,,XS_100,XS_100,1.0,,,
d_counseling_rei_13_8,d_counseling_rei_13,Speech,0,rei,rei,Locale_Counseling:d_counseling_rei_13_8,True,,1,angry,,XS_100,XS_100,1.0,,,
d_counseling_rei_13_9,d_counseling_rei_13,Speech,0,rei,rei,Locale_Counseling:d_counseling_rei_13_9,True,,1,surprise,,XS_100,XS_100,1.0,,d_counseling_rei_13_14,
d_counseling_rei_13_10,d_counseling_rei_13,Speech,0,rei,rei,Locale_Counseling:d_counseling_rei_13_10,True,,1,angry,,XS_10,XS_100,1.0,,,
d_counseling_rei_13_11,d_counseling_rei_13,Self,0,rei,,Locale_Counseling:d_counseling_rei_13_11,False,,1,angry,,XS_100,XS_100,1.0,,,
d_counseling_rei_13_12,d_counseling_rei_13,Speech,0,rei,rei,Locale_Counseling:d_counseling_rei_13_12,True,,1,angry,,XS_100,XS_100,1.0,,,
d_counseling_rei_13_13,d_counseling_rei_13,Speech,0,rei,rei,Locale_Counseling:d_counseling_rei_13_13,True,,1,angry,,XS_100,XS_100,1.0,,d_counseling_rei_13_14,
d_counseling_rei_13_14,d_counseling_rei_13,Narration,0,rei,,Locale_Counseling:d_counseling_rei_13_14,False,,1,idle,none,XS_100,XS_100,1.0,,,rei
