id,group_id,title_localkey,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_counseling_mihara_bondingchain_08_1,d_counseling_mihara_bondingchain_08,,Narration,0,mihara,,Locale_Counseling:d_counseling_mihara_bondingchain_08_1,False,CommanderRoom,,,,,,black,black,0,,bgm_areah,,None,None,,mihara,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mihara_bondingchain_08_2,d_counseling_mihara_bondingchain_08,,Speech,0,mihara,mihara,Locale_Counseling:d_counseling_mihara_bondingchain_08_2,True,,,,,,,10,100,0,,,,Vignetting,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mihara_bondingchain_08_3,d_counseling_mihara_bondingchain_08,,Speech,0,mihara,mihara,Locale_Counseling:d_counseling_mihara_bondingchain_08_3,True,,,,,,,100,100,0,,,,Vignetting,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mihara_bondingchain_08_4,d_counseling_mihara_bondingchain_08,,Choice,100,mihara,,Locale_Counseling:d_counseling_mihara_bondingchain_08_4,False,,,,,,,100,100,0,,,,Vignetting,None,d_counseling_mihara_bondingchain_08_6,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mihara_bondingchain_08_5,d_counseling_mihara_bondingchain_08,,Choice,120,mihara,,Locale_Counseling:d_counseling_mihara_bondingchain_08_5,False,,,,,,,100,100,0,,,,Vignetting,None,d_counseling_mihara_bondingchain_08_9,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mihara_bondingchain_08_6,d_counseling_mihara_bondingchain_08,,Speech,0,mihara,mihara,Locale_Counseling:d_counseling_mihara_bondingchain_08_6,True,CityForest_01,,,,,,100,10,0,,,,None,None,,mihara_b,mihara,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mihara_bondingchain_08_7,d_counseling_mihara_bondingchain_08,,Speech,0,mihara_b,mihara_b,Locale_Counseling:d_counseling_mihara_bondingchain_08_7,True,,,,,,,10,10,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mihara_bondingchain_08_8,d_counseling_mihara_bondingchain_08,,Speech,0,mihara_b,mihara_b,Locale_Counseling:d_counseling_mihara_bondingchain_08_8,True,,,,,,,10,10,0,,,,None,None,d_counseling_mihara_bondingchain_08_12,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mihara_bondingchain_08_9,d_counseling_mihara_bondingchain_08,,Speech,0,mihara_b,mihara_b,Locale_Counseling:d_counseling_mihara_bondingchain_08_9,True,CityForest_01,,,,,,100,10,0,,,,None,None,,mihara_b,mihara,1,shy,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mihara_bondingchain_08_10,d_counseling_mihara_bondingchain_08,,Speech,0,mihara_b,mihara_b,Locale_Counseling:d_counseling_mihara_bondingchain_08_10,True,,,,,,,10,10,0,,,,None,None,,,,1,shy,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mihara_bondingchain_08_11,d_counseling_mihara_bondingchain_08,,Speech,0,mihara_b,mihara_b,Locale_Counseling:d_counseling_mihara_bondingchain_08_11,True,,,,,,,10,10,0,,,,None,None,d_counseling_mihara_bondingchain_08_12,,,1,delight,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mihara_bondingchain_08_12,d_counseling_mihara_bondingchain_08,,Speech,0,mihara_b,mihara_b,Locale_Counseling:d_counseling_mihara_bondingchain_08_12,True,,,,,,,10,10,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_mihara_bondingchain_08_13,d_counseling_mihara_bondingchain_08,,Narration,0,mihara_b,,Locale_Counseling:d_counseling_mihara_bondingchain_08_13,False,none,,,,,,10,10,0,,,,None,None,,,mihara_b,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
