id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_rosanna_15_1,d_counseling_rosanna_15,Speech,0,rosanna,rosanna,Locale_Counseling:d_counseling_rosanna_15_1,True,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,rosanna,1,idle,
d_counseling_rosanna_15_2,d_counseling_rosanna_15,Speech,0,rosanna,rosanna,Locale_Counseling:d_counseling_rosanna_15_2,True,,10,10,1.0,,,,1,idle,
d_counseling_rosanna_15_3,d_counseling_rosanna_15,Choice,100,rosanna,,Locale_Counseling:d_counseling_rosanna_15_3,False,,10,10,1.0,,d_counseling_rosanna_15_5,,1,idle,
d_counseling_rosanna_15_4,d_counseling_rosanna_15,Choice,120,rosanna,,Locale_Counseling:d_counseling_rosanna_15_4,False,,10,10,1.0,,d_counseling_rosanna_15_9,,1,idle,
d_counseling_rosanna_15_5,d_counseling_rosanna_15,Speech,0,rosanna,rosanna,Locale_Counseling:d_counseling_rosanna_15_5,True,,10,100,1.0,,,,1,idle,
d_counseling_rosanna_15_6,d_counseling_rosanna_15,Speech,0,rosanna,rosanna,Locale_Counseling:d_counseling_rosanna_15_6,True,,100,100,1.0,,,,1,idle,
d_counseling_rosanna_15_7,d_counseling_rosanna_15,Speech,0,rosanna,rosanna,Locale_Counseling:d_counseling_rosanna_15_7,True,,100,100,1.0,,,,1,idle,
d_counseling_rosanna_15_8,d_counseling_rosanna_15,Speech,0,rosanna,rosanna,Locale_Counseling:d_counseling_rosanna_15_8,True,,100,100,1.0,,d_counseling_rosanna_15_13,,1,idle,
d_counseling_rosanna_15_9,d_counseling_rosanna_15,Speech,0,rosanna,rosanna,Locale_Counseling:d_counseling_rosanna_15_9,True,,10,100,1.0,,,,1,idle,
d_counseling_rosanna_15_10,d_counseling_rosanna_15,Speech,0,rosanna,rosanna,Locale_Counseling:d_counseling_rosanna_15_10,True,,100,100,1.0,,,,1,good,
d_counseling_rosanna_15_11,d_counseling_rosanna_15,Speech,0,rosanna,rosanna,Locale_Counseling:d_counseling_rosanna_15_11,True,,100,100,1.0,,,,1,good,
d_counseling_rosanna_15_12,d_counseling_rosanna_15,Speech,0,rosanna,rosanna,Locale_Counseling:d_counseling_rosanna_15_12,True,,100,100,1.0,,d_counseling_rosanna_15_13,,1,idle,
d_counseling_rosanna_15_13,d_counseling_rosanna_15,Narration,0,rosanna,,Locale_Counseling:d_counseling_rosanna_15_13,False,none,100,100,1.0,,,,1,idle,rosanna
