id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_maiden_icerose_01_1,d_counseling_maiden_icerose_01,Narration,0,maiden,Locale_Counseling:d_counseling_maiden_icerose_01_1,False,black,S_10,S_10,1.0,event_bgm_icedragonsaga_adventure,,,maiden,1,idle,
d_counseling_maiden_icerose_01_2,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_2,True,SnowTown_d,S_10,L_10,1.0,,maiden_w,,maiden_w,1,idle,maiden
d_counseling_maiden_icerose_01_3,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_3,True,,L_10,L_10,1.0,,maiden_w,,,1,idle,
d_counseling_maiden_icerose_01_4,d_counseling_maiden_icerose_01,Choice,100,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_4,False,,L_10,L_10,1.0,,,d_counseling_maiden_icerose_01_6,,1,idle,
d_counseling_maiden_icerose_01_5,d_counseling_maiden_icerose_01,Choice,120,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_5,False,,L_10,L_10,1.0,,,d_counseling_maiden_icerose_01_13,,1,idle,
d_counseling_maiden_icerose_01_6,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_6,True,,L_10,L_100,1.0,,maiden_w,,,1,surprise,
d_counseling_maiden_icerose_01_7,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_7,True,,L_100,L_100,1.0,,maiden_w,,,1,surprise,
d_counseling_maiden_icerose_01_8,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_8,True,,L_100,L_100,1.0,,maiden_w,,,1,worry,
d_counseling_maiden_icerose_01_9,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_9,True,,L_100,L_100,1.0,,maiden_w,,,1,worry,
d_counseling_maiden_icerose_01_10,d_counseling_maiden_icerose_01,Self,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_10,False,,L_100,L_100,1.0,,,,,1,worry,
d_counseling_maiden_icerose_01_11,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_11,True,,L_100,L_100,1.0,,maiden_w,,,1,shy,
d_counseling_maiden_icerose_01_12,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_12,True,,L_100,L_100,1.0,,maiden_w,d_counseling_maiden_icerose_01_18,,1,idle,
d_counseling_maiden_icerose_01_13,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_13,True,,L_10,L_100,1.0,,maiden_w,,,1,delight,
d_counseling_maiden_icerose_01_14,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_14,True,,L_100,L_100,1.0,,maiden_w,,,1,delight,
d_counseling_maiden_icerose_01_15,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_15,True,,L_100,L_100,1.0,,maiden_w,,,1,delight,
d_counseling_maiden_icerose_01_16,d_counseling_maiden_icerose_01,Self,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_16,False,,L_100,L_100,1.0,,,,,1,delight,
d_counseling_maiden_icerose_01_17,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_17,True,,L_100,L_100,1.0,,maiden_w,d_counseling_maiden_icerose_01_18,,1,idle,
d_counseling_maiden_icerose_01_18,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_18,True,,L_100,L_100,1.0,,maiden_w,,,1,idle,
d_counseling_maiden_icerose_01_19,d_counseling_maiden_icerose_01,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_19,True,,L_100,L_100,1.0,,maiden_w,,,1,idle,
d_counseling_maiden_icerose_01_20,d_counseling_maiden_icerose_01,Narration,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_01_20,False,none,L_100,L_100,1.0,,,,,1,idle,maiden_w
