id,group_id,title_localkey,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_counseling_diesel_wintersweets_10_1,d_counseling_diesel_wintersweets_10,,Narration,0,diesel_w,,Locale_Counseling:d_counseling_diesel_wintersweets_10_1,False,CommanderRoom,,,,,,S_10,S_10,0,sfx_scn_autodooropen,bgm_story_backtonormal,,None,None,,diesel_w,,1,sad,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_diesel_wintersweets_10_2,d_counseling_diesel_wintersweets_10,,Speech,0,diesel_w,diesel_w,Locale_Counseling:d_counseling_diesel_wintersweets_10_2,True,,,,,,,S_10,S_10,0,,,,None,None,,,,1,sad,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_diesel_wintersweets_10_3,d_counseling_diesel_wintersweets_10,,Speech,0,diesel_w,diesel_w,Locale_Counseling:d_counseling_diesel_wintersweets_10_3,True,,,,,,,S_10,S_10,0,,,,None,None,,,,1,sad,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_diesel_wintersweets_10_4,d_counseling_diesel_wintersweets_10,,Choice,100,diesel_w,,Locale_Counseling:d_counseling_diesel_wintersweets_10_4,False,,,,,,,S_10,S_10,0,,,,None,None,d_counseling_diesel_wintersweets_10_6,,,1,sad,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_diesel_wintersweets_10_5,d_counseling_diesel_wintersweets_10,,Choice,120,diesel_w,,Locale_Counseling:d_counseling_diesel_wintersweets_10_5,False,,,,,,,S_10,S_10,0,,,,None,None,d_counseling_diesel_wintersweets_10_11,,,1,sad,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_diesel_wintersweets_10_6,d_counseling_diesel_wintersweets_10,,Self,0,diesel_w,,Locale_Counseling:d_counseling_diesel_wintersweets_10_6,False,,,,,,,S_10,S_100,0,,,,None,None,,,,1,sad,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_diesel_wintersweets_10_7,d_counseling_diesel_wintersweets_10,,Speech,0,diesel_w,diesel_w,Locale_Counseling:d_counseling_diesel_wintersweets_10_7,True,,,,,,,S_100,S_100,0,,,,None,None,,,,1,sad,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_diesel_wintersweets_10_8,d_counseling_diesel_wintersweets_10,,Speech,0,diesel_w,diesel_w,Locale_Counseling:d_counseling_diesel_wintersweets_10_8,True,,,,,,,S_100,S_100,0,,,,None,None,,,,1,sad,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_diesel_wintersweets_10_9,d_counseling_diesel_wintersweets_10,,Speech,0,diesel_w,diesel_w,Locale_Counseling:d_counseling_diesel_wintersweets_10_9,True,,,,,,,S_100,S_100,0,,,,None,None,,,,1,sad,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_diesel_wintersweets_10_10,d_counseling_diesel_wintersweets_10,,Speech,0,diesel_w,diesel_w,Locale_Counseling:d_counseling_diesel_wintersweets_10_10,True,,,,,,,S_100,S_100,0,,,,None,None,d_counseling_diesel_wintersweets_10_17,,,1,sad,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_diesel_wintersweets_10_11,d_counseling_diesel_wintersweets_10,,Monologue,0,diesel_w,,Locale_Counseling:d_counseling_diesel_wintersweets_10_11,False,,,,,,,S_10,S_100,0,,,,None,None,,,,1,sad,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_diesel_wintersweets_10_12,d_counseling_diesel_wintersweets_10,,Self,0,diesel_w,,Locale_Counseling:d_counseling_diesel_wintersweets_10_12,False,,,,,,,S_100,S_100,0,,,,None,None,,,,1,sad,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_diesel_wintersweets_10_13,d_counseling_diesel_wintersweets_10,,Speech,0,diesel_w,diesel_w,Locale_Counseling:d_counseling_diesel_wintersweets_10_13,True,,,,,,,S_100,S_100,0,,,,None,None,,,,1,surprise,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_diesel_wintersweets_10_14,d_counseling_diesel_wintersweets_10,,Speech,0,diesel_w,diesel_w,Locale_Counseling:d_counseling_diesel_wintersweets_10_14,True,,,,,,,S_100,S_100,0,,,,None,None,,,,1,think,,,,,,,,,,,,,,,,,,,,False,,,,False
