id,group_id,title_localkey,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_counseling_vesti_tactical_08_1,d_counseling_vesti_tactical_08,,Speech,0,vesti_t,vesti_t,Locale_Counseling:d_counseling_vesti_tactical_08_1,True,CommanderRoom,,,,,,XS_10,XS_10,0,,bgm_story_backtonormal,,None,None,,vesti_t,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_vesti_tactical_08_2,d_counseling_vesti_tactical_08,,Speech,0,vesti_t,vesti_t,Locale_Counseling:d_counseling_vesti_tactical_08_2,True,,,,,,,XS_10,XS_10,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_vesti_tactical_08_3,d_counseling_vesti_tactical_08,,Monologue,0,vesti_t,,Locale_Counseling:d_counseling_vesti_tactical_08_3,False,,,,,,,XS_10,XS_10,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_vesti_tactical_08_4,d_counseling_vesti_tactical_08,,Monologue,0,vesti_t,,Locale_Counseling:d_counseling_vesti_tactical_08_4,False,,,,,,,XS_10,XS_10,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_vesti_tactical_08_5,d_counseling_vesti_tactical_08,,Speech,0,vesti_t,vesti_t,Locale_Counseling:d_counseling_vesti_tactical_08_5,True,,,,,,,XS_10,XS_10,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_vesti_tactical_08_6,d_counseling_vesti_tactical_08,,Speech,0,vesti_t,vesti_t,Locale_Counseling:d_counseling_vesti_tactical_08_6,True,,,,,,,XS_10,XS_10,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_vesti_tactical_08_7,d_counseling_vesti_tactical_08,,Choice,120,vesti_t,,Locale_Counseling:d_counseling_vesti_tactical_08_7,False,,,,,,,XS_10,XS_10,0,,,,None,None,d_counseling_vesti_tactical_08_9,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_vesti_tactical_08_8,d_counseling_vesti_tactical_08,,Choice,100,vesti_t,,Locale_Counseling:d_counseling_vesti_tactical_08_8,False,,,,,,,XS_10,XS_10,0,,,,None,None,d_counseling_vesti_tactical_08_16,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_vesti_tactical_08_9,d_counseling_vesti_tactical_08,,Self,0,vesti_t,,Locale_Counseling:d_counseling_vesti_tactical_08_9,False,,,,,,,XS_10,XS_100,858993459,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_vesti_tactical_08_10,d_counseling_vesti_tactical_08,,Speech,0,vesti_t,vesti_t,Locale_Counseling:d_counseling_vesti_tactical_08_10,True,,,,,,,XS_100,XS_100,0,,,,None,None,,,,1,shy,,,,,,,,,,,,,,,,,,,,False,,,,False
