id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_mary_10_1,d_counseling_mary_10,Speech,0,mary,mary,Locale_Counseling:d_counseling_mary_10_1,True,CommanderRoom,XS_10,XS_10,1.0,bgm_story_backtonormal,,mary,1,idle,
d_counseling_mary_10_2,d_counseling_mary_10,Speech,0,mary,mary,Locale_Counseling:d_counseling_mary_10_2,True,,XS_10,XS_10,1.0,,,,1,idle,
d_counseling_mary_10_3,d_counseling_mary_10,Choice,100,mary,,Locale_Counseling:d_counseling_mary_10_3,False,,XS_10,XS_10,1.0,,d_counseling_mary_10_5,,1,idle,
d_counseling_mary_10_4,d_counseling_mary_10,Choice,120,mary,,Locale_Counseling:d_counseling_mary_10_4,False,,XS_10,XS_10,1.0,,d_counseling_mary_10_8,,1,idle,
d_counseling_mary_10_5,d_counseling_mary_10,Speech,0,mary,mary,Locale_Counseling:d_counseling_mary_10_5,True,,XS_10,XS_100,1.0,,,,1,idle,
d_counseling_mary_10_6,d_counseling_mary_10,Speech,0,mary,mary,Locale_Counseling:d_counseling_mary_10_6,True,,XS_100,XS_100,1.0,,,,1,idle,
d_counseling_mary_10_7,d_counseling_mary_10,Speech,0,mary,mary,Locale_Counseling:d_counseling_mary_10_7,True,,XS_100,XS_100,1.0,,d_counseling_mary_10_14,,1,idle,
d_counseling_mary_10_8,d_counseling_mary_10,Speech,0,mary,mary,Locale_Counseling:d_counseling_mary_10_8,True,,XS_10,XS_100,1.0,,,,1,idle,
d_counseling_mary_10_9,d_counseling_mary_10,Speech,0,mary,mary,Locale_Counseling:d_counseling_mary_10_9,True,,XS_100,XS_100,1.0,,,,1,idle,
d_counseling_mary_10_10,d_counseling_mary_10,Speech,0,mary,mary,Locale_Counseling:d_counseling_mary_10_10,True,,XS_100,XS_100,1.0,,,,1,idle,
d_counseling_mary_10_11,d_counseling_mary_10,Speech,0,mary,mary,Locale_Counseling:d_counseling_mary_10_11,True,,XS_100,XS_100,1.0,,,,1,idle,
d_counseling_mary_10_12,d_counseling_mary_10,Speech,0,mary,mary,Locale_Counseling:d_counseling_mary_10_12,True,,XS_100,XS_100,1.0,,,,1,idle,
d_counseling_mary_10_13,d_counseling_mary_10,Speech,0,mary,mary,Locale_Counseling:d_counseling_mary_10_13,True,,XS_100,XS_100,1.0,,,,1,idle,
d_counseling_mary_10_14,d_counseling_mary_10,Narration,0,mary,,Locale_Counseling:d_counseling_mary_10_14,False,none,XS_100,XS_100,1.0,,,,1,idle,mary
