id,group_id,title_localkey,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_counseling_marciana_18_1,d_counseling_marciana_18,,Speech,0,marciana,marciana,Locale_Counseling:d_counseling_marciana_18_1,True,CommanderRoom,,,,,,10,10,0,,bgm_story_backtonormal,,None,None,,marciana,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_marciana_18_2,d_counseling_marciana_18,,Speech,0,marciana,marciana,Locale_Counseling:d_counseling_marciana_18_2,True,,,,,,,10,10,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_marciana_18_3,d_counseling_marciana_18,,Speech,0,marciana,marciana,Locale_Counseling:d_counseling_marciana_18_3,True,,,,,,,10,10,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_marciana_18_4,d_counseling_marciana_18,,Choice,100,marciana,,Locale_Counseling:d_counseling_marciana_18_4,False,,,,,,,10,10,0,,,,None,None,d_counseling_marciana_18_6,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_marciana_18_5,d_counseling_marciana_18,,Choice,120,marciana,,Locale_Counseling:d_counseling_marciana_18_5,False,,,,,,,10,10,0,,,,None,None,d_counseling_marciana_18_9,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_marciana_18_6,d_counseling_marciana_18,,Speech,0,marciana,marciana,Locale_Counseling:d_counseling_marciana_18_6,True,,,,,,,10,100,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_marciana_18_7,d_counseling_marciana_18,,Speech,0,marciana,marciana,Locale_Counseling:d_counseling_marciana_18_7,True,,,,,,,100,100,0,,,,None,None,,,,1,think,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_marciana_18_8,d_counseling_marciana_18,,Speech,0,marciana,marciana,Locale_Counseling:d_counseling_marciana_18_8,True,,,,,,,100,100,0,,,,None,None,d_counseling_marciana_18_14,,,1,think,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_marciana_18_9,d_counseling_marciana_18,,Speech,0,marciana,marciana,Locale_Counseling:d_counseling_marciana_18_9,False,,,,,,,10,100,0,,,,None,None,,,,1,good,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_marciana_18_10,d_counseling_marciana_18,,Speech,0,marciana,marciana,Locale_Counseling:d_counseling_marciana_18_10,True,,,,,,,100,100,0,,,,None,None,,,,1,good,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_marciana_18_11,d_counseling_marciana_18,,Speech,0,marciana,marciana,Locale_Counseling:d_counseling_marciana_18_11,False,,,,,,,100,100,0,,,,None,None,,,,1,think,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_marciana_18_12,d_counseling_marciana_18,,Speech,0,marciana,marciana,Locale_Counseling:d_counseling_marciana_18_12,True,,,,,,,100,100,0,,,,None,None,,,,1,delight,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_marciana_18_13,d_counseling_marciana_18,,Speech,0,marciana,marciana,Locale_Counseling:d_counseling_marciana_18_13,True,,,,,,,100,100,0,,,,None,None,d_counseling_marciana_18_14,,,1,delight,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_marciana_18_14,d_counseling_marciana_18,,Narration,0,marciana,,Locale_Counseling:d_counseling_marciana_18_14,False,none,,,,,,100,100,0,,,,None,None,,,marciana,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
