id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_phantom_19_1,d_counseling_phantom_19,Speech,0,phantom,phantom,Locale_Counseling:d_counseling_phantom_19_1,True,CommanderRoom,L_10,L_10,1.0,bgm_story_backtonormal,,phantom,1,idle_02,
d_counseling_phantom_19_2,d_counseling_phantom_19,Speech,0,phantom,phantom,Locale_Counseling:d_counseling_phantom_19_2,True,,L_10,L_10,1.0,,,,1,idle_02,
d_counseling_phantom_19_3,d_counseling_phantom_19,Choice,120,Choice,,Locale_Counseling:d_counseling_phantom_19_3,False,,L_10,L_10,1.0,,d_counseling_phantom_19_5,,1,idle_02,
d_counseling_phantom_19_4,d_counseling_phantom_19,Choice,100,Choice,,Locale_Counseling:d_counseling_phantom_19_4,False,,L_10,L_10,1.0,,d_counseling_phantom_19_9,,1,idle_02,
d_counseling_phantom_19_5,d_counseling_phantom_19,Speech,0,phantom,phantom,Locale_Counseling:d_counseling_phantom_19_5,True,,L_10,L_100,1.0,,,,1,smile_02,
d_counseling_phantom_19_6,d_counseling_phantom_19,Speech,0,phantom,phantom,Locale_Counseling:d_counseling_phantom_19_6,True,,L_100,L_100,1.0,,,,1,smile_02,
d_counseling_phantom_19_7,d_counseling_phantom_19,Speech,0,phantom,phantom,Locale_Counseling:d_counseling_phantom_19_7,True,,L_100,L_100,1.0,,,,1,delight_02,
d_counseling_phantom_19_8,d_counseling_phantom_19,Speech,0,phantom,phantom,Locale_Counseling:d_counseling_phantom_19_8,True,,L_100,L_100,1.0,,d_counseling_phantom_19_15,,1,smile_02,
d_counseling_phantom_19_9,d_counseling_phantom_19,Speech,0,phantom,phantom,Locale_Counseling:d_counseling_phantom_19_9,True,,L_10,L_100,1.0,,,,1,surprise_02,
d_counseling_phantom_19_10,d_counseling_phantom_19,Speech,0,phantom,phantom,Locale_Counseling:d_counseling_phantom_19_10,True,,L_100,L_100,1.0,,,,1,surprise_02,
d_counseling_phantom_19_11,d_counseling_phantom_19,Speech,0,phantom,phantom,Locale_Counseling:d_counseling_phantom_19_11,True,,L_100,L_100,1.0,,,,1,surprise_02,
d_counseling_phantom_19_12,d_counseling_phantom_19,Speech,0,phantom,phantom,Locale_Counseling:d_counseling_phantom_19_12,True,,L_100,L_100,1.0,,,,1,surprise_02,
d_counseling_phantom_19_13,d_counseling_phantom_19,Speech,0,phantom,phantom,Locale_Counseling:d_counseling_phantom_19_13,True,,L_100,L_100,1.0,,,,1,surprise_02,
d_counseling_phantom_19_14,d_counseling_phantom_19,Speech,0,phantom,phantom,Locale_Counseling:d_counseling_phantom_19_14,True,,L_100,L_100,1.0,,d_counseling_phantom_19_15,,1,shy_02,
d_counseling_phantom_19_15,d_counseling_phantom_19,Narration,0,Narration,,Locale_Counseling:d_counseling_phantom_19_15,False,none,L_100,L_100,1.0,,,,1,idle_02,phantom
